"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-0.790,1.119
2.000,-0.807,1.102
2.000,-0.823,1.085
2.000,-0.840,1.068
2.000,-0.857,1.051
2.000,-0.873,1.034
2.000,-0.890,1.017
2.000,-0.907,1.000
2.000,-0.924,0.983
2.000,-0.941,0.966
2.000,-0.958,0.949
2.000,-0.974,0.932
2.000,-0.991,0.915
2.000,-1.008,0.897
2.000,-1.025,0.880
2.000,-1.041,0.863
2.000,-1.058,0.846
2.000,-1.075,0.829
2.000,-1.092,0.812
2.000,-1.108,0.795
2.000,-1.125,0.779
2.000,-1.141,0.762
2.000,-1.158,0.745
2.000,-1.174,0.728
2.000,-1.190,0.711
2.000,-1.207,0.695
2.000,-1.223,0.678
2.000,-1.239,0.662
2.000,-1.255,0.645
2.000,-1.271,0.629
2.000,-1.287,0.613
2.000,-1.303,0.597
2.000,-1.318,0.581
2.000,-1.334,0.565
2.000,-1.349,0.549
2.000,-1.365,0.534
2.000,-1.380,0.518
2.000,-1.395,0.503
2.000,-1.410,0.487
2.000,-1.424,0.472
2.000,-1.439,0.457
2.000,-1.454,0.442
2.000,-1.468,0.427
2.000,-1.482,0.413
2.000,-1.496,0.398
2.000,-1.510,0.384
2.000,-1.524,0.370
2.000,-1.538,0.356
2.000,-1.551,0.342
2.000,-1.564,0.328
2.000,-1.577,0.315
2.000,-1.590,0.302
2.000,-1.603,0.289
2.000,-1.615,0.276
2.000,-1.627,0.263
2.000,-1.640,0.251
2.000,-1.651,0.238
2.000,-1.663,0.226
2.000,-1.675,0.214
2.000,-1.686,0.202
2.000,-1.697,0.191
2.000,-1.708,0.180
2.000,-1.718,0.169
2.000,-1.729,0.158
2.000,-1.739,0.147
2.000,-1.749,0.137
2.000,-1.759,0.127
2.000,-1.768,0.117
2.000,-1.777,0.107
2.000,-1.786,0.098
2.000,-1.795,0.089
2.000,-1.804,0.080
2.000,-1.812,0.071
2.000,-1.820,0.062
2.000,-1.828,0.054
2.000,-1.835,0.046
2.000,-1.842,0.039
2.000,-1.849,0.031
2.000,-1.856,0.024
2.000,-1.862,0.017
2.000,-1.869,0.011
2.000,-1.875,0.004
2.000,-1.880,-0.002
2.000,-1.886,-0.008
2.000,-1.891,-0.013
2.000,-1.896,-0.019
2.000,-1.900,-0.024
2.000,-1.904,-0.028
2.000,-1.908,-0.033
2.000,-1.912,-0.037
2.000,-1.916,-0.041
2.000,-1.919,-0.044
2.000,-1.922,-0.048
2.000,-1.924,-0.051
2.000,-1.926,-0.054
2.000,-1.928,-0.056
2.000,-1.930,-0.058
2.000,-1.932,-0.060
2.000,-1.933,-0.062
2.000,-1.934,-0.063
2.000,-1.934,-0.064
2.000,-1.935,-0.065
2.000,-1.935,-0.065
2.000,-1.934,-0.065
2.000,-1.934,-0.065
2.000,-1.933,-0.065
2.000,-1.932,-0.064
2.000,-1.930,-0.063
2.000,-1.929,-0.062
2.000,-1.927,-0.060
2.000,-1.925,-0.059
2.000,-1.922,-0.056
2.000,-1.919,-0.054
2.000,-1.916,-0.051
2.000,-1.913,-0.048
2.000,-1.909,-0.045
2.000,-1.905,-0.042
2.000,-1.901,-0.038
2.000,-1.896,-0.034
2.000,-1.891,-0.029
2.000,-1.886,-0.025
2.000,-1.881,-0.020
2.000,-1.875,-0.014
2.000,-1.869,-0.009
2.000,-1.863,-0.003
2.000,-1.857,0.003
2.000,-1.850,0.009
2.000,-1.843,0.016
2.000,-1.836,0.023
2.000,-1.829,0.030
2.000,-1.821,0.037
2.000,-1.813,0.045
2.000,-1.805,0.053
2.000,-1.796,0.061
2.000,-1.787,0.069
2.000,-1.778,0.078
2.000,-1.769,0.086
2.000,-1.760,0.096
2.000,-1.750,0.105
2.000,-1.740,0.115
2.000,-1.730,0.124
2.000,-1.719,0.134
2.000,-1.709,0.145
2.000,-1.698,0.155
2.000,-1.687,0.166
2.000,-1.676,0.177
2.000,-1.664,0.188
2.000,-1.652,0.200
2.000,-1.640,0.211
2.000,-1.628,0.223
2.000,-1.616,0.235
2.000,-1.603,0.247
2.000,-1.591,0.260
2.000,-1.578,0.272
2.000,-1.565,0.285
2.000,-1.551,0.298
2.000,-1.538,0.311
2.000,-1.524,0.324
2.000,-1.511,0.338
2.000,-1.497,0.352
2.000,-1.482,0.365
2.000,-1.468,0.379
2.000,-1.454,0.394
2.000,-1.439,0.408
2.000,-1.424,0.422
2.000,-1.409,0.437
2.000,-1.394,0.452
2.000,-1.379,0.467
2.000,-1.364,0.482
2.000,-1.349,0.497
2.000,-1.333,0.512
2.000,-1.317,0.528
2.000,-1.302,0.543
2.000,-1.286,0.559
2.000,-1.270,0.575
2.000,-1.254,0.590
2.000,-1.238,0.606
2.000,-1.221,0.622
2.000,-1.205,0.639
2.000,-1.189,0.655
2.000,-1.172,0.671
2.000,-1.156,0.687
2.000,-1.139,0.704
2.000,-1.122,0.720
2.000,-1.106,0.737
2.000,-1.089,0.753
2.000,-1.072,0.770
2.000,-1.055,0.787
2.000,-1.038,0.804
2.000,-1.021,0.820
2.000,-1.004,0.837
2.000,-0.987,0.854
2.000,-0.970,0.871
2.000,-0.953,0.888
2.000,-0.936,0.905
2.000,-0.919,0.922
2.000,-0.902,0.938
2.000,-0.885,0.955
2.000,-0.868,0.972
2.000,-0.851,0.989
2.000,-0.834,1.006
2.000,-0.817,1.023
2.000,-0.800,1.040
2.000,-0.783,1.056
2.000,-0.766,1.073
2.000,-0.750,1.090
2.000,-0.733,1.106
2.000,-0.716,1.123
2.000,-0.700,1.140
2.000,-0.683,1.156
2.000,-0.667,1.172
2.000,-0.650,1.189
2.000,-0.634,1.205
2.000,-0.618,1.221
2.000,-0.601,1.237
2.000,-0.585,1.253
2.000,-0.569,1.269
2.000,-0.553,1.285
2.000,-0.538,1.301
2.000,-0.522,1.316
2.000,-0.507,1.332
2.000,-0.491,1.347
2.000,-0.476,1.362
2.000,-0.461,1.377
2.000,-0.446,1.392
2.000,-0.431,1.407
2.000,-0.416,1.422
2.000,-0.401,1.437
2.000,-0.387,1.451
2.000,-0.373,1.465
2.000,-0.358,1.479
2.000,-0.344,1.493
2.000,-0.331,1.507
2.000,-0.317,1.521
2.000,-0.304,1.534
2.000,-0.290,1.548
2.000,-0.277,1.561
2.000,-0.264,1.574
2.000,-0.252,1.586
2.000,-0.239,1.599
2.000,-0.227,1.611
2.000,-0.214,1.623
2.000,-0.203,1.635
2.000,-0.191,1.647
2.000,-0.179,1.658
2.000,-0.168,1.670
2.000,-0.157,1.681
2.000,-0.146,1.692
2.000,-0.135,1.702
2.000,-0.125,1.713
2.000,-0.115,1.723
2.000,-0.105,1.733
2.000,-0.095,1.743
2.000,-0.086,1.752
2.000,-0.076,1.762
2.000,-0.067,1.771
2.000,-0.059,1.779
2.000,-0.050,1.788
2.000,-0.042,1.796
2.000,-0.034,1.804
2.000,-0.026,1.812
2.000,-0.019,1.820
2.000,-0.011,1.827
2.000,-0.004,1.834
2.000,0.002,1.841
2.000,0.009,1.847
2.000,0.015,1.853
2.000,0.021,1.859
2.000,0.027,1.865
2.000,0.032,1.870
2.000,0.037,1.875
2.000,0.042,1.880
2.000,0.046,1.885
2.000,0.051,1.889
2.000,0.055,1.893
2.000,0.058,1.897
2.000,0.062,1.900
2.000,0.065,1.903
2.000,0.068,1.906
2.000,0.070,1.909
2.000,0.073,1.911
2.000,0.075,1.913
2.000,0.076,1.915
2.000,0.078,1.916
2.000,0.079,1.918
2.000,0.080,1.918
2.000,0.080,1.919
2.000,0.081,1.919
2.000,0.081,1.919
2.000,0.080,1.919
2.000,0.080,1.919
2.000,0.079,1.918
2.000,0.078,1.917
2.000,0.076,1.915
2.000,0.075,1.913
2.000,0.073,1.911
2.000,0.070,1.909
2.000,0.068,1.907
2.000,0.065,1.904
2.000,0.062,1.901
2.000,0.058,1.897
2.000,0.055,1.893
2.000,0.051,1.889
2.000,0.046,1.885
2.000,0.042,1.881
2.000,0.037,1.876
2.000,0.032,1.871
2.000,0.026,1.865
2.000,0.021,1.860
2.000,0.015,1.854
2.000,0.009,1.848
2.000,0.002,1.841
2.000,-0.004,1.834
2.000,-0.011,1.827
2.000,-0.019,1.820
2.000,-0.026,1.813
2.000,-0.034,1.805
2.000,-0.042,1.797
2.000,-0.050,1.789
2.000,-0.058,1.780
2.000,-0.067,1.771
2.000,-0.076,1.762
2.000,-0.085,1.753
2.000,-0.095,1.743
2.000,-0.105,1.734
2.000,-0.114,1.724
2.000,-0.125,1.713
2.000,-0.135,1.703
2.000,-0.146,1.692
2.000,-0.156,1.681
2.000,-0.167,1.670
2.000,-0.179,1.659
2.000,-0.190,1.647
2.000,-0.202,1.636
2.000,-0.214,1.624
2.000,-0.226,1.611
2.000,-0.238,1.599
2.000,-0.251,1.586
2.000,-0.263,1.574
2.000,-0.276,1.561
2.000,-0.289,1.548
2.000,-0.302,1.534
2.000,-0.316,1.521
2.000,-0.329,1.507
2.000,-0.343,1.493
2.000,-0.357,1.479
2.000,-0.371,1.465
2.000,-0.385,1.451
2.000,-0.400,1.436
2.000,-0.414,1.421
2.000,-0.429,1.407
2.000,-0.444,1.392
2.000,-0.458,1.377
2.000,-0.474,1.361
2.000,-0.489,1.346
2.000,-0.504,1.331
2.000,-0.519,1.315
2.000,-0.535,1.299
2.000,-0.551,1.283
2.000,-0.566,1.267
2.000,-0.582,1.251
2.000,-0.598,1.235
2.000,-0.614,1.219
2.000,-0.630,1.203
2.000,-0.646,1.186
2.000,-0.663,1.170
2.000,-0.679,1.153
2.000,-0.695,1.137
2.000,-0.712,1.120
2.000,-0.728,1.103
2.000,-0.745,1.086
2.000,-0.762,1.070
2.000,-0.778,1.053
2.000,-0.795,1.036
2.000,-0.812,1.019
2.000,-0.828,1.002
2.000,-0.845,0.985
2.000,-0.862,0.968
2.000,-0.879,0.951
2.000,-0.896,0.933
2.000,-0.913,0.916
2.000,-0.929,0.899
2.000,-0.946,0.882
2.000,-0.963,0.865
2.000,-0.980,0.848
2.000,-0.997,0.831
2.000,-1.013,0.814
2.000,-1.030,0.797
2.000,-1.047,0.780
2.000,-1.063,0.763
2.000,-1.080,0.746
2.000,-1.097,0.729
2.000,-1.113,0.712
2.000,-1.129,0.696
2.000,-1.146,0.679
2.000,-1.162,0.662
2.000,-1.178,0.646
2.000,-1.194,0.629
2.000,-1.211,0.613
2.000,-1.227,0.597
2.000,-1.242,0.580
2.000,-1.258,0.564
2.000,-1.274,0.548
2.000,-1.289,0.532
2.000,-1.305,0.516
2.000,-1.320,0.501
2.000,-1.336,0.485
2.000,-1.351,0.470
2.000,-1.366,0.454
2.000,-1.380,0.439
2.000,-1.395,0.424
2.000,-1.410,0.409
2.000,-1.424,0.394
2.000,-1.438,0.380
2.000,-1.453,0.365
2.000,-1.467,0.351
2.000,-1.480,0.337
2.000,-1.494,0.323
2.000,-1.507,0.309
2.000,-1.521,0.295
2.000,-1.534,0.281
2.000,-1.547,0.268
2.000,-1.560,0.255
2.000,-1.572,0.242
2.000,-1.585,0.229
2.000,-1.597,0.217
2.000,-1.609,0.204
2.000,-1.620,0.192
2.000,-1.632,0.180
2.000,-1.643,0.168
2.000,-1.654,0.157
2.000,-1.665,0.145
2.000,-1.676,0.134
2.000,-1.687,0.123
2.000,-1.697,0.113
2.000,-1.707,0.102
2.000,-1.717,0.092
2.000,-1.726,0.082
2.000,-1.736,0.072
2.000,-1.745,0.063
2.000,-1.754,0.054
2.000,-1.762,0.045
2.000,-1.770,0.036
2.000,-1.779,0.027
2.000,-1.786,0.019
2.000,-1.794,0.011
2.000,-1.801,0.003
2.000,-1.808,-0.004
2.000,-1.815,-0.012
2.000,-1.822,-0.019
2.000,-1.828,-0.025
2.000,-1.834,-0.032
2.000,-1.840,-0.038
2.000,-1.845,-0.044
2.000,-1.851,-0.050
2.000,-1.856,-0.055
2.000,-1.860,-0.060
2.000,-1.865,-0.065
2.000,-1.869,-0.069
2.000,-1.873,-0.074
2.000,-1.876,-0.078
2.000,-1.879,-0.081
2.000,-1.882,-0.085
2.000,-1.885,-0.088
2.000,-1.887,-0.091
2.000,-1.890,-0.093
2.000,-1.891,-0.096
2.000,-1.893,-0.098
2.000,-1.894,-0.099
2.000,-1.895,-0.101
2.000,-1.896,-0.102
2.000,-1.896,-0.103
2.000,-1.897,-0.103
2.000,-1.896,-0.104
2.000,-1.896,-0.104
2.000,-1.895,-0.103
2.000,-1.894,-0.103
2.000,-1.893,-0.102
2.000,-1.891,-0.101
2.000,-1.889,-0.099
2.000,-1.887,-0.097
2.000,-1.885,-0.095
2.000,-1.882,-0.093
2.000,-1.879,-0.090
2.000,-1.876,-0.088
2.000,-1.872,-0.084
2.000,-1.868,-0.081
2.000,-1.864,-0.077
2.000,-1.860,-0.073
2.000,-1.855,-0.069
2.000,-1.850,-0.064
2.000,-1.845,-0.059
2.000,-1.839,-0.054
2.000,-1.834,-0.049
2.000,-1.828,-0.043
2.000,-1.821,-0.037
2.000,-1.815,-0.031
2.000,-1.808,-0.025
2.000,-1.801,-0.018
2.000,-1.793,-0.011
2.000,-1.786,-0.004
2.000,-1.778,0.004
2.000,-1.770,0.012
2.000,-1.761,0.020
2.000,-1.753,0.028
2.000,-1.744,0.037
2.000,-1.735,0.045
2.000,-1.725,0.054
2.000,-1.716,0.064
2.000,-1.706,0.073
2.000,-1.696,0.083
2.000,-1.685,0.093
2.000,-1.675,0.103
2.000,-1.664,0.113
2.000,-1.653,0.124
2.000,-1.642,0.135
2.000,-1.631,0.146
2.000,-1.619,0.157
2.000,-1.607,0.169
2.000,-1.595,0.181
2.000,-1.583,0.193
2.000,-1.570,0.205
2.000,-1.558,0.217
2.000,-1.545,0.230
2.000,-1.532,0.242
2.000,-1.519,0.255
2.000,-1.505,0.268
2.000,-1.492,0.282
2.000,-1.478,0.295
2.000,-1.464,0.309
2.000,-1.450,0.323
2.000,-1.436,0.337
2.000,-1.421,0.351
2.000,-1.407,0.365
2.000,-1.392,0.379
2.000,-1.377,0.394
2.000,-1.362,0.409
2.000,-1.347,0.424
2.000,-1.332,0.439
2.000,-1.317,0.454
2.000,-1.301,0.469
2.000,-1.286,0.484
2.000,-1.270,0.500
2.000,-1.254,0.515
2.000,-1.238,0.531
2.000,-1.222,0.547
2.000,-1.206,0.563
2.000,-1.193,0.575
2.050,1.787E-8,2.050
2.050,3.153E-9,2.050
2.050,-4.098E-8,2.050
2.050,-3.501E-7,2.050
2.050,-2.867E-6,2.050
2.050,-2.473E-5,2.050
2.050,-2.191E-4,2.050
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.004,2.046
2.050,-0.006,2.044
2.050,-0.008,2.042
2.050,-0.010,2.040
2.050,-0.012,2.037
2.050,-0.015,2.035
2.050,-0.018,2.031
2.050,-0.022,2.028
2.050,-0.026,2.024
2.050,-0.030,2.020
2.050,-0.034,2.016
2.050,-0.038,2.011
2.050,-0.043,2.006
2.050,-0.048,2.001
2.050,-0.054,1.996
2.050,-0.060,1.990
2.050,-0.066,1.984
2.050,-0.072,1.978
2.050,-0.078,1.971
2.050,-0.085,1.964
2.050,-0.092,1.957
2.050,-0.099,1.950
2.050,-0.107,1.942
2.050,-0.115,1.934
2.050,-0.123,1.926
2.050,-0.131,1.918
