"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-0.968,0.966
2.000,-0.947,0.986
2.000,-0.926,1.007
2.000,-0.906,1.028
2.000,-0.885,1.048
2.000,-0.864,1.069
2.000,-0.843,1.089
2.000,-0.823,1.110
2.000,-0.802,1.130
2.000,-0.782,1.151
2.000,-0.761,1.171
2.000,-0.741,1.191
2.000,-0.721,1.211
2.000,-0.701,1.231
2.000,-0.681,1.251
2.000,-0.661,1.271
2.000,-0.641,1.291
2.000,-0.622,1.310
2.000,-0.602,1.329
2.000,-0.583,1.349
2.000,-0.564,1.368
2.000,-0.545,1.387
2.000,-0.526,1.405
2.000,-0.508,1.424
2.000,-0.489,1.442
2.000,-0.471,1.460
2.000,-0.453,1.478
2.000,-0.436,1.496
2.000,-0.418,1.513
2.000,-0.401,1.530
2.000,-0.384,1.547
2.000,-0.367,1.564
2.000,-0.351,1.581
2.000,-0.334,1.597
2.000,-0.318,1.613
2.000,-0.303,1.628
2.000,-0.287,1.644
2.000,-0.272,1.659
2.000,-0.258,1.674
2.000,-0.243,1.688
2.000,-0.229,1.702
2.000,-0.215,1.716
2.000,-0.201,1.730
2.000,-0.188,1.743
2.000,-0.175,1.756
2.000,-0.163,1.768
2.000,-0.151,1.781
2.000,-0.139,1.792
2.000,-0.127,1.804
2.000,-0.116,1.815
2.000,-0.105,1.826
2.000,-0.095,1.836
2.000,-0.085,1.846
2.000,-0.075,1.856
2.000,-0.066,1.865
2.000,-0.057,1.874
2.000,-0.049,1.883
2.000,-0.041,1.891
2.000,-0.033,1.898
2.000,-0.026,1.906
2.000,-0.019,1.913
2.000,-0.013,1.919
2.000,-0.007,1.925
2.000,-0.001,1.931
2.000,0.004,1.936
2.000,0.009,1.941
2.000,0.014,1.945
2.000,0.018,1.949
2.000,0.021,1.953
2.000,0.024,1.956
2.000,0.027,1.959
2.000,0.029,1.961
2.000,0.031,1.963
2.000,0.032,1.964
2.000,0.033,1.965
2.000,0.034,1.966
2.000,0.034,1.966
2.000,0.034,1.966
2.000,0.033,1.965
2.000,0.032,1.964
2.000,0.030,1.962
2.000,0.028,1.960
2.000,0.026,1.958
2.000,0.023,1.955
2.000,0.020,1.952
2.000,0.016,1.948
2.000,0.012,1.944
2.000,0.007,1.939
2.000,0.002,1.934
2.000,-0.003,1.929
2.000,-0.009,1.923
2.000,-0.015,1.917
2.000,-0.022,1.910
2.000,-0.029,1.903
2.000,-0.036,1.896
2.000,-0.044,1.888
2.000,-0.052,1.879
2.000,-0.061,1.871
2.000,-0.070,1.862
2.000,-0.079,1.852
2.000,-0.089,1.842
2.000,-0.099,1.832
2.000,-0.109,1.822
2.000,-0.120,1.811
2.000,-0.132,1.800
2.000,-0.143,1.788
2.000,-0.155,1.776
2.000,-0.167,1.763
2.000,-0.180,1.751
2.000,-0.193,1.738
2.000,-0.206,1.724
2.000,-0.220,1.711
2.000,-0.234,1.697
2.000,-0.248,1.682
2.000,-0.263,1.668
2.000,-0.277,1.653
2.000,-0.292,1.637
2.000,-0.308,1.622
2.000,-0.324,1.606
2.000,-0.340,1.590
2.000,-0.356,1.573
2.000,-0.372,1.557
2.000,-0.389,1.540
2.000,-0.406,1.523
2.000,-0.423,1.505
2.000,-0.441,1.488
2.000,-0.459,1.470
2.000,-0.476,1.452
2.000,-0.495,1.433
2.000,-0.513,1.415
2.000,-0.531,1.396
2.000,-0.550,1.377
2.000,-0.569,1.358
2.000,-0.588,1.339
2.000,-0.607,1.320
2.000,-0.626,1.300
2.000,-0.646,1.280
2.000,-0.666,1.261
2.000,-0.685,1.241
2.000,-0.705,1.220
2.000,-0.725,1.200
2.000,-0.745,1.180
2.000,-0.765,1.160
2.000,-0.786,1.139
2.000,-0.806,1.118
2.000,-0.826,1.098
2.000,-0.847,1.077
2.000,-0.867,1.056
2.000,-0.888,1.036
2.000,-0.908,1.015
2.000,-0.929,0.994
2.000,-0.949,0.973
2.000,-0.970,0.952
2.000,-0.991,0.931
2.000,-1.011,0.910
2.000,-1.032,0.889
2.000,-1.052,0.869
2.000,-1.073,0.848
2.000,-1.093,0.827
2.000,-1.113,0.806
2.000,-1.134,0.786
2.000,-1.154,0.765
2.000,-1.174,0.745
2.000,-1.194,0.724
2.000,-1.214,0.704
2.000,-1.234,0.684
2.000,-1.253,0.664
2.000,-1.273,0.644
2.000,-1.292,0.624
2.000,-1.312,0.605
2.000,-1.331,0.585
2.000,-1.350,0.566
2.000,-1.369,0.546
2.000,-1.387,0.527
2.000,-1.406,0.509
2.000,-1.424,0.490
2.000,-1.442,0.472
2.000,-1.460,0.453
2.000,-1.477,0.435
2.000,-1.495,0.418
2.000,-1.512,0.400
2.000,-1.529,0.383
2.000,-1.545,0.366
2.000,-1.562,0.349
2.000,-1.578,0.332
2.000,-1.594,0.316
2.000,-1.610,0.300
2.000,-1.625,0.284
2.000,-1.640,0.269
2.000,-1.655,0.254
2.000,-1.669,0.239
2.000,-1.683,0.224
2.000,-1.697,0.210
2.000,-1.710,0.196
2.000,-1.724,0.182
2.000,-1.736,0.169
2.000,-1.749,0.156
2.000,-1.761,0.144
2.000,-1.773,0.131
2.000,-1.784,0.119
2.000,-1.795,0.108
2.000,-1.806,0.097
2.000,-1.816,0.086
2.000,-1.826,0.075
2.000,-1.836,0.065
2.000,-1.845,0.056
2.000,-1.854,0.046
2.000,-1.863,0.038
2.000,-1.871,0.029
2.000,-1.878,0.021
2.000,-1.885,0.013
2.000,-1.892,0.006
2.000,-1.899,-0.001
2.000,-1.905,-0.008
2.000,-1.910,-0.014
2.000,-1.916,-0.019
2.000,-1.921,-0.025
2.000,-1.925,-0.029
2.000,-1.929,-0.034
2.000,-1.932,-0.038
2.000,-1.936,-0.041
2.000,-1.938,-0.045
2.000,-1.941,-0.047
2.000,-1.942,-0.050
2.000,-1.944,-0.051
2.000,-1.945,-0.053
2.000,-1.945,-0.054
2.000,-1.945,-0.054
2.000,-1.945,-0.055
2.000,-1.944,-0.054
2.000,-1.943,-0.054
2.000,-1.942,-0.052
2.000,-1.940,-0.051
2.000,-1.937,-0.049
2.000,-1.934,-0.046
2.000,-1.931,-0.044
2.000,-1.927,-0.040
2.000,-1.923,-0.037
2.000,-1.919,-0.032
2.000,-1.914,-0.028
2.000,-1.908,-0.023
2.000,-1.903,-0.018
2.000,-1.896,-0.012
2.000,-1.890,-0.006
2.000,-1.883,0.001
2.000,-1.875,0.008
2.000,-1.867,0.016
2.000,-1.859,0.023
2.000,-1.851,0.032
2.000,-1.842,0.040
2.000,-1.832,0.049
2.000,-1.822,0.059
2.000,-1.812,0.068
2.000,-1.802,0.079
2.000,-1.791,0.089
2.000,-1.780,0.100
2.000,-1.768,0.111
2.000,-1.756,0.123
2.000,-1.744,0.135
2.000,-1.731,0.147
2.000,-1.718,0.160
2.000,-1.705,0.173
2.000,-1.691,0.186
2.000,-1.677,0.200
2.000,-1.663,0.214
2.000,-1.648,0.228
2.000,-1.633,0.243
2.000,-1.618,0.258
2.000,-1.603,0.273
2.000,-1.587,0.288
2.000,-1.571,0.304
2.000,-1.554,0.320
2.000,-1.538,0.336
2.000,-1.521,0.353
2.000,-1.504,0.370
2.000,-1.487,0.387
2.000,-1.469,0.404
2.000,-1.451,0.422
2.000,-1.433,0.439
2.000,-1.415,0.457
2.000,-1.397,0.475
2.000,-1.378,0.494
2.000,-1.359,0.512
2.000,-1.340,0.531
2.000,-1.321,0.550
2.000,-1.302,0.569
2.000,-1.282,0.589
2.000,-1.263,0.608
2.000,-1.243,0.627
2.000,-1.223,0.647
2.000,-1.203,0.667
2.000,-1.183,0.687
2.000,-1.163,0.707
2.000,-1.142,0.727
2.000,-1.122,0.747
2.000,-1.101,0.768
2.000,-1.081,0.788
2.000,-1.060,0.809
2.000,-1.039,0.829
2.000,-1.019,0.850
2.000,-0.998,0.870
2.000,-0.977,0.891
2.000,-0.956,0.912
2.000,-0.936,0.932
2.000,-0.915,0.953
2.000,-0.894,0.974
2.000,-0.873,0.994
2.000,-0.853,1.015
2.000,-0.832,1.035
2.000,-0.811,1.056
2.000,-0.791,1.076
2.000,-0.770,1.097
2.000,-0.750,1.117
2.000,-0.729,1.138
2.000,-0.709,1.158
2.000,-0.689,1.178
2.000,-0.669,1.198
2.000,-0.649,1.218
2.000,-0.629,1.238
2.000,-0.609,1.257
2.000,-0.590,1.277
2.000,-0.570,1.296
2.000,-0.551,1.315
2.000,-0.532,1.334
2.000,-0.513,1.353
2.000,-0.494,1.372
2.000,-0.476,1.391
2.000,-0.457,1.409
2.000,-0.439,1.427
2.000,-0.421,1.445
2.000,-0.403,1.463
2.000,-0.386,1.480
2.000,-0.369,1.497
2.000,-0.352,1.514
2.000,-0.335,1.531
2.000,-0.318,1.547
2.000,-0.302,1.564
2.000,-0.286,1.580
2.000,-0.271,1.595
2.000,-0.255,1.611
2.000,-0.240,1.626
2.000,-0.225,1.641
2.000,-0.211,1.655
2.000,-0.197,1.669
2.000,-0.183,1.683
2.000,-0.169,1.697
2.000,-0.156,1.710
2.000,-0.143,1.723
2.000,-0.131,1.735
2.000,-0.118,1.748
2.000,-0.107,1.759
2.000,-0.095,1.771
2.000,-0.084,1.782
2.000,-0.073,1.793
2.000,-0.063,1.803
2.000,-0.053,1.813
2.000,-0.043,1.823
2.000,-0.034,1.832
2.000,-0.025,1.841
2.000,-0.017,1.850
2.000,-0.008,1.858
2.000,-0.001,1.866
2.000,0.006,1.873
2.000,0.013,1.880
2.000,0.020,1.886
2.000,0.026,1.892
2.000,0.032,1.898
2.000,0.037,1.903
2.000,0.042,1.908
2.000,0.046,1.913
2.000,0.050,1.917
2.000,0.054,1.920
2.000,0.057,1.923
2.000,0.059,1.926
2.000,0.062,1.928
2.000,0.063,1.930
2.000,0.065,1.932
2.000,0.066,1.933
2.000,0.066,1.933
2.000,0.067,1.933
2.000,0.066,1.933
2.000,0.066,1.932
2.000,0.064,1.931
2.000,0.063,1.930
2.000,0.061,1.928
2.000,0.058,1.925
2.000,0.056,1.922
2.000,0.052,1.919
2.000,0.049,1.915
2.000,0.045,1.911
2.000,0.040,1.907
2.000,0.035,1.902
2.000,0.030,1.896
2.000,0.024,1.891
2.000,0.018,1.884
2.000,0.011,1.878
2.000,0.004,1.871
2.000,-0.003,1.863
2.000,-0.011,1.855
2.000,-0.019,1.847
2.000,-0.028,1.839
2.000,-0.037,1.830
2.000,-0.046,1.820
2.000,-0.056,1.810
2.000,-0.066,1.800
2.000,-0.077,1.790
2.000,-0.088,1.779
2.000,-0.099,1.767
2.000,-0.110,1.756
2.000,-0.122,1.744
2.000,-0.135,1.731
2.000,-0.147,1.719
2.000,-0.160,1.706
2.000,-0.173,1.692
2.000,-0.187,1.679
2.000,-0.201,1.665
2.000,-0.215,1.650
2.000,-0.230,1.636
2.000,-0.244,1.621
2.000,-0.260,1.605
2.000,-0.275,1.590
2.000,-0.291,1.574
2.000,-0.307,1.558
2.000,-0.323,1.542
2.000,-0.339,1.525
2.000,-0.356,1.508
2.000,-0.373,1.491
2.000,-0.390,1.473
2.000,-0.408,1.456
2.000,-0.426,1.438
2.000,-0.444,1.420
2.000,-0.462,1.402
2.000,-0.480,1.383
2.000,-0.498,1.364
2.000,-0.517,1.346
2.000,-0.536,1.327
2.000,-0.555,1.307
2.000,-0.574,1.288
2.000,-0.594,1.268
2.000,-0.613,1.249
2.000,-0.633,1.229
2.000,-0.652,1.209
2.000,-0.672,1.189
2.000,-0.692,1.169
2.000,-0.712,1.148
2.000,-0.732,1.128
2.000,-0.753,1.107
2.000,-0.773,1.087
2.000,-0.793,1.066
2.000,-0.814,1.045
2.000,-0.834,1.025
2.000,-0.855,1.004
2.000,-0.875,0.983
2.000,-0.896,0.962
2.000,-0.917,0.941
2.000,-0.937,0.920
2.000,-0.958,0.900
2.000,-0.978,0.879
2.000,-0.999,0.858
2.000,-1.019,0.837
2.000,-1.040,0.816
2.000,-1.060,0.796
2.000,-1.081,0.775
2.000,-1.101,0.754
2.000,-1.121,0.734
2.000,-1.141,0.713
2.000,-1.161,0.693
2.000,-1.181,0.673
2.000,-1.201,0.652
2.000,-1.221,0.632
2.000,-1.240,0.612
2.000,-1.260,0.593
2.000,-1.279,0.573
2.000,-1.298,0.553
2.000,-1.317,0.534
2.000,-1.336,0.515
2.000,-1.355,0.496
2.000,-1.373,0.477
2.000,-1.391,0.458
2.000,-1.409,0.440
2.000,-1.427,0.422
2.000,-1.445,0.404
2.000,-1.462,0.386
2.000,-1.479,0.368
2.000,-1.496,0.351
2.000,-1.513,0.334
2.000,-1.529,0.317
2.000,-1.545,0.301
2.000,-1.561,0.284
2.000,-1.577,0.268
2.000,-1.592,0.253
2.000,-1.607,0.237
2.000,-1.622,0.222
2.000,-1.637,0.207
2.000,-1.651,0.193
2.000,-1.664,0.178
2.000,-1.678,0.164
2.000,-1.691,0.151
2.000,-1.704,0.137
2.000,-1.716,0.125
2.000,-1.729,0.112
2.000,-1.740,0.100
2.000,-1.752,0.088
2.000,-1.763,0.076
2.000,-1.774,0.065
2.000,-1.784,0.054
2.000,-1.794,0.044
2.000,-1.804,0.034
2.000,-1.813,0.024
2.000,-1.822,0.015
2.000,-1.830,0.006
2.000,-1.838,-0.003
2.000,-1.846,-0.011
2.000,-1.853,-0.019
2.000,-1.860,-0.026
2.000,-1.867,-0.033
2.000,-1.873,-0.039
2.000,-1.878,-0.045
2.000,-1.884,-0.051
2.000,-1.888,-0.056
2.000,-1.893,-0.061
2.000,-1.897,-0.066
2.000,-1.900,-0.070
2.000,-1.904,-0.073
2.000,-1.906,-0.076
2.000,-1.909,-0.079
2.000,-1.910,-0.081
2.000,-1.912,-0.083
2.000,-1.913,-0.085
2.000,-1.913,-0.086
2.000,-1.914,-0.086
2.000,-1.913,-0.086
2.000,-1.913,-0.086
2.000,-1.912,-0.085
2.000,-1.910,-0.084
2.000,-1.908,-0.083
2.000,-1.906,-0.081
2.000,-1.903,-0.078
2.000,-1.899,-0.075
2.000,-1.896,-0.072
2.000,-1.892,-0.069
2.000,-1.887,-0.064
2.000,-1.882,-0.060
2.000,-1.877,-0.055
2.000,-1.871,-0.049
2.000,-1.865,-0.044
2.000,-1.858,-0.037
2.000,-1.851,-0.031
2.000,-1.844,-0.024
2.000,-1.836,-0.016
2.000,-1.828,-0.009
2.000,-1.819,-3.559E-4
2.000,-1.810,0.008
2.000,-1.801,0.017
2.000,-1.791,0.027
2.000,-1.781,0.036
2.000,-1.770,0.047
2.000,-1.760,0.057
2.000,-1.748,0.068
2.000,-1.737,0.079
2.000,-1.725,0.091
2.000,-1.712,0.103
2.000,-1.700,0.115
2.000,-1.687,0.128
2.000,-1.674,0.141
2.000,-1.660,0.154
2.000,-1.646,0.168
2.000,-1.632,0.182
2.000,-1.617,0.196
2.000,-1.602,0.211
2.000,-1.587,0.225
2.000,-1.572,0.241
2.000,-1.556,0.256
2.000,-1.540,0.272
2.000,-1.523,0.288
2.000,-1.507,0.304
2.000,-1.490,0.321
2.000,-1.473,0.338
2.000,-1.456,0.355
2.000,-1.438,0.372
2.000,-1.420,0.390
2.000,-1.402,0.407
2.000,-1.384,0.425
2.000,-1.366,0.443
2.000,-1.347,0.462
2.000,-1.328,0.480
2.000,-1.309,0.499
2.000,-1.290,0.518
2.000,-1.271,0.537
2.000,-1.251,0.556
2.000,-1.232,0.576
2.000,-1.212,0.595
2.000,-1.192,0.615
2.000,-1.172,0.635
2.000,-1.152,0.655
2.000,-1.132,0.675
2.000,-1.111,0.695
2.000,-1.091,0.715
2.000,-1.071,0.736
2.000,-1.050,0.756
2.000,-1.029,0.776
2.000,-1.009,0.797
2.000,-0.988,0.818
2.000,-0.967,0.838
2.000,-0.946,0.859
2.000,-0.926,0.879
2.000,-0.905,0.900
2.000,-0.884,0.921
2.000,-0.863,0.942
2.000,-0.843,0.962
2.000,-0.822,0.983
2.000,-0.801,1.003
2.000,-0.780,1.024
2.000,-0.760,1.044
2.000,-0.739,1.065
2.000,-0.719,1.085
2.000,-0.698,1.106
2.000,-0.678,1.126
2.000,-0.658,1.146
2.000,-0.638,1.166
2.000,-0.618,1.186
2.000,-0.598,1.206
2.000,-0.578,1.225
2.000,-0.559,1.245
2.000,-0.539,1.264
2.000,-0.520,1.283
2.000,-0.501,1.303
2.000,-0.482,1.321
2.000,-0.463,1.340
2.000,-0.445,1.359
2.000,-0.426,1.377
2.000,-0.408,1.395
2.000,-0.390,1.413
2.000,-0.373,1.431
2.000,-0.355,1.448
2.000,-0.338,1.465
2.000,-0.321,1.482
2.000,-0.304,1.499
2.000,-0.288,1.516
2.000,-0.271,1.532
2.000,-0.255,1.548
2.000,-0.240,1.564
2.000,-0.224,1.579
2.000,-0.209,1.594
2.000,-0.194,1.609
2.000,-0.180,1.623
2.000,-0.166,1.638
2.000,-0.152,1.652
2.000,-0.138,1.665
2.000,-0.125,1.678
2.000,-0.112,1.691
2.000,-0.100,1.704
2.000,-0.088,1.716
2.000,-0.076,1.728
2.000,-0.064,1.739
2.000,-0.053,1.751
2.000,-0.042,1.761
2.000,-0.032,1.772
2.000,-0.022,1.782
2.000,-0.012,1.792
2.000,-0.003,1.801
2.000,0.006,1.810
2.000,0.014,1.818
2.000,0.022,1.826
2.000,0.030,1.834
2.000,0.037,1.841
2.000,0.044,1.848
2.000,0.051,1.855
2.000,0.057,1.861
2.000,0.063,1.867
2.000,0.068,1.872
2.000,0.073,1.877
2.000,0.077,1.881
2.000,0.081,1.885
2.000,0.085,1.889
2.000,0.088,1.892
2.000,0.090,1.895
2.000,0.093,1.897
2.000,0.095,1.899
2.000,0.096,1.900
2.000,0.097,1.901
2.000,0.098,1.902
2.000,0.098,1.902
2.000,0.097,1.902
2.000,0.097,1.901
2.000,0.096,1.900
2.000,0.094,1.899
2.000,0.092,1.897
2.000,0.090,1.894
2.000,0.087,1.891
2.000,0.084,1.888
2.000,0.080,1.884
2.000,0.076,1.880
2.000,0.071,1.876
2.000,0.066,1.871
2.000,0.061,1.865
2.000,0.055,1.860
2.000,0.049,1.854
2.000,0.042,1.847
2.000,0.035,1.840
2.000,0.028,1.832
2.000,0.020,1.825
2.000,0.012,1.816
2.000,0.003,1.808
2.000,-0.006,1.799
2.000,-0.015,1.789
2.000,-0.025,1.780
2.000,-0.035,1.769
2.000,-0.045,1.759
2.000,-0.056,1.748
2.000,-0.067,1.737
2.000,-0.079,1.725
2.000,-0.091,1.713
2.000,-0.103,1.701
2.000,-0.116,1.688
2.000,-0.129,1.675
2.000,-0.142,1.662
2.000,-0.156,1.648
2.000,-0.169,1.634
2.000,-0.184,1.620
2.000,-0.198,1.605
2.000,-0.213,1.590
2.000,-0.228,1.575
2.000,-0.244,1.559
2.000,-0.259,1.544
2.000,-0.275,1.527
2.000,-0.292,1.511
2.000,-0.308,1.494
2.000,-0.325,1.478
2.000,-0.342,1.460
2.000,-0.359,1.443
2.000,-0.376,1.425
2.000,-0.394,1.408
2.000,-0.412,1.390
2.000,-0.430,1.371
2.000,-0.448,1.353
2.000,-0.467,1.334
2.000,-0.486,1.315
2.000,-0.505,1.296
2.000,-0.524,1.277
2.000,-0.543,1.258
2.000,-0.562,1.238
2.000,-0.582,1.218
2.000,-0.601,1.199
2.000,-0.621,1.179
2.000,-0.641,1.158
2.000,-0.661,1.138
2.000,-0.681,1.118
2.000,-0.701,1.098
2.000,-0.721,1.077
2.000,-0.742,1.057
2.000,-0.762,1.036
2.000,-0.782,1.015
2.000,-0.803,0.994
2.000,-0.823,0.974
2.000,-0.844,0.953
2.000,-0.865,0.932
2.000,-0.885,0.911
2.000,-0.906,0.890
2.000,-0.926,0.869
2.000,-0.947,0.849
2.000,-0.967,0.828
2.000,-0.988,0.807
2.000,-1.008,0.786
2.000,-1.029,0.765
2.000,-1.049,0.745
2.000,-1.069,0.724
2.000,-1.090,0.704
2.000,-1.110,0.683
2.000,-1.130,0.663
2.000,-1.150,0.642
2.000,-1.170,0.622
2.000,-1.189,0.602
2.000,-1.205,0.587
2.050,1.787E-8,2.050
2.050,-4.112E-9,2.050
2.050,-7.004E-8,2.050
2.050,-5.318E-7,2.050
2.050,-4.292E-6,2.050
2.050,-3.694E-5,2.050
2.050,-3.272E-4,2.050
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.004,2.046
2.050,-0.006,2.044
2.050,-0.008,2.041
2.050,-0.011,2.039
2.050,-0.015,2.035
2.050,-0.019,2.031
2.050,-0.023,2.027
2.050,-0.028,2.022
2.050,-0.033,2.017
2.050,-0.038,2.012
2.050,-0.044,2.006
2.050,-0.050,1.999
2.050,-0.057,1.992
2.050,-0.064,1.985
2.050,-0.072,1.978
2.050,-0.080,1.969
2.050,-0.089,1.961
2.050,-0.097,1.952
2.050,-0.107,1.943
2.050,-0.116,1.933
2.050,-0.126,1.923
2.050,-0.137,1.913
2.050,-0.147,1.902
2.050,-0.158,1.891
2.050,-0.170,1.879
2.050,-0.182,1.867
2.050,-0.194,1.855
2.050,-0.207,1.842
2.050,-0.220,1.829
2.050,-0.233,1.816
2.050,-0.247,1.802
