"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-1.975,-0.016
2.000,-1.972,-0.014
2.000,-1.969,-0.011
2.000,-1.965,-0.007
2.000,-1.961,-0.004
2.000,-1.956,0.001
2.000,-1.951,0.006
2.000,-1.945,0.011
2.000,-1.939,0.017
2.000,-1.932,0.024
2.000,-1.924,0.031
2.000,-1.916,0.038
2.000,-1.908,0.046
2.000,-1.899,0.055
2.000,-1.890,0.064
2.000,-1.880,0.073
2.000,-1.869,0.083
2.000,-1.858,0.094
2.000,-1.847,0.105
2.000,-1.835,0.116
2.000,-1.823,0.128
2.000,-1.810,0.141
2.000,-1.797,0.153
2.000,-1.783,0.167
2.000,-1.769,0.181
2.000,-1.755,0.195
2.000,-1.740,0.209
2.000,-1.724,0.224
2.000,-1.709,0.240
2.000,-1.692,0.255
2.000,-1.676,0.272
2.000,-1.659,0.288
2.000,-1.642,0.305
2.000,-1.624,0.323
2.000,-1.606,0.340
2.000,-1.588,0.358
2.000,-1.569,0.377
2.000,-1.550,0.395
2.000,-1.531,0.414
2.000,-1.511,0.434
2.000,-1.492,0.453
2.000,-1.471,0.473
2.000,-1.451,0.493
2.000,-1.430,0.514
2.000,-1.409,0.534
2.000,-1.388,0.555
2.000,-1.367,0.576
2.000,-1.345,0.598
2.000,-1.324,0.619
2.000,-1.302,0.641
2.000,-1.280,0.663
2.000,-1.257,0.685
2.000,-1.235,0.707
2.000,-1.212,0.730
2.000,-1.190,0.752
2.000,-1.167,0.775
2.000,-1.144,0.798
2.000,-1.121,0.820
2.000,-1.098,0.843
2.000,-1.074,0.866
2.000,-1.051,0.889
2.000,-1.028,0.913
2.000,-1.005,0.936
2.000,-0.981,0.959
2.000,-0.958,0.982
2.000,-0.935,1.005
2.000,-0.911,1.028
2.000,-0.888,1.052
2.000,-0.865,1.075
2.000,-0.842,1.098
2.000,-0.819,1.121
2.000,-0.796,1.144
2.000,-0.773,1.166
2.000,-0.750,1.189
2.000,-0.727,1.212
2.000,-0.705,1.234
2.000,-0.683,1.256
2.000,-0.660,1.279
2.000,-0.638,1.301
2.000,-0.616,1.322
2.000,-0.595,1.344
2.000,-0.573,1.365
2.000,-0.552,1.387
2.000,-0.531,1.408
2.000,-0.510,1.428
2.000,-0.490,1.449
2.000,-0.469,1.469
2.000,-0.449,1.489
2.000,-0.430,1.509
2.000,-0.410,1.528
2.000,-0.391,1.547
2.000,-0.372,1.566
2.000,-0.354,1.585
2.000,-0.336,1.603
2.000,-0.318,1.621
2.000,-0.300,1.638
2.000,-0.283,1.655
2.000,-0.266,1.672
2.000,-0.250,1.688
2.000,-0.234,1.704
2.000,-0.219,1.720
2.000,-0.203,1.735
2.000,-0.189,1.750
2.000,-0.174,1.764
2.000,-0.161,1.778
2.000,-0.147,1.791
2.000,-0.134,1.804
2.000,-0.122,1.817
2.000,-0.109,1.829
2.000,-0.098,1.841
2.000,-0.087,1.852
2.000,-0.076,1.863
2.000,-0.066,1.873
2.000,-0.056,1.883
2.000,-0.047,1.892
2.000,-0.038,1.901
2.000,-0.030,1.909
2.000,-0.022,1.917
2.000,-0.015,1.924
2.000,-0.008,1.930
2.000,-0.002,1.937
2.000,0.003,1.942
2.000,0.008,1.947
2.000,0.013,1.952
2.000,0.017,1.956
2.000,0.021,1.960
2.000,0.024,1.963
2.000,0.026,1.965
2.000,0.028,1.967
2.000,0.029,1.968
2.000,0.030,1.969
2.000,0.030,1.970
2.000,0.030,1.969
2.000,0.029,1.969
2.000,0.028,1.967
2.000,0.026,1.965
2.000,0.024,1.963
2.000,0.021,1.960
2.000,0.017,1.957
2.000,0.013,1.952
2.000,0.009,1.948
2.000,0.004,1.943
2.000,-0.002,1.937
2.000,-0.008,1.931
2.000,-0.014,1.924
2.000,-0.022,1.917
2.000,-0.029,1.910
2.000,-0.037,1.901
2.000,-0.046,1.893
2.000,-0.055,1.884
2.000,-0.065,1.874
2.000,-0.075,1.864
2.000,-0.086,1.853
2.000,-0.097,1.842
2.000,-0.108,1.830
2.000,-0.120,1.818
2.000,-0.133,1.806
2.000,-0.146,1.793
2.000,-0.159,1.779
2.000,-0.173,1.765
2.000,-0.187,1.751
2.000,-0.202,1.736
2.000,-0.217,1.721
2.000,-0.232,1.705
2.000,-0.248,1.689
2.000,-0.264,1.673
2.000,-0.281,1.656
2.000,-0.298,1.639
2.000,-0.315,1.622
2.000,-0.333,1.604
2.000,-0.351,1.586
2.000,-0.369,1.567
2.000,-0.388,1.548
2.000,-0.407,1.529
2.000,-0.426,1.510
2.000,-0.446,1.490
2.000,-0.466,1.470
2.000,-0.486,1.449
2.000,-0.506,1.429
2.000,-0.527,1.408
2.000,-0.548,1.387
2.000,-0.569,1.366
2.000,-0.590,1.344
2.000,-0.612,1.322
2.000,-0.634,1.300
2.000,-0.656,1.278
2.000,-0.678,1.256
2.000,-0.700,1.233
2.000,-0.722,1.211
2.000,-0.745,1.188
2.000,-0.767,1.165
2.000,-0.790,1.142
2.000,-0.813,1.119
2.000,-0.836,1.096
2.000,-0.859,1.073
2.000,-0.882,1.050
2.000,-0.905,1.026
2.000,-0.928,1.003
2.000,-0.951,0.979
2.000,-0.974,0.956
2.000,-0.997,0.933
2.000,-1.020,0.909
2.000,-1.043,0.886
2.000,-1.066,0.863
2.000,-1.089,0.839
2.000,-1.112,0.816
2.000,-1.135,0.793
2.000,-1.157,0.770
2.000,-1.180,0.747
2.000,-1.202,0.724
2.000,-1.225,0.702
2.000,-1.247,0.679
2.000,-1.269,0.657
2.000,-1.291,0.634
2.000,-1.312,0.612
2.000,-1.334,0.590
2.000,-1.355,0.569
2.000,-1.376,0.547
2.000,-1.397,0.526
2.000,-1.418,0.505
2.000,-1.438,0.484
2.000,-1.458,0.464
2.000,-1.478,0.443
2.000,-1.497,0.424
2.000,-1.517,0.404
2.000,-1.536,0.384
2.000,-1.554,0.365
2.000,-1.573,0.347
2.000,-1.591,0.328
2.000,-1.608,0.310
2.000,-1.626,0.292
2.000,-1.642,0.275
2.000,-1.659,0.258
2.000,-1.675,0.241
2.000,-1.691,0.225
2.000,-1.706,0.209
2.000,-1.721,0.194
2.000,-1.736,0.179
2.000,-1.750,0.164
2.000,-1.764,0.150
2.000,-1.777,0.136
2.000,-1.790,0.123
2.000,-1.802,0.110
2.000,-1.814,0.098
2.000,-1.826,0.086
2.000,-1.837,0.074
2.000,-1.847,0.063
2.000,-1.857,0.053
2.000,-1.867,0.043
2.000,-1.876,0.033
2.000,-1.884,0.024
2.000,-1.893,0.016
2.000,-1.900,0.008
2.000,-1.907,3.263E-4
2.000,-1.914,-0.007
2.000,-1.920,-0.013
2.000,-1.925,-0.019
2.000,-1.930,-0.024
2.000,-1.935,-0.029
2.000,-1.938,-0.034
2.000,-1.942,-0.038
2.000,-1.945,-0.041
2.000,-1.947,-0.044
2.000,-1.949,-0.046
2.000,-1.950,-0.048
2.000,-1.951,-0.049
2.000,-1.951,-0.049
2.000,-1.950,-0.049
2.000,-1.949,-0.049
2.000,-1.948,-0.048
2.000,-1.946,-0.046
2.000,-1.943,-0.044
2.000,-1.940,-0.041
2.000,-1.937,-0.038
2.000,-1.933,-0.035
2.000,-1.928,-0.030
2.000,-1.923,-0.025
2.000,-1.917,-0.020
2.000,-1.911,-0.014
2.000,-1.904,-0.008
2.000,-1.897,-0.001
2.000,-1.889,0.006
2.000,-1.881,0.014
2.000,-1.872,0.023
2.000,-1.862,0.032
2.000,-1.853,0.041
2.000,-1.842,0.051
2.000,-1.832,0.061
2.000,-1.820,0.072
2.000,-1.809,0.083
2.000,-1.797,0.095
2.000,-1.784,0.108
2.000,-1.771,0.120
2.000,-1.757,0.133
2.000,-1.743,0.147
2.000,-1.729,0.161
2.000,-1.714,0.176
2.000,-1.699,0.190
2.000,-1.683,0.206
2.000,-1.667,0.222
2.000,-1.651,0.238
2.000,-1.634,0.254
2.000,-1.617,0.271
2.000,-1.599,0.288
2.000,-1.581,0.306
2.000,-1.563,0.324
2.000,-1.545,0.342
2.000,-1.526,0.361
2.000,-1.507,0.380
2.000,-1.487,0.399
2.000,-1.467,0.418
2.000,-1.447,0.438
2.000,-1.427,0.458
2.000,-1.406,0.478
2.000,-1.386,0.499
2.000,-1.365,0.520
2.000,-1.343,0.541
2.000,-1.322,0.562
2.000,-1.300,0.584
2.000,-1.278,0.605
2.000,-1.256,0.627
2.000,-1.234,0.649
2.000,-1.211,0.672
2.000,-1.189,0.694
2.000,-1.166,0.717
2.000,-1.143,0.739
2.000,-1.120,0.762
2.000,-1.097,0.785
2.000,-1.074,0.808
2.000,-1.051,0.831
2.000,-1.028,0.854
2.000,-1.005,0.877
2.000,-0.981,0.900
2.000,-0.958,0.923
2.000,-0.935,0.946
2.000,-0.912,0.970
2.000,-0.888,0.993
2.000,-0.865,1.016
2.000,-0.842,1.039
2.000,-0.819,1.062
2.000,-0.796,1.085
2.000,-0.773,1.108
2.000,-0.750,1.131
2.000,-0.727,1.153
2.000,-0.704,1.176
2.000,-0.682,1.199
2.000,-0.659,1.221
2.000,-0.637,1.243
2.000,-0.615,1.265
2.000,-0.593,1.287
2.000,-0.571,1.309
2.000,-0.550,1.330
2.000,-0.528,1.352
2.000,-0.507,1.373
2.000,-0.486,1.393
2.000,-0.466,1.414
2.000,-0.445,1.434
2.000,-0.425,1.454
2.000,-0.406,1.474
2.000,-0.386,1.494
2.000,-0.367,1.513
2.000,-0.348,1.532
2.000,-0.329,1.550
2.000,-0.311,1.569
2.000,-0.293,1.586
2.000,-0.276,1.604
2.000,-0.258,1.621
2.000,-0.242,1.638
2.000,-0.225,1.655
2.000,-0.209,1.671
2.000,-0.193,1.686
2.000,-0.178,1.702
2.000,-0.163,1.716
2.000,-0.149,1.731
2.000,-0.135,1.745
2.000,-0.121,1.758
2.000,-0.108,1.772
2.000,-0.096,1.784
2.000,-0.083,1.797
2.000,-0.072,1.808
2.000,-0.060,1.820
2.000,-0.050,1.830
2.000,-0.039,1.841
2.000,-0.029,1.851
2.000,-0.020,1.860
2.000,-0.011,1.869
2.000,-0.003,1.877
2.000,0.005,1.885
2.000,0.012,1.893
2.000,0.019,1.899
2.000,0.025,1.906
2.000,0.031,1.912
2.000,0.036,1.917
2.000,0.041,1.922
2.000,0.045,1.926
2.000,0.049,1.929
2.000,0.052,1.933
2.000,0.055,1.935
2.000,0.057,1.937
2.000,0.058,1.939
2.000,0.059,1.940
2.000,0.060,1.940
2.000,0.060,1.940
2.000,0.059,1.940
2.000,0.058,1.938
2.000,0.056,1.937
2.000,0.054,1.934
2.000,0.051,1.932
2.000,0.048,1.928
2.000,0.044,1.924
2.000,0.039,1.920
2.000,0.034,1.915
2.000,0.029,1.910
2.000,0.023,1.904
2.000,0.017,1.897
2.000,0.010,1.890
2.000,0.002,1.883
2.000,-0.006,1.875
2.000,-0.014,1.866
2.000,-0.023,1.857
2.000,-0.033,1.847
2.000,-0.043,1.837
2.000,-0.053,1.827
2.000,-0.064,1.816
2.000,-0.076,1.804
2.000,-0.088,1.792
2.000,-0.100,1.780
2.000,-0.113,1.767
2.000,-0.126,1.754
2.000,-0.140,1.740
2.000,-0.154,1.726
2.000,-0.169,1.711
2.000,-0.183,1.696
2.000,-0.199,1.681
2.000,-0.215,1.665
2.000,-0.231,1.648
2.000,-0.247,1.632
2.000,-0.264,1.615
2.000,-0.281,1.597
2.000,-0.299,1.580
2.000,-0.317,1.561
2.000,-0.335,1.543
2.000,-0.354,1.524
2.000,-0.373,1.505
2.000,-0.392,1.486
2.000,-0.412,1.466
2.000,-0.431,1.446
2.000,-0.451,1.426
2.000,-0.472,1.405
2.000,-0.492,1.385
2.000,-0.513,1.363
2.000,-0.534,1.342
2.000,-0.556,1.321
2.000,-0.577,1.299
2.000,-0.599,1.277
2.000,-0.621,1.255
2.000,-0.643,1.233
2.000,-0.665,1.210
2.000,-0.687,1.188
2.000,-0.709,1.165
2.000,-0.732,1.142
2.000,-0.755,1.119
2.000,-0.778,1.096
2.000,-0.800,1.073
2.000,-0.823,1.050
2.000,-0.846,1.027
2.000,-0.869,1.003
2.000,-0.892,0.980
2.000,-0.915,0.957
2.000,-0.939,0.933
2.000,-0.962,0.910
2.000,-0.985,0.887
2.000,-1.008,0.863
2.000,-1.031,0.840
2.000,-1.054,0.817
2.000,-1.077,0.793
2.000,-1.099,0.770
2.000,-1.122,0.747
2.000,-1.145,0.724
2.000,-1.167,0.701
2.000,-1.190,0.679
2.000,-1.212,0.656
2.000,-1.234,0.634
2.000,-1.256,0.611
2.000,-1.278,0.589
2.000,-1.299,0.567
2.000,-1.320,0.546
2.000,-1.342,0.524
2.000,-1.362,0.503
2.000,-1.383,0.482
2.000,-1.404,0.461
2.000,-1.424,0.440
2.000,-1.444,0.420
2.000,-1.463,0.400
2.000,-1.483,0.380
2.000,-1.502,0.361
2.000,-1.520,0.342
2.000,-1.539,0.323
2.000,-1.557,0.304
2.000,-1.575,0.286
2.000,-1.592,0.268
2.000,-1.609,0.251
2.000,-1.626,0.234
2.000,-1.642,0.217
2.000,-1.658,0.201
2.000,-1.673,0.185
2.000,-1.689,0.169
2.000,-1.703,0.154
2.000,-1.717,0.139
2.000,-1.731,0.125
2.000,-1.745,0.111
2.000,-1.758,0.098
2.000,-1.770,0.085
2.000,-1.782,0.072
2.000,-1.794,0.060
2.000,-1.805,0.049
2.000,-1.816,0.038
2.000,-1.826,0.027
2.000,-1.836,0.017
2.000,-1.845,0.007
2.000,-1.853,-0.002
2.000,-1.862,-0.011
2.000,-1.869,-0.019
2.000,-1.877,-0.026
2.000,-1.883,-0.034
2.000,-1.889,-0.040
2.000,-1.895,-0.046
2.000,-1.900,-0.052
2.000,-1.905,-0.057
2.000,-1.909,-0.061
2.000,-1.912,-0.065
2.000,-1.915,-0.069
2.000,-1.918,-0.072
2.000,-1.920,-0.074
2.000,-1.921,-0.076
2.000,-1.922,-0.077
2.000,-1.922,-0.078
2.000,-1.922,-0.078
2.000,-1.921,-0.078
2.000,-1.920,-0.077
2.000,-1.918,-0.075
2.000,-1.916,-0.073
2.000,-1.913,-0.071
2.000,-1.909,-0.068
2.000,-1.905,-0.064
2.000,-1.901,-0.060
2.000,-1.896,-0.055
2.000,-1.890,-0.050
2.000,-1.884,-0.045
2.000,-1.877,-0.038
2.000,-1.870,-0.032
2.000,-1.862,-0.024
2.000,-1.854,-0.017
2.000,-1.846,-0.008
2.000,-1.836,0.001
2.000,-1.827,0.010
2.000,-1.817,0.020
2.000,-1.806,0.030
2.000,-1.795,0.041
2.000,-1.783,0.052
2.000,-1.771,0.064
2.000,-1.759,0.076
2.000,-1.746,0.088
2.000,-1.732,0.101
2.000,-1.719,0.115
2.000,-1.704,0.129
2.000,-1.690,0.143
2.000,-1.675,0.158
2.000,-1.659,0.173
2.000,-1.643,0.189
2.000,-1.627,0.205
2.000,-1.610,0.221
2.000,-1.593,0.238
2.000,-1.576,0.255
2.000,-1.558,0.273
2.000,-1.540,0.290
2.000,-1.521,0.309
2.000,-1.503,0.327
2.000,-1.483,0.346
2.000,-1.464,0.365
2.000,-1.444,0.385
2.000,-1.424,0.404
2.000,-1.404,0.424
2.000,-1.384,0.445
2.000,-1.363,0.465
2.000,-1.342,0.486
2.000,-1.321,0.507
2.000,-1.299,0.528
2.000,-1.277,0.550
2.000,-1.256,0.571
2.000,-1.234,0.593
2.000,-1.211,0.615
2.000,-1.189,0.637
2.000,-1.167,0.660
2.000,-1.144,0.682
2.000,-1.121,0.705
2.000,-1.098,0.727
2.000,-1.075,0.750
2.000,-1.052,0.773
2.000,-1.029,0.796
2.000,-1.006,0.819
2.000,-0.983,0.842
2.000,-0.959,0.865
2.000,-0.936,0.889
2.000,-0.913,0.912
2.000,-0.890,0.935
2.000,-0.866,0.958
2.000,-0.843,0.981
2.000,-0.820,1.004
2.000,-0.797,1.027
2.000,-0.773,1.050
2.000,-0.750,1.073
2.000,-0.728,1.096
2.000,-0.705,1.119
2.000,-0.682,1.142
2.000,-0.659,1.164
2.000,-0.637,1.187
2.000,-0.615,1.209
2.000,-0.593,1.231
2.000,-0.571,1.253
2.000,-0.549,1.275
2.000,-0.527,1.296
2.000,-0.506,1.318
2.000,-0.485,1.339
2.000,-0.464,1.360
2.000,-0.443,1.380
2.000,-0.423,1.401
2.000,-0.403,1.421
2.000,-0.383,1.441
2.000,-0.363,1.460
2.000,-0.344,1.479
2.000,-0.325,1.498
2.000,-0.306,1.517
2.000,-0.288,1.535
2.000,-0.270,1.553
2.000,-0.252,1.571
2.000,-0.235,1.588
2.000,-0.218,1.605
2.000,-0.201,1.622
2.000,-0.185,1.638
2.000,-0.169,1.654
2.000,-0.154,1.669
2.000,-0.139,1.684
2.000,-0.125,1.699
2.000,-0.110,1.713
2.000,-0.097,1.727
2.000,-0.084,1.740
2.000,-0.071,1.753
2.000,-0.058,1.765
2.000,-0.047,1.777
2.000,-0.035,1.788
2.000,-0.024,1.799
2.000,-0.014,1.810
2.000,-0.004,1.820
2.000,0.006,1.829
2.000,0.015,1.838
2.000,0.023,1.847
2.000,0.031,1.855
2.000,0.039,1.862
2.000,0.045,1.869
2.000,0.052,1.876
2.000,0.058,1.882
2.000,0.063,1.887
2.000,0.068,1.892
2.000,0.072,1.897
2.000,0.076,1.900
2.000,0.079,1.904
2.000,0.082,1.906
2.000,0.084,1.909
2.000,0.086,1.910
2.000,0.087,1.911
2.000,0.088,1.912
2.000,0.088,1.912
2.000,0.087,1.912
2.000,0.086,1.911
2.000,0.085,1.909
2.000,0.083,1.907
2.000,0.080,1.904
2.000,0.077,1.901
2.000,0.073,1.897
2.000,0.069,1.893
2.000,0.064,1.888
2.000,0.059,1.883
2.000,0.053,1.877
2.000,0.046,1.871
2.000,0.040,1.864
2.000,0.032,1.857
2.000,0.024,1.849
2.000,0.016,1.840
2.000,0.007,1.831
2.000,-0.002,1.822
2.000,-0.012,1.812
2.000,-0.023,1.802
2.000,-0.033,1.791
2.000,-0.045,1.779
2.000,-0.056,1.768
2.000,-0.069,1.755
2.000,-0.081,1.742
2.000,-0.095,1.729
2.000,-0.108,1.716
2.000,-0.122,1.702
2.000,-0.137,1.687
2.000,-0.151,1.672
2.000,-0.167,1.657
2.000,-0.182,1.641
2.000,-0.198,1.625
2.000,-0.215,1.608
2.000,-0.232,1.591
2.000,-0.249,1.574
2.000,-0.266,1.556
2.000,-0.284,1.538
2.000,-0.302,1.520
2.000,-0.321,1.501
2.000,-0.340,1.482
2.000,-0.359,1.463
2.000,-0.378,1.443
2.000,-0.398,1.424
2.000,-0.418,1.403
2.000,-0.438,1.383
2.000,-0.459,1.362
2.000,-0.480,1.341
2.000,-0.501,1.320
2.000,-0.522,1.299
2.000,-0.543,1.277
2.000,-0.565,1.255
2.000,-0.587,1.233
2.000,-0.609,1.211
2.000,-0.631,1.189
2.000,-0.653,1.166
2.000,-0.676,1.143
2.000,-0.698,1.121
2.000,-0.721,1.098
2.000,-0.743,1.075
2.000,-0.766,1.052
2.000,-0.789,1.028
2.000,-0.812,1.005
2.000,-0.835,0.982
2.000,-0.858,0.959
2.000,-0.881,0.935
2.000,-0.904,0.912
2.000,-0.928,0.888
2.000,-0.951,0.865
2.000,-0.974,0.842
2.000,-0.997,0.818
2.000,-1.020,0.795
2.000,-1.043,0.772
2.000,-1.065,0.749
2.000,-1.088,0.726
2.000,-1.111,0.703
2.000,-1.133,0.680
2.000,-1.156,0.657
2.000,-1.178,0.634
2.000,-1.200,0.612
2.000,-1.222,0.590
2.000,-1.244,0.567
2.000,-1.265,0.545
2.000,-1.287,0.524
2.000,-1.308,0.502
2.000,-1.329,0.481
2.000,-1.350,0.460
2.000,-1.370,0.439
2.000,-1.391,0.418
2.000,-1.411,0.398
2.000,-1.430,0.378
2.000,-1.450,0.358
2.000,-1.469,0.338
2.000,-1.488,0.319
2.000,-1.506,0.300
2.000,-1.524,0.282
2.000,-1.542,0.263
2.000,-1.560,0.245
2.000,-1.577,0.228
2.000,-1.594,0.211
2.000,-1.610,0.194
2.000,-1.626,0.177
2.000,-1.642,0.161
2.000,-1.657,0.146
2.000,-1.672,0.130
2.000,-1.686,0.116
2.000,-1.700,0.101
2.000,-1.713,0.087
2.000,-1.727,0.074
2.000,-1.739,0.061
2.000,-1.751,0.048
2.000,-1.763,0.036
2.000,-1.774,0.024
2.000,-1.785,0.013
2.000,-1.796,0.002
2.000,-1.805,-0.008
2.000,-1.815,-0.018
2.000,-1.824,-0.027
2.000,-1.832,-0.036
2.000,-1.840,-0.044
2.000,-1.847,-0.052
2.000,-1.854,-0.059
2.000,-1.860,-0.066
2.000,-1.866,-0.072
2.000,-1.871,-0.078
2.000,-1.876,-0.083
2.000,-1.880,-0.088
2.000,-1.884,-0.092
2.000,-1.887,-0.095
2.000,-1.890,-0.098
2.000,-1.892,-0.101
2.000,-1.893,-0.103
2.000,-1.894,-0.104
2.000,-1.895,-0.105
2.000,-1.894,-0.106
2.000,-1.894,-0.105
2.000,-1.893,-0.105
2.000,-1.891,-0.103
2.000,-1.889,-0.101
2.000,-1.886,-0.099
2.000,-1.883,-0.096
2.000,-1.879,-0.093
2.000,-1.874,-0.089
2.000,-1.869,-0.084
2.000,-1.864,-0.079
2.000,-1.858,-0.074
2.000,-1.852,-0.068
2.000,-1.845,-0.061
2.000,-1.837,-0.054
2.000,-1.829,-0.046
2.000,-1.821,-0.038
2.000,-1.812,-0.029
2.000,-1.802,-0.020
2.000,-1.792,-0.011
2.000,-1.782,-4.000E-4
2.000,-1.771,0.010
2.000,-1.759,0.021
2.000,-1.747,0.033
2.000,-1.735,0.045
2.000,-1.722,0.057
2.000,-1.709,0.070
2.000,-1.695,0.084
2.000,-1.681,0.098
2.000,-1.666,0.112
2.000,-1.651,0.127
2.000,-1.636,0.142
2.000,-1.620,0.157
2.000,-1.604,0.173
2.000,-1.587,0.189
2.000,-1.570,0.206
2.000,-1.553,0.223
2.000,-1.535,0.240
2.000,-1.517,0.258
2.000,-1.499,0.276
2.000,-1.480,0.295
2.000,-1.461,0.313
2.000,-1.442,0.333
2.000,-1.422,0.352
2.000,-1.402,0.372
2.000,-1.382,0.392
2.000,-1.362,0.412
2.000,-1.341,0.432
2.000,-1.320,0.453
2.000,-1.299,0.474
2.000,-1.278,0.495
2.000,-1.256,0.516
2.000,-1.234,0.538
2.000,-1.212,0.560
2.000,-1.195,0.577
2.050,1.787E-8,2.050
2.050,-9.763E-9,2.050
2.050,-9.264E-8,2.050
2.050,-6.731E-7,2.050
2.050,-5.400E-6,2.050
2.050,-4.645E-5,2.050
2.050,-4.114E-4,2.050
2.050,-0.001,2.049
2.050,-0.003,2.047
2.050,-0.005,2.045
2.050,-0.008,2.042
2.050,-0.011,2.039
2.050,-0.014,2.036
2.050,-0.019,2.031
2.050,-0.023,2.026
2.050,-0.029,2.021
2.050,-0.035,2.015
2.050,-0.041,2.009
2.050,-0.048,2.002
2.050,-0.055,1.994
2.050,-0.063,1.986
2.050,-0.072,1.978
2.050,-0.081,1.969
2.050,-0.090,1.959
2.050,-0.100,1.949
2.050,-0.111,1.939
2.050,-0.122,1.927
2.050,-0.133,1.916
2.050,-0.145,1.904
2.050,-0.158,1.891
2.050,-0.171,1.878
2.050,-0.184,1.865
2.050,-0.198,1.851
2.050,-0.212,1.837
2.050,-0.227,1.822
2.050,-0.242,1.807
