"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-0.466,1.528
2.000,-0.474,1.520
2.000,-0.482,1.512
2.000,-0.490,1.504
2.000,-0.498,1.496
2.000,-0.506,1.488
2.000,-0.514,1.479
2.000,-0.522,1.471
2.000,-0.530,1.463
2.000,-0.539,1.454
2.000,-0.547,1.446
2.000,-0.555,1.437
2.000,-0.564,1.429
2.000,-0.572,1.420
2.000,-0.581,1.411
2.000,-0.589,1.403
2.000,-0.598,1.394
2.000,-0.606,1.385
2.000,-0.615,1.376
2.000,-0.624,1.368
2.000,-0.632,1.359
2.000,-0.641,1.350
2.000,-0.650,1.341
2.000,-0.658,1.332
2.000,-0.667,1.323
2.000,-0.676,1.314
2.000,-0.685,1.305
2.000,-0.694,1.296
2.000,-0.703,1.287
2.000,-0.712,1.278
2.000,-0.721,1.269
2.000,-0.730,1.259
2.000,-0.739,1.250
2.000,-0.748,1.241
2.000,-0.757,1.232
2.000,-0.766,1.222
2.000,-0.775,1.213
2.000,-0.784,1.204
2.000,-0.793,1.194
2.000,-0.802,1.185
2.000,-0.811,1.176
2.000,-0.820,1.166
2.000,-0.830,1.157
2.000,-0.839,1.148
2.000,-0.848,1.138
2.000,-0.857,1.129
2.000,-0.866,1.119
2.000,-0.876,1.110
2.000,-0.885,1.100
2.000,-0.894,1.091
2.000,-0.903,1.081
2.000,-0.913,1.072
2.000,-0.922,1.062
2.000,-0.931,1.053
2.000,-0.940,1.043
2.000,-0.950,1.034
2.000,-0.959,1.024
2.000,-0.968,1.014
2.000,-0.978,1.005
2.000,-0.987,0.995
2.000,-0.996,0.986
2.000,-1.006,0.976
2.000,-1.015,0.967
2.000,-1.024,0.957
2.000,-1.033,0.948
2.000,-1.043,0.938
2.000,-1.052,0.928
2.000,-1.061,0.919
2.000,-1.070,0.909
2.000,-1.080,0.900
2.000,-1.089,0.890
2.000,-1.098,0.881
2.000,-1.107,0.871
2.000,-1.117,0.862
2.000,-1.126,0.852
2.000,-1.135,0.843
2.000,-1.144,0.833
2.000,-1.153,0.824
2.000,-1.162,0.814
2.000,-1.172,0.805
2.000,-1.181,0.796
2.000,-1.190,0.786
2.000,-1.199,0.777
2.000,-1.208,0.767
2.000,-1.217,0.758
2.000,-1.226,0.749
2.000,-1.235,0.740
2.000,-1.244,0.730
2.000,-1.253,0.721
2.000,-1.262,0.712
2.000,-1.271,0.703
2.000,-1.279,0.693
2.000,-1.288,0.684
2.000,-1.297,0.675
2.000,-1.306,0.666
2.000,-1.315,0.657
2.000,-1.323,0.648
2.000,-1.332,0.639
2.000,-1.341,0.630
2.000,-1.349,0.621
2.000,-1.358,0.612
2.000,-1.366,0.603
2.000,-1.375,0.594
2.000,-1.383,0.585
2.000,-1.392,0.576
2.000,-1.400,0.568
2.000,-1.409,0.559
2.000,-1.417,0.550
2.000,-1.425,0.542
2.000,-1.433,0.533
2.000,-1.442,0.524
2.000,-1.450,0.516
2.000,-1.458,0.507
2.000,-1.466,0.499
2.000,-1.474,0.491
2.000,-1.482,0.482
2.000,-1.490,0.474
2.000,-1.498,0.466
2.000,-1.506,0.457
2.000,-1.514,0.449
2.000,-1.521,0.441
2.000,-1.529,0.433
2.000,-1.537,0.425
2.000,-1.544,0.417
2.000,-1.552,0.409
2.000,-1.560,0.401
2.000,-1.567,0.393
2.000,-1.574,0.385
2.000,-1.582,0.378
2.000,-1.589,0.370
2.000,-1.596,0.362
2.000,-1.603,0.355
2.000,-1.611,0.347
2.000,-1.618,0.340
2.000,-1.625,0.332
2.000,-1.632,0.325
2.000,-1.639,0.318
2.000,-1.645,0.310
2.000,-1.652,0.303
2.000,-1.659,0.296
2.000,-1.666,0.289
2.000,-1.672,0.282
2.000,-1.679,0.275
2.000,-1.685,0.268
2.000,-1.692,0.261
2.000,-1.698,0.254
2.000,-1.704,0.248
2.000,-1.710,0.241
2.000,-1.717,0.235
2.000,-1.723,0.228
2.000,-1.729,0.222
2.000,-1.735,0.215
2.000,-1.741,0.209
2.000,-1.746,0.203
2.000,-1.752,0.197
2.000,-1.758,0.190
2.000,-1.763,0.184
2.000,-1.769,0.178
2.000,-1.774,0.173
2.000,-1.780,0.167
2.000,-1.785,0.161
2.000,-1.790,0.155
2.000,-1.796,0.150
2.000,-1.801,0.144
2.000,-1.806,0.139
2.000,-1.811,0.133
2.000,-1.816,0.128
2.000,-1.820,0.123
2.000,-1.825,0.118
2.000,-1.830,0.113
2.000,-1.834,0.107
2.000,-1.839,0.103
2.000,-1.843,0.098
2.000,-1.848,0.093
2.000,-1.852,0.088
2.000,-1.856,0.084
2.000,-1.860,0.079
2.000,-1.864,0.075
2.000,-1.868,0.070
2.000,-1.872,0.066
2.000,-1.876,0.062
2.000,-1.879,0.057
2.000,-1.883,0.053
2.000,-1.887,0.049
2.000,-1.890,0.046
2.000,-1.893,0.042
2.000,-1.897,0.038
2.000,-1.900,0.034
2.000,-1.903,0.031
2.000,-1.906,0.027
2.000,-1.909,0.024
2.000,-1.912,0.020
2.000,-1.915,0.017
2.000,-1.917,0.014
2.000,-1.920,0.011
2.000,-1.923,0.008
2.000,-1.925,0.005
2.000,-1.927,0.002
2.000,-1.930,-4.671E-4
2.000,-1.932,-0.003
2.000,-1.934,-0.006
2.000,-1.936,-0.008
2.000,-1.938,-0.011
2.000,-1.940,-0.013
2.000,-1.942,-0.015
2.000,-1.943,-0.017
2.000,-1.945,-0.019
2.000,-1.946,-0.021
2.000,-1.948,-0.023
2.000,-1.949,-0.025
2.000,-1.950,-0.027
2.000,-1.952,-0.028
2.000,-1.953,-0.030
2.000,-1.954,-0.031
2.000,-1.955,-0.032
2.000,-1.955,-0.034
2.000,-1.956,-0.035
2.000,-1.957,-0.036
2.000,-1.957,-0.037
2.000,-1.958,-0.038
2.000,-1.958,-0.039
2.000,-1.958,-0.039
2.000,-1.958,-0.040
2.000,-1.959,-0.041
2.000,-1.959,-0.041
2.000,-1.959,-0.041
2.000,-1.958,-0.042
2.000,-1.958,-0.042
2.000,-1.958,-0.042
2.000,-1.957,-0.042
2.000,-1.957,-0.042
2.000,-1.956,-0.042
2.000,-1.955,-0.041
2.000,-1.955,-0.041
2.000,-1.954,-0.041
2.000,-1.953,-0.040
2.000,-1.952,-0.040
2.000,-1.951,-0.039
2.000,-1.949,-0.038
2.000,-1.948,-0.037
2.000,-1.947,-0.036
2.000,-1.945,-0.035
2.000,-1.944,-0.034
2.000,-1.942,-0.033
2.000,-1.940,-0.031
2.000,-1.938,-0.030
2.000,-1.936,-0.029
2.000,-1.934,-0.027
2.000,-1.932,-0.025
2.000,-1.930,-0.024
2.000,-1.928,-0.022
2.000,-1.925,-0.020
2.000,-1.923,-0.018
2.000,-1.920,-0.016
2.000,-1.918,-0.013
2.000,-1.915,-0.011
2.000,-1.912,-0.009
2.000,-1.910,-0.006
2.000,-1.907,-0.004
2.000,-1.904,-0.001
2.000,-1.900,0.002
2.000,-1.897,0.004
2.000,-1.894,0.007
2.000,-1.891,0.010
2.000,-1.887,0.013
2.000,-1.883,0.016
2.000,-1.880,0.020
2.000,-1.876,0.023
2.000,-1.872,0.026
2.000,-1.869,0.030
2.000,-1.865,0.033
2.000,-1.861,0.037
2.000,-1.856,0.041
2.000,-1.852,0.044
2.000,-1.848,0.048
2.000,-1.844,0.052
2.000,-1.839,0.056
2.000,-1.835,0.060
2.000,-1.830,0.064
2.000,-1.825,0.069
2.000,-1.821,0.073
2.000,-1.816,0.078
2.000,-1.811,0.082
2.000,-1.806,0.087
2.000,-1.801,0.091
2.000,-1.796,0.096
2.000,-1.791,0.101
2.000,-1.785,0.106
2.000,-1.780,0.111
2.000,-1.775,0.116
2.000,-1.769,0.121
2.000,-1.764,0.126
2.000,-1.758,0.131
2.000,-1.752,0.137
2.000,-1.746,0.142
2.000,-1.741,0.147
2.000,-1.735,0.153
2.000,-1.729,0.159
2.000,-1.723,0.164
2.000,-1.716,0.170
2.000,-1.710,0.176
2.000,-1.704,0.182
2.000,-1.698,0.188
2.000,-1.691,0.194
2.000,-1.685,0.200
2.000,-1.678,0.206
2.000,-1.672,0.212
2.000,-1.665,0.219
2.000,-1.658,0.225
2.000,-1.652,0.231
2.000,-1.645,0.238
2.000,-1.638,0.244
2.000,-1.631,0.251
2.000,-1.624,0.258
2.000,-1.617,0.265
2.000,-1.610,0.271
2.000,-1.602,0.278
2.000,-1.595,0.285
2.000,-1.588,0.292
2.000,-1.580,0.299
2.000,-1.573,0.306
2.000,-1.566,0.313
2.000,-1.558,0.321
2.000,-1.550,0.328
2.000,-1.543,0.335
2.000,-1.535,0.343
2.000,-1.527,0.350
2.000,-1.520,0.358
2.000,-1.512,0.365
2.000,-1.504,0.373
2.000,-1.496,0.380
2.000,-1.488,0.388
2.000,-1.480,0.396
2.000,-1.472,0.404
2.000,-1.464,0.411
2.000,-1.455,0.419
2.000,-1.447,0.427
2.000,-1.439,0.435
2.000,-1.431,0.443
2.000,-1.422,0.451
2.000,-1.414,0.459
2.000,-1.405,0.468
2.000,-1.397,0.476
2.000,-1.388,0.484
2.000,-1.380,0.492
2.000,-1.371,0.501
2.000,-1.362,0.509
2.000,-1.354,0.517
2.000,-1.345,0.526
2.000,-1.336,0.534
2.000,-1.328,0.543
2.000,-1.319,0.551
2.000,-1.310,0.560
2.000,-1.301,0.569
2.000,-1.292,0.577
2.000,-1.283,0.586
2.000,-1.274,0.595
2.000,-1.265,0.603
2.000,-1.256,0.612
2.000,-1.247,0.621
2.000,-1.238,0.630
2.000,-1.229,0.639
2.000,-1.220,0.648
2.000,-1.211,0.657
2.000,-1.201,0.665
2.000,-1.192,0.674
2.000,-1.183,0.683
2.000,-1.174,0.692
2.000,-1.164,0.702
2.000,-1.155,0.711
2.000,-1.146,0.720
2.000,-1.136,0.729
2.000,-1.127,0.738
2.000,-1.118,0.747
2.000,-1.108,0.756
2.000,-1.099,0.765
2.000,-1.090,0.775
2.000,-1.080,0.784
2.000,-1.071,0.793
2.000,-1.061,0.802
2.000,-1.052,0.812
2.000,-1.042,0.821
2.000,-1.033,0.830
2.000,-1.023,0.839
2.000,-1.014,0.849
2.000,-1.004,0.858
2.000,-0.995,0.867
2.000,-0.985,0.877
2.000,-0.976,0.886
2.000,-0.966,0.895
2.000,-0.957,0.905
2.000,-0.947,0.914
2.000,-0.938,0.923
2.000,-0.928,0.933
2.000,-0.919,0.942
2.000,-0.909,0.951
2.000,-0.900,0.961
2.000,-0.890,0.970
2.000,-0.881,0.979
2.000,-0.871,0.989
2.000,-0.862,0.998
2.000,-0.852,1.007
2.000,-0.843,1.017
2.000,-0.834,1.026
2.000,-0.824,1.035
2.000,-0.815,1.044
2.000,-0.805,1.054
2.000,-0.796,1.063
2.000,-0.786,1.072
2.000,-0.777,1.082
2.000,-0.768,1.091
2.000,-0.758,1.100
2.000,-0.749,1.109
2.000,-0.740,1.118
2.000,-0.730,1.128
2.000,-0.721,1.137
2.000,-0.712,1.146
2.000,-0.702,1.155
2.000,-0.693,1.164
2.000,-0.684,1.173
2.000,-0.675,1.182
2.000,-0.666,1.191
2.000,-0.657,1.200
2.000,-0.647,1.209
2.000,-0.638,1.218
2.000,-0.629,1.227
2.000,-0.620,1.236
2.000,-0.611,1.245
2.000,-0.602,1.254
2.000,-0.593,1.263
2.000,-0.584,1.272
2.000,-0.575,1.280
2.000,-0.567,1.289
2.000,-0.558,1.298
2.000,-0.549,1.307
2.000,-0.540,1.315
2.000,-0.532,1.324
2.000,-0.523,1.333
2.000,-0.514,1.341
2.000,-0.506,1.350
2.000,-0.497,1.358
2.000,-0.489,1.367
2.000,-0.480,1.375
2.000,-0.472,1.383
2.000,-0.463,1.392
2.000,-0.455,1.400
2.000,-0.447,1.408
2.000,-0.438,1.416
2.000,-0.430,1.425
2.000,-0.422,1.433
2.000,-0.414,1.441
2.000,-0.406,1.449
2.000,-0.398,1.457
2.000,-0.390,1.465
2.000,-0.382,1.473
2.000,-0.374,1.480
2.000,-0.366,1.488
2.000,-0.358,1.496
2.000,-0.350,1.504
2.000,-0.343,1.511
2.000,-0.335,1.519
2.000,-0.327,1.527
2.000,-0.320,1.534
2.000,-0.312,1.541
2.000,-0.305,1.549
2.000,-0.298,1.556
2.000,-0.290,1.563
2.000,-0.283,1.571
2.000,-0.276,1.578
2.000,-0.269,1.585
2.000,-0.262,1.592
2.000,-0.255,1.599
2.000,-0.248,1.606
2.000,-0.241,1.613
2.000,-0.234,1.620
2.000,-0.227,1.626
2.000,-0.220,1.633
2.000,-0.214,1.640
2.000,-0.207,1.646
2.000,-0.201,1.653
2.000,-0.194,1.659
2.000,-0.188,1.666
2.000,-0.181,1.672
2.000,-0.175,1.678
2.000,-0.169,1.684
2.000,-0.163,1.690
2.000,-0.157,1.696
2.000,-0.151,1.702
2.000,-0.145,1.708
2.000,-0.139,1.714
2.000,-0.133,1.720
2.000,-0.128,1.726
2.000,-0.122,1.731
2.000,-0.116,1.737
2.000,-0.111,1.742
2.000,-0.105,1.748
2.000,-0.100,1.753
2.000,-0.095,1.758
2.000,-0.090,1.764
2.000,-0.085,1.769
2.000,-0.079,1.774
2.000,-0.075,1.779
2.000,-0.070,1.784
2.000,-0.065,1.788
2.000,-0.060,1.793
2.000,-0.055,1.798
2.000,-0.051,1.802
2.000,-0.046,1.807
2.000,-0.042,1.811
2.000,-0.038,1.816
2.000,-0.033,1.820
2.000,-0.029,1.824
2.000,-0.025,1.828
2.000,-0.021,1.832
2.000,-0.017,1.836
2.000,-0.013,1.840
2.000,-0.009,1.844
2.000,-0.006,1.848
2.000,-0.002,1.851
2.000,0.002,1.855
2.000,0.005,1.858
2.000,0.008,1.862
2.000,0.012,1.865
2.000,0.015,1.868
2.000,0.018,1.871
2.000,0.021,1.874
2.000,0.024,1.877
2.000,0.027,1.880
2.000,0.030,1.883
2.000,0.032,1.886
2.000,0.035,1.889
2.000,0.038,1.891
2.000,0.040,1.894
2.000,0.042,1.896
2.000,0.045,1.898
2.000,0.047,1.900
2.000,0.049,1.903
2.000,0.051,1.905
2.000,0.053,1.906
2.000,0.055,1.908
2.000,0.056,1.910
2.000,0.058,1.912
2.000,0.060,1.913
2.000,0.061,1.915
2.000,0.063,1.916
2.000,0.064,1.918
2.000,0.065,1.919
2.000,0.066,1.920
2.000,0.067,1.921
2.000,0.068,1.922
2.000,0.069,1.923
2.000,0.070,1.924
2.000,0.071,1.925
2.000,0.071,1.925
2.000,0.072,1.926
2.000,0.072,1.926
2.000,0.072,1.926
2.000,0.073,1.927
2.000,0.073,1.927
2.000,0.073,1.927
2.000,0.073,1.927
2.000,0.073,1.927
2.000,0.073,1.927
2.000,0.072,1.927
2.000,0.072,1.926
2.000,0.072,1.926
2.000,0.071,1.925
2.000,0.070,1.925
2.000,0.070,1.924
2.000,0.069,1.923
2.000,0.068,1.922
2.000,0.067,1.921
2.000,0.066,1.920
2.000,0.065,1.919
2.000,0.063,1.918
2.000,0.062,1.916
2.000,0.061,1.915
2.000,0.059,1.913
2.000,0.058,1.912
2.000,0.056,1.910
2.000,0.054,1.908
2.000,0.052,1.907
2.000,0.050,1.905
2.000,0.048,1.903
2.000,0.046,1.901
2.000,0.044,1.898
2.000,0.042,1.896
2.000,0.039,1.894
2.000,0.037,1.891
2.000,0.034,1.889
2.000,0.032,1.886
2.000,0.029,1.883
2.000,0.026,1.880
2.000,0.023,1.878
2.000,0.020,1.875
2.000,0.017,1.872
2.000,0.014,1.868
2.000,0.011,1.865
2.000,0.008,1.862
2.000,0.004,1.858
2.000,0.001,1.855
2.000,-0.003,1.851
2.000,-0.006,1.848
2.000,-0.010,1.844
2.000,-0.014,1.840
2.000,-0.018,1.836
2.000,-0.022,1.832
2.000,-0.026,1.828
2.000,-0.030,1.824
2.000,-0.034,1.820
2.000,-0.038,1.816
2.000,-0.043,1.811
2.000,-0.047,1.807
2.000,-0.052,1.802
2.000,-0.056,1.798
2.000,-0.061,1.793
2.000,-0.066,1.788
2.000,-0.070,1.783
2.000,-0.075,1.778
2.000,-0.080,1.773
2.000,-0.085,1.768
2.000,-0.090,1.763
2.000,-0.096,1.758
2.000,-0.101,1.753
2.000,-0.106,1.747
2.000,-0.112,1.742
2.000,-0.117,1.736
2.000,-0.123,1.731
2.000,-0.128,1.725
2.000,-0.134,1.719
2.000,-0.140,1.714
2.000,-0.145,1.708
2.000,-0.151,1.702
2.000,-0.157,1.696
2.000,-0.163,1.690
2.000,-0.169,1.683
2.000,-0.176,1.677
2.000,-0.182,1.671
2.000,-0.188,1.665
2.000,-0.195,1.658
2.000,-0.201,1.652
2.000,-0.207,1.645
2.000,-0.214,1.639
2.000,-0.221,1.632
2.000,-0.227,1.625
2.000,-0.234,1.618
2.000,-0.241,1.611
2.000,-0.248,1.604
2.000,-0.255,1.597
2.000,-0.261,1.590
2.000,-0.269,1.583
2.000,-0.276,1.576
2.000,-0.283,1.569
2.000,-0.290,1.562
2.000,-0.297,1.554
2.000,-0.305,1.547
2.000,-0.312,1.539
2.000,-0.319,1.532
2.000,-0.327,1.524
2.000,-0.334,1.517
2.000,-0.342,1.509
2.000,-0.349,1.501
2.000,-0.357,1.493
2.000,-0.365,1.486
2.000,-0.373,1.478
2.000,-0.380,1.470
2.000,-0.388,1.462
2.000,-0.396,1.454
2.000,-0.404,1.446
2.000,-0.412,1.438
2.000,-0.420,1.429
2.000,-0.428,1.421
2.000,-0.437,1.413
2.000,-0.445,1.405
2.000,-0.453,1.396
2.000,-0.461,1.388
2.000,-0.469,1.379
2.000,-0.478,1.371
2.000,-0.486,1.362
2.000,-0.495,1.354
2.000,-0.503,1.345
2.000,-0.512,1.337
2.000,-0.520,1.328
2.000,-0.529,1.319
2.000,-0.537,1.310
2.000,-0.546,1.302
2.000,-0.555,1.293
2.000,-0.563,1.284
2.000,-0.572,1.275
2.000,-0.581,1.266
2.000,-0.590,1.257
2.000,-0.598,1.248
2.000,-0.607,1.239
2.000,-0.616,1.230
2.000,-0.625,1.221
2.000,-0.634,1.212
2.000,-0.643,1.203
2.000,-0.652,1.194
2.000,-0.661,1.185
2.000,-0.670,1.175
2.000,-0.679,1.166
2.000,-0.688,1.157
2.000,-0.697,1.148
2.000,-0.706,1.138
2.000,-0.715,1.129
2.000,-0.724,1.120
2.000,-0.733,1.110
2.000,-0.743,1.101
2.000,-0.752,1.092
2.000,-0.761,1.082
2.000,-0.770,1.073
2.000,-0.779,1.063
2.000,-0.789,1.054
2.000,-0.798,1.044
2.000,-0.807,1.035
2.000,-0.816,1.025
2.000,-0.826,1.016
2.000,-0.835,1.006
2.000,-0.844,0.997
2.000,-0.853,0.987
2.000,-0.863,0.978
2.000,-0.872,0.968
2.000,-0.881,0.959
2.000,-0.891,0.949
2.000,-0.900,0.940
2.000,-0.909,0.930
2.000,-0.919,0.921
2.000,-0.928,0.911
2.000,-0.937,0.902
2.000,-0.946,0.892
2.000,-0.956,0.883
2.000,-0.965,0.873
2.000,-0.974,0.863
2.000,-0.984,0.854
2.000,-0.993,0.844
2.000,-1.002,0.835
2.000,-1.011,0.825
2.000,-1.021,0.816
2.000,-1.030,0.806
2.000,-1.039,0.797
2.000,-1.048,0.787
2.000,-1.058,0.778
2.000,-1.067,0.768
2.000,-1.076,0.759
2.000,-1.085,0.750
2.000,-1.094,0.740
2.000,-1.103,0.731
2.000,-1.112,0.721
2.000,-1.122,0.712
2.000,-1.131,0.703
2.000,-1.140,0.693
2.000,-1.149,0.684
2.000,-1.158,0.675
2.000,-1.167,0.665
2.000,-1.176,0.656
2.000,-1.185,0.647
2.000,-1.194,0.638
2.000,-1.202,0.628
2.000,-1.211,0.619
2.000,-1.220,0.610
2.000,-1.229,0.601
2.000,-1.238,0.592
2.000,-1.246,0.583
2.000,-1.255,0.574
2.000,-1.264,0.565
2.000,-1.272,0.556
2.000,-1.281,0.547
2.000,-1.290,0.538
2.000,-1.298,0.529
2.000,-1.307,0.520
2.000,-1.315,0.511
2.000,-1.324,0.503
2.000,-1.332,0.494
2.000,-1.340,0.485
2.000,-1.349,0.477
2.000,-1.357,0.468
2.000,-1.365,0.459
2.000,-1.374,0.451
2.000,-1.382,0.442
2.000,-1.390,0.434
2.000,-1.398,0.425
2.000,-1.406,0.417
2.000,-1.414,0.409
2.000,-1.422,0.400
2.000,-1.430,0.392
2.000,-1.438,0.384
2.000,-1.446,0.376
2.000,-1.453,0.368
2.000,-1.461,0.359
2.000,-1.469,0.351
2.000,-1.476,0.343
2.000,-1.484,0.336
2.000,-1.491,0.328
2.000,-1.499,0.320
2.000,-1.506,0.312
2.000,-1.514,0.304
2.000,-1.521,0.297
2.000,-1.528,0.289
2.000,-1.535,0.282
2.000,-1.542,0.274
2.000,-1.549,0.267
2.000,-1.556,0.259
2.000,-1.563,0.252
2.000,-1.570,0.245
2.000,-1.577,0.237
2.000,-1.584,0.230
2.000,-1.591,0.223
2.000,-1.597,0.216
2.000,-1.604,0.209
2.000,-1.610,0.202
2.000,-1.617,0.195
2.000,-1.623,0.189
2.000,-1.630,0.182
2.000,-1.636,0.175
2.000,-1.642,0.169
2.000,-1.648,0.162
2.000,-1.654,0.156
2.000,-1.660,0.149
2.000,-1.666,0.143
2.000,-1.672,0.137
2.000,-1.678,0.130
2.000,-1.684,0.124
2.000,-1.689,0.118
2.000,-1.695,0.112
2.000,-1.700,0.106
2.000,-1.706,0.100
2.000,-1.711,0.095
2.000,-1.717,0.089
2.000,-1.722,0.083
2.000,-1.727,0.078
2.000,-1.732,0.072
2.000,-1.737,0.067
2.000,-1.742,0.061
2.000,-1.747,0.056
2.000,-1.752,0.051
2.000,-1.756,0.046
2.000,-1.761,0.041
2.000,-1.766,0.036
2.000,-1.770,0.031
2.000,-1.775,0.026
2.000,-1.779,0.021
2.000,-1.783,0.017
2.000,-1.787,0.012
2.000,-1.791,0.008
2.000,-1.795,0.003
2.000,-1.799,-0.001
2.000,-1.803,-0.006
2.000,-1.807,-0.010
2.000,-1.811,-0.014
2.000,-1.814,-0.018
2.000,-1.818,-0.022
2.000,-1.821,-0.026
2.000,-1.825,-0.029
2.000,-1.828,-0.033
2.000,-1.831,-0.037
2.000,-1.834,-0.040
2.000,-1.837,-0.044
2.000,-1.840,-0.047
2.000,-1.843,-0.050
2.000,-1.846,-0.054
2.000,-1.849,-0.057
2.000,-1.851,-0.060
2.000,-1.854,-0.063
2.000,-1.856,-0.066
2.000,-1.858,-0.068
2.000,-1.861,-0.071
2.000,-1.863,-0.074
2.000,-1.865,-0.076
2.000,-1.867,-0.079
2.000,-1.869,-0.081
2.000,-1.871,-0.083
2.000,-1.873,-0.085
2.000,-1.874,-0.088
2.000,-1.876,-0.090
2.000,-1.877,-0.091
2.000,-1.879,-0.093
2.000,-1.880,-0.095
2.000,-1.881,-0.097
2.000,-1.882,-0.098
2.000,-1.883,-0.100
2.000,-1.884,-0.101
2.000,-1.885,-0.102
2.000,-1.886,-0.104
2.000,-1.887,-0.105
2.000,-1.887,-0.106
2.000,-1.888,-0.107
2.000,-1.888,-0.108
2.000,-1.889,-0.108
2.000,-1.889,-0.109
2.000,-1.889,-0.110
2.000,-1.889,-0.110
2.000,-1.889,-0.111
2.000,-1.889,-0.111
2.000,-1.889,-0.111
2.050,1.787E-8,2.050
2.050,1.333E-8,2.050
2.050,-2.956E-10,2.050
2.050,-9.569E-8,2.050
2.050,-8.725E-7,2.050
2.050,-7.619E-6,2.050
2.050,-6.760E-5,2.050
2.050,-2.239E-4,2.050
2.050,-4.709E-4,2.050
2.050,-0.001,2.049
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.004,2.046
2.050,-0.005,2.045
2.050,-0.006,2.044
2.050,-0.007,2.043
2.050,-0.008,2.042
2.050,-0.009,2.041
2.050,-0.011,2.039
2.050,-0.012,2.038
2.050,-0.013,2.036
2.050,-0.015,2.035
2.050,-0.017,2.033
2.050,-0.019,2.031
2.050,-0.020,2.030
2.050,-0.022,2.028
2.050,-0.024,2.025
2.050,-0.027,2.023
2.050,-0.029,2.021
2.050,-0.031,2.019
2.050,-0.033,2.016
2.050,-0.036,2.014
2.050,-0.039,2.011
2.050,-0.041,2.009
