"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-1.552,0.422
2.000,-1.565,0.409
2.000,-1.577,0.396
2.000,-1.590,0.383
2.000,-1.602,0.371
2.000,-1.614,0.358
2.000,-1.626,0.346
2.000,-1.638,0.334
2.000,-1.649,0.322
2.000,-1.661,0.310
2.000,-1.672,0.298
2.000,-1.683,0.286
2.000,-1.694,0.275
2.000,-1.705,0.264
2.000,-1.715,0.253
2.000,-1.726,0.242
2.000,-1.736,0.231
2.000,-1.746,0.221
2.000,-1.756,0.211
2.000,-1.766,0.200
2.000,-1.775,0.191
2.000,-1.784,0.181
2.000,-1.793,0.171
2.000,-1.802,0.162
2.000,-1.811,0.153
2.000,-1.819,0.144
2.000,-1.828,0.135
2.000,-1.836,0.127
2.000,-1.843,0.118
2.000,-1.851,0.110
2.000,-1.858,0.103
2.000,-1.866,0.095
2.000,-1.873,0.087
2.000,-1.879,0.080
2.000,-1.886,0.073
2.000,-1.892,0.067
2.000,-1.898,0.060
2.000,-1.904,0.054
2.000,-1.910,0.048
2.000,-1.915,0.042
2.000,-1.920,0.036
2.000,-1.925,0.031
2.000,-1.930,0.026
2.000,-1.934,0.021
2.000,-1.939,0.016
2.000,-1.943,0.012
2.000,-1.946,0.007
2.000,-1.950,0.003
2.000,-1.953,-2.809E-4
2.000,-1.956,-0.004
2.000,-1.959,-0.007
2.000,-1.961,-0.010
2.000,-1.964,-0.013
2.000,-1.966,-0.015
2.000,-1.968,-0.018
2.000,-1.969,-0.020
2.000,-1.970,-0.021
2.000,-1.972,-0.023
2.000,-1.972,-0.024
2.000,-1.973,-0.025
2.000,-1.973,-0.026
2.000,-1.973,-0.027
2.000,-1.973,-0.027
2.000,-1.973,-0.027
2.000,-1.972,-0.027
2.000,-1.971,-0.026
2.000,-1.970,-0.026
2.000,-1.969,-0.025
2.000,-1.967,-0.023
2.000,-1.965,-0.022
2.000,-1.963,-0.020
2.000,-1.961,-0.018
2.000,-1.958,-0.016
2.000,-1.955,-0.014
2.000,-1.952,-0.011
2.000,-1.949,-0.008
2.000,-1.945,-0.005
2.000,-1.941,-0.002
2.000,-1.937,0.002
2.000,-1.933,0.006
2.000,-1.929,0.010
2.000,-1.924,0.014
2.000,-1.919,0.019
2.000,-1.914,0.024
2.000,-1.908,0.029
2.000,-1.902,0.034
2.000,-1.896,0.039
2.000,-1.890,0.045
2.000,-1.884,0.051
2.000,-1.877,0.057
2.000,-1.871,0.064
2.000,-1.863,0.070
2.000,-1.856,0.077
2.000,-1.849,0.084
2.000,-1.841,0.092
2.000,-1.833,0.099
2.000,-1.825,0.107
2.000,-1.817,0.115
2.000,-1.808,0.123
2.000,-1.799,0.132
2.000,-1.790,0.140
2.000,-1.781,0.149
2.000,-1.772,0.158
2.000,-1.762,0.167
2.000,-1.753,0.176
2.000,-1.743,0.186
2.000,-1.732,0.196
2.000,-1.722,0.206
2.000,-1.712,0.216
2.000,-1.701,0.226
2.000,-1.690,0.237
2.000,-1.679,0.248
2.000,-1.668,0.258
2.000,-1.656,0.270
2.000,-1.645,0.281
2.000,-1.633,0.292
2.000,-1.621,0.304
2.000,-1.609,0.315
2.000,-1.597,0.327
2.000,-1.585,0.339
2.000,-1.572,0.352
2.000,-1.559,0.364
2.000,-1.547,0.377
2.000,-1.534,0.389
2.000,-1.520,0.402
2.000,-1.507,0.415
2.000,-1.494,0.428
2.000,-1.480,0.441
2.000,-1.467,0.455
2.000,-1.453,0.468
2.000,-1.439,0.482
2.000,-1.425,0.495
2.000,-1.411,0.509
2.000,-1.397,0.523
2.000,-1.382,0.537
2.000,-1.368,0.551
2.000,-1.354,0.566
2.000,-1.339,0.580
2.000,-1.324,0.594
2.000,-1.309,0.609
2.000,-1.295,0.624
2.000,-1.280,0.638
2.000,-1.265,0.653
2.000,-1.249,0.668
2.000,-1.234,0.683
2.000,-1.219,0.698
2.000,-1.204,0.713
2.000,-1.188,0.728
2.000,-1.173,0.743
2.000,-1.158,0.759
2.000,-1.142,0.774
2.000,-1.126,0.789
2.000,-1.111,0.805
2.000,-1.095,0.820
2.000,-1.080,0.836
2.000,-1.064,0.851
2.000,-1.048,0.867
2.000,-1.032,0.882
2.000,-1.017,0.898
2.000,-1.001,0.914
2.000,-0.985,0.929
2.000,-0.969,0.945
2.000,-0.953,0.960
2.000,-0.938,0.976
2.000,-0.922,0.992
2.000,-0.906,1.007
2.000,-0.890,1.023
2.000,-0.875,1.038
2.000,-0.859,1.054
2.000,-0.843,1.070
2.000,-0.828,1.085
2.000,-0.812,1.101
2.000,-0.796,1.116
2.000,-0.781,1.132
2.000,-0.765,1.147
2.000,-0.750,1.162
2.000,-0.735,1.178
2.000,-0.719,1.193
2.000,-0.704,1.208
2.000,-0.689,1.223
2.000,-0.674,1.238
2.000,-0.658,1.253
2.000,-0.643,1.268
2.000,-0.629,1.283
2.000,-0.614,1.298
2.000,-0.599,1.312
2.000,-0.584,1.327
2.000,-0.570,1.341
2.000,-0.555,1.356
2.000,-0.541,1.370
2.000,-0.527,1.384
2.000,-0.512,1.398
2.000,-0.498,1.412
2.000,-0.484,1.426
2.000,-0.471,1.440
2.000,-0.457,1.454
2.000,-0.443,1.467
2.000,-0.430,1.481
2.000,-0.417,1.494
2.000,-0.403,1.507
2.000,-0.390,1.520
2.000,-0.377,1.533
2.000,-0.365,1.546
2.000,-0.352,1.558
2.000,-0.340,1.571
2.000,-0.327,1.583
2.000,-0.315,1.595
2.000,-0.303,1.607
2.000,-0.291,1.619
2.000,-0.280,1.631
2.000,-0.268,1.642
2.000,-0.257,1.653
2.000,-0.246,1.665
2.000,-0.235,1.676
2.000,-0.224,1.686
2.000,-0.213,1.697
2.000,-0.203,1.707
2.000,-0.192,1.718
2.000,-0.182,1.728
2.000,-0.172,1.738
2.000,-0.163,1.747
2.000,-0.153,1.757
2.000,-0.144,1.766
2.000,-0.135,1.775
2.000,-0.126,1.784
2.000,-0.117,1.793
2.000,-0.109,1.801
2.000,-0.101,1.810
2.000,-0.093,1.818
2.000,-0.085,1.825
2.000,-0.077,1.833
2.000,-0.070,1.840
2.000,-0.063,1.848
2.000,-0.056,1.855
2.000,-0.049,1.861
2.000,-0.042,1.868
2.000,-0.036,1.874
2.000,-0.030,1.880
2.000,-0.024,1.886
2.000,-0.018,1.892
2.000,-0.013,1.897
2.000,-0.008,1.902
2.000,-0.003,1.907
2.000,0.002,1.912
2.000,0.006,1.916
2.000,0.010,1.921
2.000,0.014,1.925
2.000,0.018,1.928
2.000,0.021,1.932
2.000,0.025,1.935
2.000,0.028,1.938
2.000,0.030,1.941
2.000,0.033,1.943
2.000,0.035,1.946
2.000,0.037,1.948
2.000,0.039,1.950
2.000,0.041,1.951
2.000,0.042,1.952
2.000,0.043,1.954
2.000,0.044,1.954
2.000,0.044,1.955
2.000,0.045,1.955
2.000,0.045,1.955
2.000,0.044,1.955
2.000,0.044,1.955
2.000,0.043,1.954
2.000,0.042,1.953
2.000,0.041,1.952
2.000,0.040,1.951
2.000,0.038,1.949
2.000,0.036,1.947
2.000,0.034,1.945
2.000,0.032,1.943
2.000,0.029,1.940
2.000,0.026,1.937
2.000,0.023,1.934
2.000,0.020,1.931
2.000,0.016,1.927
2.000,0.012,1.923
2.000,0.008,1.919
2.000,0.004,1.915
2.000,-0.001,1.910
2.000,-0.005,1.905
2.000,-0.010,1.900
2.000,-0.016,1.895
2.000,-0.021,1.889
2.000,-0.027,1.884
2.000,-0.033,1.878
2.000,-0.039,1.872
2.000,-0.045,1.865
2.000,-0.052,1.859
2.000,-0.059,1.852
2.000,-0.066,1.845
2.000,-0.073,1.837
2.000,-0.080,1.830
2.000,-0.088,1.822
2.000,-0.096,1.814
2.000,-0.104,1.806
2.000,-0.113,1.797
2.000,-0.121,1.789
2.000,-0.130,1.780
2.000,-0.139,1.771
2.000,-0.148,1.762
2.000,-0.157,1.752
2.000,-0.167,1.743
2.000,-0.176,1.733
2.000,-0.186,1.723
2.000,-0.197,1.713
2.000,-0.207,1.702
2.000,-0.217,1.692
2.000,-0.228,1.681
2.000,-0.239,1.670
2.000,-0.250,1.659
2.000,-0.261,1.648
2.000,-0.272,1.636
2.000,-0.284,1.625
2.000,-0.296,1.613
2.000,-0.307,1.601
2.000,-0.319,1.589
2.000,-0.331,1.577
2.000,-0.344,1.564
2.000,-0.356,1.552
2.000,-0.369,1.539
2.000,-0.382,1.526
2.000,-0.394,1.513
2.000,-0.408,1.500
2.000,-0.421,1.486
2.000,-0.434,1.473
2.000,-0.447,1.459
2.000,-0.461,1.446
2.000,-0.475,1.432
2.000,-0.488,1.418
2.000,-0.502,1.404
2.000,-0.516,1.390
2.000,-0.530,1.376
2.000,-0.544,1.361
2.000,-0.559,1.347
2.000,-0.573,1.332
2.000,-0.588,1.317
2.000,-0.602,1.303
2.000,-0.617,1.288
2.000,-0.632,1.273
2.000,-0.646,1.258
2.000,-0.661,1.243
2.000,-0.676,1.228
2.000,-0.691,1.212
2.000,-0.706,1.197
2.000,-0.722,1.182
2.000,-0.737,1.166
2.000,-0.752,1.151
2.000,-0.767,1.135
2.000,-0.783,1.120
2.000,-0.798,1.104
2.000,-0.813,1.088
2.000,-0.829,1.073
2.000,-0.844,1.057
2.000,-0.860,1.041
2.000,-0.875,1.025
2.000,-0.891,1.010
2.000,-0.906,0.994
2.000,-0.922,0.978
2.000,-0.938,0.962
2.000,-0.953,0.946
2.000,-0.969,0.930
2.000,-0.984,0.915
2.000,-1.000,0.899
2.000,-1.015,0.883
2.000,-1.031,0.867
2.000,-1.046,0.851
2.000,-1.062,0.836
2.000,-1.077,0.820
2.000,-1.093,0.804
2.000,-1.108,0.788
2.000,-1.123,0.773
2.000,-1.139,0.757
2.000,-1.154,0.742
2.000,-1.169,0.726
2.000,-1.184,0.711
2.000,-1.199,0.695
2.000,-1.214,0.680
2.000,-1.229,0.665
2.000,-1.244,0.649
2.000,-1.259,0.634
2.000,-1.274,0.619
2.000,-1.288,0.604
2.000,-1.303,0.589
2.000,-1.317,0.575
2.000,-1.332,0.560
2.000,-1.346,0.545
2.000,-1.360,0.531
2.000,-1.374,0.516
2.000,-1.388,0.502
2.000,-1.402,0.488
2.000,-1.416,0.474
2.000,-1.429,0.460
2.000,-1.443,0.446
2.000,-1.456,0.432
2.000,-1.469,0.418
2.000,-1.482,0.405
2.000,-1.495,0.392
2.000,-1.508,0.378
2.000,-1.521,0.365
2.000,-1.533,0.352
2.000,-1.546,0.339
2.000,-1.558,0.327
2.000,-1.570,0.314
2.000,-1.582,0.302
2.000,-1.594,0.290
2.000,-1.606,0.278
2.000,-1.617,0.266
2.000,-1.628,0.254
2.000,-1.639,0.243
2.000,-1.650,0.231
2.000,-1.661,0.220
2.000,-1.672,0.209
2.000,-1.682,0.198
2.000,-1.692,0.188
2.000,-1.702,0.177
2.000,-1.712,0.167
2.000,-1.722,0.157
2.000,-1.731,0.147
2.000,-1.741,0.137
2.000,-1.750,0.128
2.000,-1.759,0.118
2.000,-1.767,0.109
2.000,-1.776,0.100
2.000,-1.784,0.092
2.000,-1.792,0.083
2.000,-1.800,0.075
2.000,-1.808,0.067
2.000,-1.815,0.059
2.000,-1.822,0.051
2.000,-1.829,0.044
2.000,-1.836,0.037
2.000,-1.842,0.030
2.000,-1.849,0.023
2.000,-1.855,0.016
2.000,-1.861,0.010
2.000,-1.866,0.004
2.000,-1.872,-0.002
2.000,-1.877,-0.007
2.000,-1.882,-0.013
2.000,-1.886,-0.018
2.000,-1.891,-0.023
2.000,-1.895,-0.027
2.000,-1.899,-0.032
2.000,-1.903,-0.036
2.000,-1.906,-0.040
2.000,-1.910,-0.044
2.000,-1.913,-0.047
2.000,-1.915,-0.050
2.000,-1.918,-0.053
2.000,-1.920,-0.056
2.000,-1.922,-0.059
2.000,-1.924,-0.061
2.000,-1.926,-0.063
2.000,-1.927,-0.065
2.000,-1.928,-0.066
2.000,-1.929,-0.067
2.000,-1.930,-0.069
2.000,-1.930,-0.069
2.000,-1.930,-0.070
2.000,-1.930,-0.070
2.000,-1.929,-0.070
2.000,-1.929,-0.070
2.000,-1.928,-0.070
2.000,-1.927,-0.069
2.000,-1.925,-0.068
2.000,-1.924,-0.067
2.000,-1.922,-0.065
2.000,-1.920,-0.064
2.000,-1.917,-0.062
2.000,-1.915,-0.059
2.000,-1.912,-0.057
2.000,-1.909,-0.054
2.000,-1.906,-0.051
2.000,-1.902,-0.048
2.000,-1.898,-0.045
2.000,-1.894,-0.041
2.000,-1.890,-0.037
2.000,-1.885,-0.033
2.000,-1.881,-0.029
2.000,-1.876,-0.024
2.000,-1.870,-0.020
2.000,-1.865,-0.014
2.000,-1.859,-0.009
2.000,-1.853,-0.004
2.000,-1.847,0.002
2.000,-1.841,0.008
2.000,-1.834,0.014
2.000,-1.827,0.021
2.000,-1.820,0.027
2.000,-1.813,0.034
2.000,-1.806,0.041
2.000,-1.798,0.049
2.000,-1.790,0.056
2.000,-1.782,0.064
2.000,-1.774,0.072
2.000,-1.765,0.080
2.000,-1.756,0.089
2.000,-1.747,0.097
2.000,-1.738,0.106
2.000,-1.729,0.115
2.000,-1.719,0.124
2.000,-1.710,0.133
2.000,-1.700,0.143
2.000,-1.689,0.153
2.000,-1.679,0.163
2.000,-1.669,0.173
2.000,-1.658,0.183
2.000,-1.647,0.194
2.000,-1.636,0.205
2.000,-1.625,0.216
2.000,-1.613,0.227
2.000,-1.602,0.238
2.000,-1.590,0.249
2.000,-1.578,0.261
2.000,-1.566,0.273
2.000,-1.554,0.285
2.000,-1.542,0.297
2.000,-1.529,0.309
2.000,-1.516,0.321
2.000,-1.504,0.334
2.000,-1.491,0.346
2.000,-1.478,0.359
2.000,-1.464,0.372
2.000,-1.451,0.385
2.000,-1.438,0.398
2.000,-1.424,0.412
2.000,-1.410,0.425
2.000,-1.396,0.439
2.000,-1.382,0.453
2.000,-1.368,0.466
2.000,-1.354,0.480
2.000,-1.340,0.494
2.000,-1.325,0.509
2.000,-1.311,0.523
2.000,-1.296,0.537
2.000,-1.282,0.552
2.000,-1.267,0.566
2.000,-1.252,0.581
2.000,-1.237,0.596
2.000,-1.222,0.610
2.000,-1.207,0.625
2.000,-1.192,0.640
2.000,-1.176,0.655
2.000,-1.161,0.670
2.000,-1.146,0.686
2.000,-1.130,0.701
2.000,-1.115,0.716
2.000,-1.099,0.731
2.000,-1.084,0.747
2.000,-1.068,0.762
2.000,-1.053,0.778
2.000,-1.037,0.793
2.000,-1.021,0.809
2.000,-1.006,0.824
2.000,-0.990,0.840
2.000,-0.974,0.855
2.000,-0.958,0.871
2.000,-0.942,0.887
2.000,-0.927,0.902
2.000,-0.911,0.918
2.000,-0.895,0.933
2.000,-0.879,0.949
2.000,-0.864,0.965
2.000,-0.848,0.980
2.000,-0.832,0.996
2.000,-0.816,1.012
2.000,-0.801,1.027
2.000,-0.785,1.043
2.000,-0.770,1.058
2.000,-0.754,1.074
2.000,-0.738,1.089
2.000,-0.723,1.104
2.000,-0.707,1.120
2.000,-0.692,1.135
2.000,-0.677,1.150
2.000,-0.661,1.166
2.000,-0.646,1.181
2.000,-0.631,1.196
2.000,-0.616,1.211
2.000,-0.601,1.226
2.000,-0.586,1.240
2.000,-0.571,1.255
2.000,-0.557,1.270
2.000,-0.542,1.285
2.000,-0.527,1.299
2.000,-0.513,1.313
2.000,-0.498,1.328
2.000,-0.484,1.342
2.000,-0.470,1.356
2.000,-0.456,1.370
2.000,-0.442,1.384
2.000,-0.428,1.398
2.000,-0.414,1.411
2.000,-0.401,1.425
2.000,-0.387,1.438
2.000,-0.374,1.452
2.000,-0.361,1.465
2.000,-0.348,1.478
2.000,-0.335,1.491
2.000,-0.322,1.503
2.000,-0.310,1.516
2.000,-0.297,1.528
2.000,-0.285,1.541
2.000,-0.273,1.553
2.000,-0.261,1.565
2.000,-0.249,1.577
2.000,-0.237,1.588
2.000,-0.226,1.600
2.000,-0.214,1.611
2.000,-0.203,1.622
2.000,-0.192,1.633
2.000,-0.181,1.644
2.000,-0.171,1.655
2.000,-0.160,1.665
2.000,-0.150,1.675
2.000,-0.140,1.686
2.000,-0.130,1.695
2.000,-0.121,1.705
2.000,-0.111,1.715
2.000,-0.102,1.724
2.000,-0.093,1.733
2.000,-0.084,1.742
2.000,-0.075,1.751
2.000,-0.067,1.759
2.000,-0.058,1.767
2.000,-0.050,1.775
2.000,-0.043,1.783
2.000,-0.035,1.791
2.000,-0.028,1.798
2.000,-0.020,1.805
2.000,-0.013,1.812
2.000,-0.007,1.819
2.000,-1.356E-4,1.826
2.000,0.006,1.832
2.000,0.012,1.838
2.000,0.018,1.844
2.000,0.024,1.850
2.000,0.029,1.855
2.000,0.034,1.860
2.000,0.039,1.865
2.000,0.044,1.870
2.000,0.048,1.874
2.000,0.052,1.879
2.000,0.056,1.883
2.000,0.060,1.886
2.000,0.064,1.890
2.000,0.067,1.893
2.000,0.070,1.896
2.000,0.073,1.899
2.000,0.075,1.901
2.000,0.077,1.904
2.000,0.079,1.906
2.000,0.081,1.908
2.000,0.083,1.909
2.000,0.084,1.910
2.000,0.085,1.911
2.000,0.086,1.912
2.000,0.086,1.913
2.000,0.087,1.913
2.000,0.087,1.913
2.000,0.087,1.913
2.000,0.086,1.913
2.000,0.085,1.912
2.000,0.084,1.911
2.000,0.083,1.910
2.000,0.082,1.909
2.000,0.080,1.907
2.000,0.078,1.905
2.000,0.076,1.903
2.000,0.074,1.901
2.000,0.071,1.898
2.000,0.068,1.895
2.000,0.065,1.892
2.000,0.062,1.889
2.000,0.058,1.885
2.000,0.054,1.881
2.000,0.050,1.877
2.000,0.046,1.873
2.000,0.041,1.868
2.000,0.037,1.863
2.000,0.032,1.858
2.000,0.026,1.853
2.000,0.021,1.848
2.000,0.015,1.842
2.000,0.009,1.836
2.000,0.003,1.830
2.000,-0.003,1.823
2.000,-0.010,1.817
2.000,-0.017,1.810
2.000,-0.024,1.803
2.000,-0.031,1.795
2.000,-0.039,1.788
2.000,-0.046,1.780
2.000,-0.054,1.772
2.000,-0.062,1.764
2.000,-0.071,1.756
2.000,-0.079,1.747
2.000,-0.088,1.738
2.000,-0.097,1.729
2.000,-0.106,1.720
2.000,-0.115,1.711
2.000,-0.125,1.701
2.000,-0.135,1.691
2.000,-0.145,1.681
2.000,-0.155,1.671
2.000,-0.165,1.661
2.000,-0.175,1.650
2.000,-0.186,1.639
2.000,-0.197,1.628
2.000,-0.208,1.617
2.000,-0.219,1.606
2.000,-0.231,1.595
2.000,-0.242,1.583
2.000,-0.254,1.571
2.000,-0.266,1.559
2.000,-0.278,1.547
2.000,-0.290,1.535
2.000,-0.302,1.522
2.000,-0.315,1.510
2.000,-0.327,1.497
2.000,-0.340,1.484
2.000,-0.353,1.471
2.000,-0.366,1.458
2.000,-0.379,1.445
2.000,-0.392,1.431
2.000,-0.406,1.418
2.000,-0.419,1.404
2.000,-0.433,1.390
2.000,-0.447,1.376
2.000,-0.460,1.362
2.000,-0.474,1.348
2.000,-0.489,1.334
2.000,-0.503,1.320
2.000,-0.517,1.305
2.000,-0.531,1.290
2.000,-0.546,1.276
2.000,-0.561,1.261
2.000,-0.575,1.246
2.000,-0.590,1.231
2.000,-0.605,1.216
2.000,-0.620,1.201
2.000,-0.635,1.186
2.000,-0.650,1.171
2.000,-0.665,1.155
2.000,-0.680,1.140
2.000,-0.695,1.125
2.000,-0.710,1.109
2.000,-0.726,1.094
2.000,-0.741,1.078
2.000,-0.756,1.062
2.000,-0.772,1.047
2.000,-0.787,1.031
2.000,-0.803,1.015
2.000,-0.818,1.000
2.000,-0.834,0.984
2.000,-0.849,0.968
2.000,-0.865,0.952
2.000,-0.881,0.936
2.000,-0.896,0.921
2.000,-0.912,0.905
2.000,-0.927,0.889
2.000,-0.943,0.873
2.000,-0.958,0.857
2.000,-0.974,0.841
2.000,-0.989,0.826
2.000,-1.005,0.810
2.000,-1.020,0.794
2.000,-1.036,0.778
2.000,-1.051,0.763
2.000,-1.067,0.747
2.000,-1.082,0.731
2.000,-1.097,0.716
2.000,-1.112,0.700
2.000,-1.128,0.685
2.000,-1.143,0.669
2.000,-1.158,0.654
2.000,-1.173,0.638
2.000,-1.188,0.623
2.000,-1.203,0.608
2.000,-1.217,0.593
2.000,-1.232,0.578
2.000,-1.247,0.563
2.000,-1.261,0.548
2.000,-1.276,0.533
2.000,-1.290,0.518
2.000,-1.304,0.504
2.000,-1.319,0.489
2.000,-1.333,0.475
2.000,-1.347,0.461
2.000,-1.361,0.446
2.000,-1.374,0.432
2.000,-1.388,0.418
2.000,-1.401,0.404
2.000,-1.415,0.391
2.000,-1.428,0.377
2.000,-1.441,0.364
2.000,-1.454,0.350
2.000,-1.467,0.337
2.000,-1.480,0.324
2.000,-1.492,0.311
2.000,-1.505,0.298
2.000,-1.517,0.286
2.000,-1.529,0.273
2.000,-1.541,0.261
2.000,-1.553,0.249
2.000,-1.564,0.237
2.000,-1.576,0.225
2.000,-1.587,0.213
2.000,-1.598,0.201
2.000,-1.609,0.190
2.000,-1.620,0.179
2.000,-1.631,0.168
2.000,-1.641,0.157
2.000,-1.651,0.146
2.000,-1.661,0.136
2.000,-1.671,0.126
2.000,-1.681,0.116
2.000,-1.690,0.106
2.000,-1.700,0.096
2.000,-1.709,0.087
2.000,-1.718,0.077
2.000,-1.726,0.068
2.000,-1.735,0.059
2.000,-1.743,0.051
2.000,-1.751,0.042
2.000,-1.759,0.034
2.000,-1.766,0.026
2.000,-1.774,0.018
2.000,-1.781,0.010
2.000,-1.788,0.003
2.000,-1.795,-0.004
2.000,-1.801,-0.011
2.000,-1.808,-0.018
2.000,-1.814,-0.025
2.000,-1.820,-0.031
2.000,-1.825,-0.037
2.000,-1.831,-0.043
2.000,-1.836,-0.048
2.000,-1.841,-0.054
2.000,-1.845,-0.059
2.000,-1.850,-0.064
2.000,-1.854,-0.068
2.000,-1.858,-0.073
2.000,-1.862,-0.077
2.000,-1.865,-0.081
2.000,-1.869,-0.085
2.000,-1.872,-0.088
2.000,-1.875,-0.091
2.000,-1.877,-0.094
2.000,-1.879,-0.097
2.000,-1.881,-0.100
2.000,-1.883,-0.102
2.000,-1.885,-0.104
2.000,-1.886,-0.106
2.000,-1.887,-0.107
2.000,-1.888,-0.108
2.000,-1.889,-0.109
2.000,-1.889,-0.110
2.000,-1.889,-0.111
2.000,-1.889,-0.111
2.050,1.787E-8,2.050
2.050,5.252E-9,2.050
2.050,-3.258E-8,2.050
2.050,-2.976E-7,2.050
2.050,-2.455E-6,2.050
2.050,-2.120E-5,2.050
2.050,-1.878E-4,2.050
2.050,-0.001,2.049
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.005,2.045
2.050,-0.007,2.043
2.050,-0.009,2.041
2.050,-0.011,2.039
2.050,-0.013,2.037
2.050,-0.016,2.034
2.050,-0.019,2.031
2.050,-0.022,2.028
2.050,-0.025,2.024
2.050,-0.029,2.021
2.050,-0.033,2.017
2.050,-0.037,2.013
2.050,-0.042,2.008
2.050,-0.046,2.004
2.050,-0.051,1.999
2.050,-0.056,1.993
2.050,-0.062,1.988
2.050,-0.067,1.982
2.050,-0.073,1.976
2.050,-0.079,1.970
2.050,-0.085,1.964
2.050,-0.092,1.957
2.050,-0.099,1.951
2.050,-0.106,1.944
2.050,-0.113,1.936
2.050,-0.120,1.929
2.050,-0.128,1.921
