"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-1.317,0.522
2.000,-1.294,0.545
2.000,-1.271,0.568
2.000,-1.247,0.592
2.000,-1.223,0.616
2.000,-1.199,0.639
2.000,-1.175,0.664
2.000,-1.150,0.688
2.000,-1.126,0.712
2.000,-1.101,0.737
2.000,-1.076,0.762
2.000,-1.051,0.786
2.000,-1.026,0.811
2.000,-1.001,0.836
2.000,-0.976,0.861
2.000,-0.951,0.886
2.000,-0.925,0.911
2.000,-0.900,0.936
2.000,-0.875,0.962
2.000,-0.850,0.987
2.000,-0.825,1.012
2.000,-0.800,1.037
2.000,-0.775,1.061
2.000,-0.750,1.086
2.000,-0.725,1.111
2.000,-0.701,1.135
2.000,-0.676,1.160
2.000,-0.652,1.184
2.000,-0.628,1.208
2.000,-0.604,1.232
2.000,-0.580,1.256
2.000,-0.556,1.279
2.000,-0.533,1.303
2.000,-0.510,1.326
2.000,-0.487,1.349
2.000,-0.465,1.371
2.000,-0.442,1.393
2.000,-0.420,1.415
2.000,-0.399,1.437
2.000,-0.377,1.458
2.000,-0.356,1.479
2.000,-0.336,1.500
2.000,-0.316,1.520
2.000,-0.296,1.540
2.000,-0.276,1.560
2.000,-0.257,1.579
2.000,-0.238,1.597
2.000,-0.220,1.616
2.000,-0.202,1.633
2.000,-0.185,1.651
2.000,-0.168,1.668
2.000,-0.152,1.684
2.000,-0.136,1.700
2.000,-0.121,1.715
2.000,-0.106,1.730
2.000,-0.091,1.745
2.000,-0.077,1.759
2.000,-0.064,1.772
2.000,-0.051,1.785
2.000,-0.039,1.797
2.000,-0.027,1.809
2.000,-0.016,1.820
2.000,-0.006,1.831
2.000,0.004,1.841
2.000,0.014,1.850
2.000,0.022,1.859
2.000,0.031,1.867
2.000,0.038,1.875
2.000,0.045,1.882
2.000,0.052,1.888
2.000,0.057,1.894
2.000,0.063,1.899
2.000,0.067,1.904
2.000,0.071,1.908
2.000,0.074,1.911
2.000,0.077,1.914
2.000,0.079,1.916
2.000,0.081,1.917
2.000,0.081,1.918
2.000,0.082,1.918
2.000,0.081,1.918
2.000,0.080,1.917
2.000,0.078,1.915
2.000,0.076,1.913
2.000,0.073,1.910
2.000,0.069,1.906
2.000,0.065,1.902
2.000,0.060,1.897
2.000,0.055,1.892
2.000,0.049,1.886
2.000,0.042,1.879
2.000,0.035,1.872
2.000,0.027,1.864
2.000,0.018,1.855
2.000,0.009,1.846
2.000,-3.006E-4,1.836
2.000,-0.011,1.826
2.000,-0.021,1.815
2.000,-0.033,1.804
2.000,-0.045,1.792
2.000,-0.057,1.779
2.000,-0.070,1.766
2.000,-0.084,1.753
2.000,-0.098,1.739
2.000,-0.112,1.724
2.000,-0.127,1.709
2.000,-0.143,1.693
2.000,-0.159,1.677
2.000,-0.176,1.660
2.000,-0.193,1.643
2.000,-0.210,1.625
2.000,-0.228,1.607
2.000,-0.246,1.589
2.000,-0.265,1.570
2.000,-0.284,1.551
2.000,-0.304,1.531
2.000,-0.324,1.511
2.000,-0.344,1.490
2.000,-0.365,1.469
2.000,-0.386,1.448
2.000,-0.407,1.427
2.000,-0.429,1.405
2.000,-0.451,1.383
2.000,-0.473,1.360
2.000,-0.496,1.337
2.000,-0.519,1.314
2.000,-0.542,1.291
2.000,-0.565,1.268
2.000,-0.589,1.244
2.000,-0.612,1.220
2.000,-0.636,1.196
2.000,-0.660,1.171
2.000,-0.685,1.147
2.000,-0.709,1.122
2.000,-0.734,1.097
2.000,-0.758,1.073
2.000,-0.783,1.048
2.000,-0.808,1.022
2.000,-0.833,0.997
2.000,-0.858,0.972
2.000,-0.882,0.947
2.000,-0.907,0.922
2.000,-0.932,0.896
2.000,-0.957,0.871
2.000,-0.982,0.846
2.000,-1.007,0.821
2.000,-1.032,0.795
2.000,-1.057,0.770
2.000,-1.081,0.745
2.000,-1.106,0.720
2.000,-1.130,0.696
2.000,-1.155,0.671
2.000,-1.179,0.646
2.000,-1.203,0.622
2.000,-1.227,0.598
2.000,-1.250,0.574
2.000,-1.274,0.550
2.000,-1.297,0.527
2.000,-1.320,0.504
2.000,-1.342,0.481
2.000,-1.364,0.458
2.000,-1.387,0.435
2.000,-1.408,0.413
2.000,-1.430,0.391
2.000,-1.451,0.370
2.000,-1.472,0.349
2.000,-1.492,0.328
2.000,-1.512,0.307
2.000,-1.532,0.287
2.000,-1.551,0.268
2.000,-1.570,0.248
2.000,-1.588,0.229
2.000,-1.606,0.211
2.000,-1.624,0.193
2.000,-1.641,0.175
2.000,-1.658,0.158
2.000,-1.674,0.142
2.000,-1.689,0.126
2.000,-1.705,0.110
2.000,-1.719,0.095
2.000,-1.734,0.080
2.000,-1.747,0.066
2.000,-1.760,0.053
2.000,-1.773,0.040
2.000,-1.785,0.027
2.000,-1.796,0.015
2.000,-1.807,0.004
2.000,-1.818,-0.007
2.000,-1.828,-0.017
2.000,-1.837,-0.027
2.000,-1.845,-0.036
2.000,-1.853,-0.044
2.000,-1.861,-0.052
2.000,-1.868,-0.060
2.000,-1.874,-0.066
2.000,-1.879,-0.072
2.000,-1.884,-0.078
2.000,-1.889,-0.082
2.000,-1.892,-0.087
2.000,-1.895,-0.090
2.000,-1.898,-0.093
2.000,-1.900,-0.095
2.000,-1.901,-0.097
2.000,-1.902,-0.098
2.000,-1.902,-0.098
2.000,-1.901,-0.098
2.000,-1.900,-0.097
2.000,-1.898,-0.096
2.000,-1.895,-0.094
2.000,-1.892,-0.091
2.000,-1.888,-0.087
2.000,-1.884,-0.083
2.000,-1.879,-0.079
2.000,-1.873,-0.074
2.000,-1.867,-0.068
2.000,-1.860,-0.061
2.000,-1.852,-0.054
2.000,-1.844,-0.046
2.000,-1.836,-0.038
2.000,-1.826,-0.029
2.000,-1.816,-0.020
2.000,-1.806,-0.010
2.000,-1.795,0.001
2.000,-1.783,0.012
2.000,-1.771,0.024
2.000,-1.759,0.036
2.000,-1.745,0.049
2.000,-1.732,0.063
2.000,-1.717,0.077
2.000,-1.703,0.091
2.000,-1.687,0.106
2.000,-1.672,0.122
2.000,-1.655,0.138
2.000,-1.639,0.154
2.000,-1.621,0.171
2.000,-1.604,0.188
2.000,-1.586,0.206
2.000,-1.567,0.224
2.000,-1.548,0.243
2.000,-1.529,0.262
2.000,-1.509,0.282
2.000,-1.489,0.302
2.000,-1.468,0.322
2.000,-1.447,0.343
2.000,-1.426,0.364
2.000,-1.404,0.385
2.000,-1.382,0.407
2.000,-1.360,0.429
2.000,-1.338,0.451
2.000,-1.315,0.474
2.000,-1.292,0.496
2.000,-1.269,0.519
2.000,-1.245,0.543
2.000,-1.221,0.566
2.000,-1.198,0.590
2.000,-1.173,0.614
2.000,-1.149,0.638
2.000,-1.125,0.662
2.000,-1.100,0.687
2.000,-1.075,0.711
2.000,-1.051,0.736
2.000,-1.026,0.761
2.000,-1.001,0.786
2.000,-0.976,0.811
2.000,-0.950,0.836
2.000,-0.925,0.861
2.000,-0.900,0.886
2.000,-0.875,0.911
2.000,-0.850,0.936
2.000,-0.825,0.961
2.000,-0.799,0.986
2.000,-0.774,1.011
2.000,-0.749,1.036
2.000,-0.725,1.061
2.000,-0.700,1.085
2.000,-0.675,1.110
2.000,-0.651,1.134
2.000,-0.626,1.159
2.000,-0.602,1.183
2.000,-0.578,1.207
2.000,-0.555,1.231
2.000,-0.531,1.254
2.000,-0.508,1.277
2.000,-0.485,1.300
2.000,-0.462,1.323
2.000,-0.439,1.346
2.000,-0.417,1.368
2.000,-0.395,1.390
2.000,-0.373,1.412
2.000,-0.352,1.433
2.000,-0.331,1.454
2.000,-0.310,1.475
2.000,-0.290,1.495
2.000,-0.270,1.515
2.000,-0.251,1.534
2.000,-0.232,1.553
2.000,-0.213,1.572
2.000,-0.195,1.590
2.000,-0.177,1.608
2.000,-0.160,1.625
2.000,-0.143,1.642
2.000,-0.127,1.659
2.000,-0.111,1.675
2.000,-0.095,1.690
2.000,-0.080,1.705
2.000,-0.066,1.719
2.000,-0.052,1.733
2.000,-0.039,1.747
2.000,-0.026,1.759
2.000,-0.014,1.772
2.000,-0.002,1.783
2.000,0.009,1.795
2.000,0.020,1.805
2.000,0.029,1.815
2.000,0.039,1.825
2.000,0.048,1.834
2.000,0.056,1.842
2.000,0.064,1.849
2.000,0.071,1.857
2.000,0.077,1.863
2.000,0.083,1.869
2.000,0.088,1.874
2.000,0.092,1.879
2.000,0.096,1.883
2.000,0.100,1.886
2.000,0.102,1.889
2.000,0.104,1.891
2.000,0.106,1.892
2.000,0.107,1.893
2.000,0.107,1.893
2.050,1.787E-8,2.050
2.050,-1.443E-8,2.050
2.050,-1.113E-7,2.050
2.050,-7.897E-7,2.050
2.050,-6.314E-6,2.050
2.050,-5.429E-5,2.050
2.050,-4.808E-4,2.050
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.006,2.044
2.050,-0.009,2.041
2.050,-0.012,2.037
2.050,-0.017,2.033
2.050,-0.022,2.028
2.050,-0.027,2.023
2.050,-0.034,2.016
2.050,-0.040,2.009
2.050,-0.048,2.002
2.050,-0.056,1.994
2.050,-0.065,1.985
2.050,-0.074,1.976
2.050,-0.084,1.966
2.050,-0.094,1.955
2.050,-0.105,1.944
2.050,-0.117,1.932
2.050,-0.129,1.920
2.050,-0.142,1.907
2.050,-0.155,1.894
2.050,-0.169,1.880
2.050,-0.184,1.865
2.050,-0.199,1.850
2.050,-0.214,1.835
2.050,-0.230,1.819
2.050,-0.246,1.802
2.050,-0.263,1.785
2.050,-0.281,1.767
2.050,-0.299,1.749
2.050,-0.317,1.731
