"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-0.408,1.586
2.000,-0.414,1.580
2.000,-0.419,1.574
2.000,-0.425,1.568
2.000,-0.431,1.563
2.000,-0.436,1.557
2.000,-0.442,1.551
2.000,-0.448,1.545
2.000,-0.453,1.539
2.000,-0.459,1.534
2.000,-0.465,1.528
2.000,-0.471,1.522
2.000,-0.477,1.516
2.000,-0.482,1.510
2.000,-0.488,1.504
2.000,-0.494,1.498
2.000,-0.500,1.492
2.000,-0.506,1.486
2.000,-0.512,1.480
2.000,-0.518,1.473
2.000,-0.524,1.467
2.000,-0.530,1.461
2.000,-0.536,1.455
2.000,-0.542,1.449
2.000,-0.548,1.442
2.000,-0.554,1.436
2.000,-0.561,1.430
2.000,-0.567,1.424
2.000,-0.573,1.417
2.000,-0.579,1.411
2.000,-0.585,1.404
2.000,-0.592,1.398
2.000,-0.598,1.392
2.000,-0.604,1.385
2.000,-0.610,1.379
2.000,-0.617,1.372
2.000,-0.623,1.366
2.000,-0.629,1.359
2.000,-0.636,1.353
2.000,-0.642,1.346
2.000,-0.648,1.340
2.000,-0.655,1.333
2.000,-0.661,1.326
2.000,-0.668,1.320
2.000,-0.674,1.313
2.000,-0.681,1.307
2.000,-0.687,1.300
2.000,-0.694,1.293
2.000,-0.700,1.287
2.000,-0.707,1.280
2.000,-0.713,1.273
2.000,-0.720,1.266
2.000,-0.726,1.260
2.000,-0.733,1.253
2.000,-0.739,1.246
2.000,-0.746,1.239
2.000,-0.753,1.232
2.000,-0.759,1.226
2.000,-0.766,1.219
2.000,-0.773,1.212
2.000,-0.779,1.205
2.000,-0.786,1.198
2.000,-0.792,1.191
2.000,-0.799,1.185
2.000,-0.806,1.178
2.000,-0.813,1.171
2.000,-0.819,1.164
2.000,-0.826,1.157
2.000,-0.833,1.150
2.000,-0.839,1.143
2.000,-0.846,1.136
2.000,-0.853,1.129
2.000,-0.860,1.122
2.000,-0.866,1.115
2.000,-0.873,1.108
2.000,-0.880,1.101
2.000,-0.887,1.094
2.000,-0.893,1.087
2.000,-0.900,1.080
2.000,-0.907,1.073
2.000,-0.914,1.066
2.000,-0.920,1.059
2.000,-0.927,1.052
2.000,-0.934,1.045
2.000,-0.941,1.038
2.000,-0.948,1.031
2.000,-0.954,1.024
2.000,-0.961,1.017
2.000,-0.968,1.010
2.000,-0.975,1.003
2.000,-0.981,0.996
2.000,-0.988,0.989
2.000,-0.995,0.982
2.000,-1.002,0.975
2.000,-1.009,0.968
2.000,-1.015,0.961
2.000,-1.022,0.954
2.000,-1.029,0.947
2.000,-1.036,0.940
2.000,-1.042,0.933
2.000,-1.049,0.926
2.000,-1.056,0.919
2.000,-1.063,0.912
2.000,-1.069,0.905
2.000,-1.076,0.897
2.000,-1.083,0.890
2.000,-1.090,0.883
2.000,-1.096,0.876
2.000,-1.103,0.869
2.000,-1.110,0.862
2.000,-1.117,0.855
2.000,-1.123,0.848
2.000,-1.130,0.841
2.000,-1.137,0.834
2.000,-1.143,0.828
2.000,-1.150,0.821
2.000,-1.157,0.814
2.000,-1.163,0.807
2.000,-1.170,0.800
2.000,-1.177,0.793
2.000,-1.183,0.786
2.000,-1.190,0.779
2.000,-1.197,0.772
2.000,-1.203,0.765
2.000,-1.210,0.758
2.000,-1.216,0.751
2.000,-1.223,0.744
2.000,-1.229,0.738
2.000,-1.236,0.731
2.000,-1.242,0.724
2.000,-1.249,0.717
2.000,-1.255,0.710
2.000,-1.262,0.703
2.000,-1.268,0.697
2.000,-1.275,0.690
2.000,-1.281,0.683
2.000,-1.288,0.676
2.000,-1.294,0.670
2.000,-1.301,0.663
2.000,-1.307,0.656
2.000,-1.313,0.650
2.000,-1.320,0.643
2.000,-1.326,0.636
2.000,-1.332,0.630
2.000,-1.339,0.623
2.000,-1.345,0.616
2.000,-1.351,0.610
2.000,-1.357,0.603
2.000,-1.364,0.597
2.000,-1.370,0.590
2.000,-1.376,0.584
2.000,-1.382,0.577
2.000,-1.388,0.571
2.000,-1.394,0.564
2.000,-1.401,0.558
2.000,-1.407,0.551
2.000,-1.413,0.545
2.000,-1.419,0.538
2.000,-1.425,0.532
2.000,-1.431,0.526
2.000,-1.437,0.519
2.000,-1.443,0.513
2.000,-1.449,0.507
2.000,-1.455,0.500
2.000,-1.460,0.494
2.000,-1.466,0.488
2.000,-1.472,0.482
2.000,-1.478,0.476
2.000,-1.484,0.469
2.000,-1.489,0.463
2.000,-1.495,0.457
2.000,-1.501,0.451
2.000,-1.507,0.445
2.000,-1.512,0.439
2.000,-1.518,0.433
2.000,-1.524,0.427
2.000,-1.529,0.421
2.000,-1.535,0.415
2.000,-1.540,0.409
2.000,-1.546,0.403
2.000,-1.551,0.398
2.000,-1.557,0.392
2.000,-1.562,0.386
2.000,-1.567,0.380
2.000,-1.573,0.374
2.000,-1.578,0.369
2.000,-1.583,0.363
2.000,-1.589,0.357
2.000,-1.594,0.352
2.000,-1.599,0.346
2.000,-1.604,0.341
2.000,-1.609,0.335
2.000,-1.615,0.330
2.000,-1.620,0.324
2.000,-1.625,0.319
2.000,-1.630,0.313
2.000,-1.635,0.308
2.000,-1.640,0.303
2.000,-1.645,0.297
2.000,-1.649,0.292
2.000,-1.654,0.287
2.000,-1.659,0.281
2.000,-1.664,0.276
2.000,-1.669,0.271
2.000,-1.673,0.266
2.000,-1.678,0.261
2.000,-1.683,0.256
2.000,-1.687,0.251
2.000,-1.692,0.246
2.000,-1.697,0.241
2.000,-1.701,0.236
2.000,-1.706,0.231
2.000,-1.710,0.226
2.000,-1.714,0.221
2.000,-1.719,0.217
2.000,-1.723,0.212
2.000,-1.727,0.207
2.000,-1.732,0.202
2.000,-1.736,0.198
2.000,-1.740,0.193
2.000,-1.744,0.189
2.000,-1.748,0.184
2.000,-1.752,0.180
2.000,-1.756,0.175
2.000,-1.760,0.171
2.000,-1.764,0.166
2.000,-1.768,0.162
2.000,-1.772,0.158
2.000,-1.776,0.153
2.000,-1.780,0.149
2.000,-1.784,0.145
2.000,-1.787,0.141
2.000,-1.791,0.137
2.000,-1.795,0.133
2.000,-1.798,0.129
2.000,-1.802,0.125
2.000,-1.805,0.121
2.000,-1.809,0.117
2.000,-1.812,0.113
2.000,-1.816,0.109
2.000,-1.819,0.105
2.000,-1.823,0.101
2.000,-1.826,0.098
2.000,-1.829,0.094
2.000,-1.832,0.090
2.000,-1.835,0.087
2.000,-1.839,0.083
2.000,-1.842,0.080
2.000,-1.845,0.076
2.000,-1.848,0.073
2.000,-1.851,0.069
2.000,-1.853,0.066
2.000,-1.856,0.063
2.000,-1.859,0.060
2.000,-1.862,0.056
2.000,-1.865,0.053
2.000,-1.867,0.050
2.000,-1.870,0.047
2.000,-1.873,0.044
2.000,-1.875,0.041
2.000,-1.878,0.038
2.000,-1.880,0.035
2.000,-1.883,0.032
2.000,-1.885,0.029
2.000,-1.887,0.027
2.000,-1.890,0.024
2.000,-1.892,0.021
2.000,-1.894,0.019
2.000,-1.896,0.016
2.000,-1.898,0.013
2.000,-1.900,0.011
2.000,-1.902,0.008
2.000,-1.904,0.006
2.000,-1.906,0.004
2.000,-1.908,0.001
2.000,-1.910,-0.001
2.000,-1.912,-0.003
2.000,-1.914,-0.005
2.000,-1.915,-0.008
2.000,-1.917,-0.010
2.000,-1.919,-0.012
2.000,-1.920,-0.014
2.000,-1.922,-0.016
2.000,-1.923,-0.018
2.000,-1.925,-0.019
2.000,-1.926,-0.021
2.000,-1.927,-0.023
2.000,-1.929,-0.025
2.000,-1.930,-0.026
2.000,-1.931,-0.028
2.000,-1.932,-0.030
2.000,-1.933,-0.031
2.000,-1.934,-0.033
2.000,-1.935,-0.034
2.000,-1.936,-0.036
2.000,-1.937,-0.037
2.000,-1.938,-0.038
2.000,-1.939,-0.039
2.000,-1.940,-0.041
2.000,-1.940,-0.042
2.000,-1.941,-0.043
2.000,-1.942,-0.044
2.000,-1.942,-0.045
2.000,-1.943,-0.046
2.000,-1.943,-0.047
2.000,-1.944,-0.048
2.000,-1.944,-0.049
2.000,-1.944,-0.049
2.000,-1.945,-0.050
2.000,-1.945,-0.051
2.000,-1.945,-0.052
2.000,-1.945,-0.052
2.000,-1.945,-0.053
2.000,-1.945,-0.053
2.000,-1.945,-0.054
2.000,-1.945,-0.054
2.000,-1.945,-0.054
2.000,-1.945,-0.055
2.000,-1.945,-0.055
2.000,-1.945,-0.055
2.000,-1.945,-0.055
2.000,-1.944,-0.055
2.000,-1.944,-0.056
2.000,-1.943,-0.056
2.000,-1.943,-0.056
2.000,-1.942,-0.055
2.000,-1.942,-0.055
2.000,-1.941,-0.055
2.000,-1.941,-0.055
2.000,-1.940,-0.055
2.000,-1.939,-0.054
2.000,-1.938,-0.054
2.000,-1.937,-0.054
2.000,-1.937,-0.053
2.000,-1.936,-0.053
2.000,-1.935,-0.052
2.000,-1.934,-0.051
2.000,-1.933,-0.051
2.000,-1.931,-0.050
2.000,-1.930,-0.049
2.000,-1.929,-0.049
2.000,-1.928,-0.048
2.000,-1.926,-0.047
2.000,-1.925,-0.046
2.000,-1.924,-0.045
2.000,-1.922,-0.044
2.000,-1.921,-0.043
2.000,-1.919,-0.042
2.000,-1.918,-0.041
2.000,-1.916,-0.039
2.000,-1.914,-0.038
2.000,-1.912,-0.037
2.000,-1.911,-0.035
2.000,-1.909,-0.034
2.000,-1.907,-0.033
2.000,-1.905,-0.031
2.000,-1.903,-0.030
2.000,-1.901,-0.028
2.000,-1.899,-0.026
2.000,-1.897,-0.025
2.000,-1.895,-0.023
2.000,-1.893,-0.021
2.000,-1.890,-0.019
2.000,-1.888,-0.017
2.000,-1.886,-0.015
2.000,-1.883,-0.014
2.000,-1.881,-0.012
2.000,-1.878,-0.009
2.000,-1.876,-0.007
2.000,-1.873,-0.005
2.000,-1.871,-0.003
2.000,-1.868,-0.001
2.000,-1.865,0.001
2.000,-1.863,0.004
2.000,-1.860,0.006
2.000,-1.857,0.009
2.000,-1.854,0.011
2.000,-1.851,0.014
2.000,-1.848,0.016
2.000,-1.845,0.019
2.000,-1.842,0.021
2.000,-1.839,0.024
2.000,-1.836,0.027
2.000,-1.833,0.029
2.000,-1.830,0.032
2.000,-1.826,0.035
2.000,-1.823,0.038
2.000,-1.820,0.041
2.000,-1.816,0.044
2.000,-1.813,0.047
2.000,-1.810,0.050
2.000,-1.806,0.053
2.000,-1.803,0.056
2.000,-1.799,0.059
2.000,-1.795,0.063
2.000,-1.792,0.066
2.000,-1.788,0.069
2.000,-1.784,0.073
2.000,-1.780,0.076
2.000,-1.777,0.080
2.000,-1.773,0.083
2.000,-1.769,0.087
2.000,-1.765,0.090
2.000,-1.761,0.094
2.000,-1.757,0.097
2.000,-1.753,0.101
2.000,-1.749,0.105
2.000,-1.745,0.109
2.000,-1.740,0.112
2.000,-1.736,0.116
2.000,-1.732,0.120
2.000,-1.728,0.124
2.000,-1.723,0.128
2.000,-1.719,0.132
2.000,-1.714,0.136
2.000,-1.710,0.140
2.000,-1.706,0.144
2.000,-1.701,0.148
2.000,-1.696,0.153
2.000,-1.692,0.157
2.000,-1.687,0.161
2.000,-1.683,0.165
2.000,-1.678,0.170
2.000,-1.673,0.174
2.000,-1.668,0.178
2.000,-1.664,0.183
2.000,-1.659,0.187
2.000,-1.654,0.192
2.000,-1.649,0.196
2.000,-1.644,0.201
2.000,-1.639,0.206
2.000,-1.634,0.210
2.000,-1.629,0.215
2.000,-1.624,0.220
2.000,-1.619,0.225
2.000,-1.614,0.229
2.000,-1.608,0.234
2.000,-1.603,0.239
2.000,-1.598,0.244
2.000,-1.593,0.249
2.000,-1.587,0.254
2.000,-1.582,0.259
2.000,-1.577,0.264
2.000,-1.571,0.269
2.000,-1.566,0.274
2.000,-1.560,0.279
2.000,-1.555,0.284
2.000,-1.549,0.290
2.000,-1.544,0.295
2.000,-1.538,0.300
2.000,-1.533,0.305
2.000,-1.527,0.311
2.000,-1.521,0.316
2.000,-1.516,0.321
2.000,-1.510,0.327
2.000,-1.504,0.332
2.000,-1.498,0.338
2.000,-1.493,0.343
2.000,-1.487,0.349
2.000,-1.481,0.354
2.000,-1.475,0.360
2.000,-1.469,0.365
2.000,-1.463,0.371
2.000,-1.457,0.377
2.000,-1.451,0.382
2.000,-1.445,0.388
2.000,-1.439,0.394
2.000,-1.433,0.399
2.000,-1.427,0.405
2.000,-1.421,0.411
2.000,-1.415,0.417
2.000,-1.409,0.423
2.000,-1.403,0.429
2.000,-1.396,0.434
2.000,-1.390,0.440
2.000,-1.384,0.446
2.000,-1.378,0.452
2.000,-1.371,0.458
2.000,-1.365,0.464
2.000,-1.359,0.470
2.000,-1.352,0.476
2.000,-1.346,0.483
2.000,-1.340,0.489
2.000,-1.333,0.495
2.000,-1.327,0.501
2.000,-1.320,0.507
2.000,-1.314,0.513
2.000,-1.308,0.520
2.000,-1.301,0.526
2.000,-1.295,0.532
2.000,-1.288,0.538
2.000,-1.281,0.545
2.000,-1.275,0.551
2.000,-1.268,0.557
2.000,-1.262,0.563
2.000,-1.255,0.570
2.000,-1.248,0.576
2.000,-1.242,0.583
2.000,-1.235,0.589
2.000,-1.228,0.595
2.000,-1.222,0.602
2.000,-1.215,0.608
2.000,-1.208,0.615
2.000,-1.202,0.621
2.000,-1.195,0.628
2.000,-1.188,0.634
2.000,-1.181,0.641
2.000,-1.175,0.647
2.000,-1.168,0.654
2.000,-1.161,0.661
2.000,-1.154,0.667
2.000,-1.147,0.674
2.000,-1.141,0.680
2.000,-1.134,0.687
2.000,-1.127,0.694
2.000,-1.120,0.700
2.000,-1.113,0.707
2.000,-1.106,0.713
2.000,-1.099,0.720
2.000,-1.092,0.727
2.000,-1.086,0.734
2.000,-1.079,0.740
2.000,-1.072,0.747
2.000,-1.065,0.754
2.000,-1.058,0.760
2.000,-1.051,0.767
2.000,-1.044,0.774
2.000,-1.037,0.781
2.000,-1.030,0.787
2.000,-1.023,0.794
2.000,-1.016,0.801
2.000,-1.009,0.808
2.000,-1.002,0.814
2.000,-0.995,0.821
2.000,-0.988,0.828
2.000,-0.981,0.835
2.000,-0.974,0.842
2.000,-0.967,0.848
2.000,-0.960,0.855
2.000,-0.953,0.862
2.000,-0.946,0.869
2.000,-0.939,0.876
2.000,-0.932,0.882
2.000,-0.925,0.889
2.000,-0.918,0.896
2.000,-0.911,0.903
2.000,-0.904,0.910
2.000,-0.897,0.917
2.000,-0.890,0.923
2.000,-0.883,0.930
2.000,-0.876,0.937
2.000,-0.869,0.944
2.000,-0.862,0.951
2.000,-0.855,0.958
2.000,-0.848,0.964
2.000,-0.841,0.971
2.000,-0.834,0.978
2.000,-0.827,0.985
2.000,-0.820,0.992
2.000,-0.813,0.998
2.000,-0.806,1.005
2.000,-0.800,1.012
2.000,-0.793,1.019
2.000,-0.786,1.026
2.000,-0.779,1.032
2.000,-0.772,1.039
2.000,-0.765,1.046
2.000,-0.758,1.053
2.000,-0.751,1.059
2.000,-0.744,1.066
2.000,-0.737,1.073
2.000,-0.730,1.080
2.000,-0.724,1.086
2.000,-0.717,1.093
2.000,-0.710,1.100
2.000,-0.703,1.107
2.000,-0.696,1.113
2.000,-0.689,1.120
2.000,-0.683,1.127
2.000,-0.676,1.133
2.000,-0.669,1.140
2.000,-0.662,1.147
2.000,-0.655,1.153
2.000,-0.649,1.160
2.000,-0.642,1.167
2.000,-0.635,1.173
2.000,-0.628,1.180
2.000,-0.622,1.186
2.000,-0.615,1.193
2.000,-0.608,1.199
2.000,-0.602,1.206
2.000,-0.595,1.213
2.000,-0.589,1.219
2.000,-0.582,1.226
2.000,-0.575,1.232
2.000,-0.569,1.238
2.000,-0.562,1.245
2.000,-0.556,1.251
2.000,-0.549,1.258
2.000,-0.543,1.264
2.000,-0.536,1.271
2.000,-0.530,1.277
2.000,-0.523,1.283
2.000,-0.517,1.290
2.000,-0.510,1.296
2.000,-0.504,1.302
2.000,-0.498,1.309
2.000,-0.491,1.315
2.000,-0.485,1.321
2.000,-0.479,1.327
2.000,-0.472,1.334
2.000,-0.466,1.340
2.000,-0.460,1.346
2.000,-0.454,1.352
2.000,-0.447,1.358
2.000,-0.441,1.364
2.000,-0.435,1.370
2.000,-0.429,1.376
2.000,-0.423,1.382
2.000,-0.417,1.388
2.000,-0.411,1.394
2.000,-0.405,1.400
2.000,-0.399,1.406
2.000,-0.393,1.412
2.000,-0.387,1.418
2.000,-0.381,1.424
2.000,-0.375,1.430
2.000,-0.369,1.436
2.000,-0.363,1.442
2.000,-0.357,1.447
2.000,-0.351,1.453
2.000,-0.346,1.459
2.000,-0.340,1.465
2.000,-0.334,1.470
2.000,-0.328,1.476
2.000,-0.323,1.481
2.000,-0.317,1.487
2.000,-0.312,1.493
2.000,-0.306,1.498
2.000,-0.300,1.504
2.000,-0.295,1.509
2.000,-0.289,1.515
2.000,-0.284,1.520
2.000,-0.278,1.525
2.000,-0.273,1.531
2.000,-0.268,1.536
2.000,-0.262,1.541
2.000,-0.257,1.547
2.000,-0.252,1.552
2.000,-0.246,1.557
2.000,-0.241,1.562
2.000,-0.236,1.568
2.000,-0.231,1.573
2.000,-0.226,1.578
2.000,-0.221,1.583
2.000,-0.216,1.588
2.000,-0.211,1.593
2.000,-0.206,1.598
2.000,-0.201,1.603
2.000,-0.196,1.608
2.000,-0.191,1.613
2.000,-0.186,1.617
2.000,-0.181,1.622
2.000,-0.176,1.627
2.000,-0.172,1.632
2.000,-0.167,1.636
2.000,-0.162,1.641
2.000,-0.158,1.646
2.000,-0.153,1.650
2.000,-0.148,1.655
2.000,-0.144,1.659
2.000,-0.139,1.664
2.000,-0.135,1.668
2.000,-0.131,1.673
2.000,-0.126,1.677
2.000,-0.122,1.681
2.000,-0.117,1.686
2.000,-0.113,1.690
2.000,-0.109,1.694
2.000,-0.105,1.698
2.000,-0.101,1.703
2.000,-0.096,1.707
2.000,-0.092,1.711
2.000,-0.088,1.715
2.000,-0.084,1.719
2.000,-0.080,1.723
2.000,-0.076,1.727
2.000,-0.073,1.731
2.000,-0.069,1.734
2.000,-0.065,1.738
2.000,-0.061,1.742
2.000,-0.057,1.746
2.000,-0.054,1.749
2.000,-0.050,1.753
2.000,-0.046,1.757
2.000,-0.043,1.760
2.000,-0.039,1.764
2.000,-0.036,1.767
2.000,-0.032,1.771
2.000,-0.029,1.774
2.000,-0.026,1.777
2.000,-0.022,1.781
2.000,-0.019,1.784
2.000,-0.016,1.787
2.000,-0.013,1.790
2.000,-0.010,1.794
2.000,-0.007,1.797
2.000,-0.003,1.800
2.000,-4.482E-4,1.803
2.000,0.003,1.806
2.000,0.005,1.809
2.000,0.008,1.812
2.000,0.011,1.814
2.000,0.014,1.817
2.000,0.017,1.820
2.000,0.019,1.823
2.000,0.022,1.825
2.000,0.025,1.828
2.000,0.027,1.831
2.000,0.030,1.833
2.000,0.032,1.836
2.000,0.035,1.838
2.000,0.037,1.841
2.000,0.039,1.843
2.000,0.042,1.845
2.000,0.044,1.848
2.000,0.046,1.850
2.000,0.048,1.852
2.000,0.051,1.854
2.000,0.053,1.856
2.000,0.055,1.858
2.000,0.057,1.860
2.000,0.059,1.862
2.000,0.060,1.864
2.000,0.062,1.866
2.000,0.064,1.868
2.000,0.066,1.870
2.000,0.068,1.871
2.000,0.069,1.873
2.000,0.071,1.875
2.000,0.072,1.876
2.000,0.074,1.878
2.000,0.075,1.879
2.000,0.077,1.881
2.000,0.078,1.882
2.000,0.080,1.883
2.000,0.081,1.885
2.000,0.082,1.886
2.000,0.083,1.887
2.000,0.084,1.888
2.000,0.086,1.890
2.000,0.087,1.891
2.000,0.088,1.892
2.000,0.089,1.893
2.000,0.089,1.894
2.000,0.090,1.894
2.000,0.091,1.895
2.000,0.092,1.896
2.000,0.093,1.897
2.000,0.093,1.898
2.000,0.094,1.898
2.000,0.094,1.899
2.000,0.095,1.899
2.000,0.096,1.900
2.000,0.096,1.900
2.000,0.096,1.901
2.000,0.097,1.901
2.000,0.097,1.901
2.000,0.097,1.902
2.000,0.097,1.902
2.000,0.098,1.902
2.000,0.098,1.902
2.000,0.098,1.902
2.000,0.098,1.902
2.000,0.098,1.902
2.000,0.098,1.902
2.000,0.097,1.902
2.000,0.097,1.902
2.000,0.097,1.902
2.000,0.097,1.901
2.000,0.096,1.901
2.000,0.096,1.901
2.000,0.096,1.900
2.000,0.095,1.900
2.000,0.095,1.899
2.000,0.094,1.899
2.000,0.093,1.898
2.000,0.093,1.898
2.000,0.092,1.897
2.000,0.091,1.896
2.000,0.091,1.895
2.000,0.090,1.895
2.000,0.089,1.894
2.000,0.088,1.893
2.000,0.087,1.892
2.000,0.086,1.891
2.000,0.085,1.890
2.000,0.084,1.889
2.000,0.082,1.887
2.000,0.081,1.886
2.000,0.080,1.885
2.000,0.079,1.884
2.000,0.077,1.882
2.000,0.076,1.881
2.000,0.074,1.879
2.000,0.073,1.878
2.000,0.071,1.876
2.000,0.070,1.875
2.000,0.068,1.873
2.000,0.066,1.872
2.000,0.065,1.870
2.000,0.063,1.868
2.000,0.061,1.866
2.000,0.059,1.864
2.000,0.057,1.862
2.000,0.055,1.860
2.000,0.053,1.858
2.000,0.051,1.856
2.000,0.049,1.854
2.000,0.047,1.852
2.000,0.045,1.850
2.000,0.043,1.848
2.000,0.040,1.845
2.000,0.038,1.843
2.000,0.036,1.841
2.000,0.033,1.838
2.000,0.031,1.836
2.000,0.028,1.833
2.000,0.026,1.831
2.000,0.023,1.828
2.000,0.020,1.826
2.000,0.018,1.823
2.000,0.015,1.820
2.000,0.012,1.817
2.000,0.010,1.815
2.000,0.007,1.812
2.000,0.004,1.809
2.000,0.001,1.806
2.000,-0.002,1.803
2.000,-0.005,1.800
2.000,-0.008,1.797
2.000,-0.011,1.794
2.000,-0.014,1.791
2.000,-0.018,1.787
2.000,-0.021,1.784
2.000,-0.024,1.781
2.000,-0.028,1.777
2.000,-0.031,1.774
2.000,-0.034,1.771
2.000,-0.038,1.767
2.000,-0.041,1.764
2.000,-0.045,1.760
2.000,-0.048,1.757
2.000,-0.052,1.753
2.000,-0.056,1.749
2.000,-0.059,1.746
2.000,-0.063,1.742
2.000,-0.067,1.738
2.000,-0.070,1.734
2.000,-0.074,1.730
2.000,-0.078,1.726
2.000,-0.082,1.722
2.000,-0.086,1.718
2.000,-0.090,1.714
2.000,-0.093,1.711
2.050,1.787E-8,2.050
2.050,1.542E-8,2.050
2.050,8.099E-9,2.050
2.050,-4.320E-8,2.050
2.050,-4.610E-7,2.050
2.050,-4.089E-6,2.050
2.050,-3.635E-5,2.050
2.050,-1.204E-4,2.050
2.050,-2.533E-4,2.050
2.050,-4.350E-4,2.050
2.050,-0.001,2.049
2.050,-0.001,2.049
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.003,2.047
2.050,-0.004,2.046
2.050,-0.004,2.046
2.050,-0.005,2.045
2.050,-0.006,2.044
2.050,-0.006,2.044
2.050,-0.007,2.043
2.050,-0.008,2.042
2.050,-0.009,2.041
2.050,-0.010,2.040
2.050,-0.011,2.039
2.050,-0.012,2.038
2.050,-0.013,2.037
2.050,-0.014,2.036
2.050,-0.015,2.034
2.050,-0.017,2.033
2.050,-0.018,2.032
2.050,-0.019,2.031
2.050,-0.021,2.029
2.050,-0.022,2.028
2.050,-0.024,2.026
2.050,-0.025,2.025
2.050,-0.027,2.023
2.050,-0.028,2.021
