"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-1.594,0.374
2.000,-1.604,0.364
2.000,-1.613,0.353
2.000,-1.623,0.344
2.000,-1.632,0.334
2.000,-1.641,0.324
2.000,-1.651,0.314
2.000,-1.660,0.305
2.000,-1.669,0.296
2.000,-1.678,0.286
2.000,-1.686,0.277
2.000,-1.695,0.268
2.000,-1.703,0.259
2.000,-1.712,0.250
2.000,-1.720,0.241
2.000,-1.728,0.233
2.000,-1.736,0.224
2.000,-1.744,0.216
2.000,-1.752,0.208
2.000,-1.760,0.200
2.000,-1.768,0.192
2.000,-1.775,0.184
2.000,-1.782,0.176
2.000,-1.790,0.168
2.000,-1.797,0.161
2.000,-1.804,0.153
2.000,-1.810,0.146
2.000,-1.817,0.139
2.000,-1.824,0.132
2.000,-1.830,0.125
2.000,-1.836,0.118
2.000,-1.842,0.112
2.000,-1.848,0.105
2.000,-1.854,0.099
2.000,-1.860,0.093
2.000,-1.866,0.087
2.000,-1.871,0.081
2.000,-1.876,0.075
2.000,-1.882,0.070
2.000,-1.887,0.064
2.000,-1.891,0.059
2.000,-1.896,0.054
2.000,-1.901,0.048
2.000,-1.905,0.044
2.000,-1.909,0.039
2.000,-1.914,0.034
2.000,-1.918,0.030
2.000,-1.921,0.025
2.000,-1.925,0.021
2.000,-1.929,0.017
2.000,-1.932,0.013
2.000,-1.935,0.010
2.000,-1.938,0.006
2.000,-1.941,0.003
2.000,-1.944,-4.026E-4
2.000,-1.947,-0.003
2.000,-1.949,-0.006
2.000,-1.952,-0.009
2.000,-1.954,-0.012
2.000,-1.956,-0.014
2.000,-1.958,-0.017
2.000,-1.959,-0.019
2.000,-1.961,-0.021
2.000,-1.962,-0.023
2.000,-1.964,-0.024
2.000,-1.965,-0.026
2.000,-1.966,-0.027
2.000,-1.966,-0.028
2.000,-1.967,-0.030
2.000,-1.967,-0.030
2.000,-1.968,-0.031
2.000,-1.968,-0.032
2.000,-1.968,-0.032
2.000,-1.968,-0.032
2.000,-1.967,-0.033
2.000,-1.967,-0.032
2.000,-1.966,-0.032
2.000,-1.965,-0.032
2.000,-1.964,-0.031
2.000,-1.963,-0.031
2.000,-1.962,-0.030
2.000,-1.960,-0.029
2.000,-1.959,-0.028
2.000,-1.957,-0.026
2.000,-1.955,-0.025
2.000,-1.953,-0.023
2.000,-1.951,-0.022
2.000,-1.949,-0.020
2.000,-1.946,-0.018
2.000,-1.943,-0.015
2.000,-1.940,-0.013
2.000,-1.938,-0.010
2.000,-1.934,-0.008
2.000,-1.931,-0.005
2.000,-1.928,-0.002
2.000,-1.924,0.001
2.000,-1.920,0.005
2.000,-1.916,0.008
2.000,-1.912,0.012
2.000,-1.908,0.016
2.000,-1.904,0.020
2.000,-1.899,0.024
2.000,-1.895,0.028
2.000,-1.890,0.032
2.000,-1.885,0.037
2.000,-1.880,0.042
2.000,-1.875,0.046
2.000,-1.869,0.051
2.000,-1.864,0.056
2.000,-1.858,0.062
2.000,-1.852,0.067
2.000,-1.846,0.073
2.000,-1.840,0.078
2.000,-1.834,0.084
2.000,-1.828,0.090
2.000,-1.821,0.096
2.000,-1.815,0.102
2.000,-1.808,0.109
2.000,-1.801,0.115
2.000,-1.794,0.122
2.000,-1.787,0.129
2.000,-1.779,0.136
2.000,-1.772,0.143
2.000,-1.765,0.150
2.000,-1.757,0.157
2.000,-1.749,0.164
2.000,-1.741,0.172
2.000,-1.733,0.180
2.000,-1.725,0.187
2.000,-1.717,0.195
2.000,-1.708,0.203
2.000,-1.700,0.212
2.000,-1.691,0.220
2.000,-1.682,0.228
2.000,-1.674,0.237
2.000,-1.665,0.245
2.000,-1.655,0.254
2.000,-1.646,0.263
2.000,-1.637,0.272
2.000,-1.628,0.281
2.000,-1.618,0.290
2.000,-1.608,0.299
2.000,-1.599,0.309
2.000,-1.589,0.318
2.000,-1.579,0.328
2.000,-1.569,0.338
2.000,-1.559,0.347
2.000,-1.549,0.357
2.000,-1.538,0.367
2.000,-1.528,0.377
2.000,-1.518,0.388
2.000,-1.507,0.398
2.000,-1.496,0.408
2.000,-1.486,0.419
2.000,-1.475,0.429
2.000,-1.464,0.440
2.000,-1.453,0.450
2.000,-1.442,0.461
2.000,-1.431,0.472
2.000,-1.420,0.483
2.000,-1.408,0.494
2.000,-1.397,0.505
2.000,-1.385,0.516
2.000,-1.374,0.527
2.000,-1.362,0.539
2.000,-1.351,0.550
2.000,-1.339,0.561
2.000,-1.327,0.573
2.000,-1.316,0.585
2.000,-1.304,0.596
2.000,-1.292,0.608
2.000,-1.280,0.619
2.000,-1.268,0.631
2.000,-1.256,0.643
2.000,-1.244,0.655
2.000,-1.232,0.667
2.000,-1.219,0.679
2.000,-1.207,0.691
2.000,-1.195,0.703
2.000,-1.183,0.715
2.000,-1.170,0.727
2.000,-1.158,0.739
2.000,-1.145,0.751
2.000,-1.133,0.764
2.000,-1.121,0.776
2.000,-1.108,0.788
2.000,-1.096,0.801
2.000,-1.083,0.813
2.000,-1.070,0.825
2.000,-1.058,0.838
2.000,-1.045,0.850
2.000,-1.033,0.862
2.000,-1.020,0.875
2.000,-1.007,0.887
2.000,-0.995,0.900
2.000,-0.982,0.912
2.000,-0.969,0.925
2.000,-0.957,0.937
2.000,-0.944,0.950
2.000,-0.932,0.962
2.000,-0.919,0.975
2.000,-0.906,0.987
2.000,-0.894,1.000
2.000,-0.881,1.012
2.000,-0.868,1.025
2.000,-0.856,1.037
2.000,-0.843,1.049
2.000,-0.831,1.062
2.000,-0.818,1.074
2.000,-0.806,1.087
2.000,-0.793,1.099
2.000,-0.781,1.111
2.000,-0.768,1.124
2.000,-0.756,1.136
2.000,-0.743,1.148
2.000,-0.731,1.160
2.000,-0.719,1.173
2.000,-0.706,1.185
2.000,-0.694,1.197
2.000,-0.682,1.209
2.000,-0.670,1.221
2.000,-0.658,1.233
2.000,-0.646,1.245
2.000,-0.634,1.257
2.000,-0.622,1.269
2.000,-0.610,1.281
2.000,-0.598,1.292
2.000,-0.586,1.304
2.000,-0.574,1.316
2.000,-0.563,1.327
2.000,-0.551,1.339
2.000,-0.540,1.350
2.000,-0.528,1.362
2.000,-0.517,1.373
2.000,-0.505,1.384
2.000,-0.494,1.396
2.000,-0.483,1.407
2.000,-0.472,1.418
2.000,-0.461,1.429
2.000,-0.450,1.440
2.000,-0.439,1.451
2.000,-0.428,1.461
2.000,-0.417,1.472
2.000,-0.406,1.483
2.000,-0.396,1.493
2.000,-0.385,1.504
2.000,-0.375,1.514
2.000,-0.365,1.524
2.000,-0.354,1.535
2.000,-0.344,1.545
2.000,-0.334,1.555
2.000,-0.324,1.564
2.000,-0.315,1.574
2.000,-0.305,1.584
2.000,-0.295,1.594
2.000,-0.286,1.603
2.000,-0.276,1.612
2.000,-0.267,1.622
2.000,-0.258,1.631
2.000,-0.249,1.640
2.000,-0.240,1.649
2.000,-0.231,1.658
2.000,-0.222,1.667
2.000,-0.213,1.675
2.000,-0.205,1.684
2.000,-0.197,1.692
2.000,-0.188,1.700
2.000,-0.180,1.709
2.000,-0.172,1.717
2.000,-0.164,1.724
2.000,-0.156,1.732
2.000,-0.149,1.740
2.000,-0.141,1.747
2.000,-0.134,1.755
2.000,-0.126,1.762
2.000,-0.119,1.769
2.000,-0.112,1.776
2.000,-0.105,1.783
2.000,-0.098,1.790
2.000,-0.092,1.797
2.000,-0.085,1.803
2.000,-0.079,1.810
2.000,-0.073,1.816
2.000,-0.067,1.822
2.000,-0.061,1.828
2.000,-0.055,1.834
2.000,-0.049,1.839
2.000,-0.044,1.845
2.000,-0.038,1.850
2.000,-0.033,1.856
2.000,-0.028,1.861
2.000,-0.023,1.866
2.000,-0.018,1.870
2.000,-0.014,1.875
2.000,-0.009,1.880
2.000,-0.005,1.884
2.000,-4.667E-4,1.888
2.000,0.004,1.892
2.000,0.008,1.896
2.000,0.011,1.900
2.000,0.015,1.904
2.000,0.018,1.907
2.000,0.022,1.911
2.000,0.025,1.914
2.000,0.028,1.917
2.000,0.031,1.920
2.000,0.033,1.922
2.000,0.036,1.925
2.000,0.038,1.927
2.000,0.041,1.930
2.000,0.043,1.932
2.000,0.045,1.934
2.000,0.046,1.935
2.000,0.048,1.937
2.000,0.049,1.938
2.000,0.051,1.940
2.000,0.052,1.941
2.000,0.053,1.942
2.000,0.054,1.943
2.000,0.054,1.943
2.000,0.055,1.944
2.000,0.055,1.944
2.000,0.055,1.945
2.000,0.055,1.945
2.000,0.055,1.944
2.000,0.055,1.944
2.000,0.055,1.944
2.000,0.054,1.943
2.000,0.053,1.942
2.000,0.052,1.942
2.000,0.051,1.941
2.000,0.050,1.939
2.000,0.049,1.938
2.000,0.047,1.936
2.000,0.045,1.935
2.000,0.044,1.933
2.000,0.042,1.931
2.000,0.039,1.929
2.000,0.037,1.926
2.000,0.035,1.924
2.000,0.032,1.921
2.000,0.029,1.919
2.000,0.026,1.916
2.000,0.023,1.913
2.000,0.020,1.909
2.000,0.017,1.906
2.000,0.013,1.902
2.000,0.009,1.899
2.000,0.006,1.895
2.000,0.002,1.891
2.000,-0.003,1.887
2.000,-0.007,1.882
2.000,-0.011,1.878
2.000,-0.016,1.873
2.000,-0.021,1.869
2.000,-0.025,1.864
2.000,-0.030,1.859
2.000,-0.036,1.853
2.000,-0.041,1.848
2.000,-0.046,1.843
2.000,-0.052,1.837
2.000,-0.058,1.831
2.000,-0.063,1.825
2.000,-0.069,1.819
2.000,-0.076,1.813
2.000,-0.082,1.807
2.000,-0.088,1.800
2.000,-0.095,1.794
2.000,-0.101,1.787
2.000,-0.108,1.780
2.000,-0.115,1.773
2.000,-0.122,1.766
2.000,-0.129,1.759
2.000,-0.137,1.752
2.000,-0.144,1.744
2.000,-0.152,1.736
2.000,-0.159,1.729
2.000,-0.167,1.721
2.000,-0.175,1.713
2.000,-0.183,1.705
2.000,-0.191,1.696
2.000,-0.200,1.688
2.000,-0.208,1.679
2.000,-0.217,1.671
2.000,-0.225,1.662
2.000,-0.234,1.653
2.000,-0.243,1.644
2.000,-0.252,1.635
2.000,-0.261,1.626
2.000,-0.270,1.617
2.000,-0.280,1.607
2.000,-0.289,1.598
2.000,-0.298,1.588
2.000,-0.308,1.579
2.000,-0.318,1.569
2.000,-0.328,1.559
2.000,-0.337,1.549
2.000,-0.347,1.539
2.000,-0.357,1.529
2.000,-0.368,1.518
2.000,-0.378,1.508
2.000,-0.388,1.497
2.000,-0.399,1.487
2.000,-0.409,1.476
2.000,-0.420,1.465
2.000,-0.431,1.455
2.000,-0.441,1.444
2.000,-0.452,1.433
2.000,-0.463,1.422
2.000,-0.474,1.411
2.000,-0.485,1.399
2.000,-0.496,1.388
2.000,-0.507,1.377
2.000,-0.519,1.365
2.000,-0.530,1.354
2.000,-0.541,1.342
2.000,-0.553,1.331
2.000,-0.564,1.319
2.000,-0.576,1.307
2.000,-0.588,1.295
2.000,-0.599,1.283
2.000,-0.611,1.271
2.000,-0.623,1.260
2.000,-0.635,1.247
2.000,-0.647,1.235
2.000,-0.659,1.223
2.000,-0.670,1.211
2.000,-0.683,1.199
2.000,-0.695,1.187
2.000,-0.707,1.174
2.000,-0.719,1.162
2.000,-0.731,1.150
2.000,-0.743,1.137
2.000,-0.755,1.125
2.000,-0.768,1.112
2.000,-0.780,1.100
2.000,-0.792,1.087
2.000,-0.805,1.075
2.000,-0.817,1.062
2.000,-0.829,1.049
2.000,-0.842,1.037
2.000,-0.854,1.024
2.000,-0.866,1.012
2.000,-0.879,0.999
2.000,-0.891,0.986
2.000,-0.904,0.974
2.000,-0.916,0.961
2.000,-0.929,0.948
2.000,-0.941,0.935
2.000,-0.953,0.923
2.000,-0.966,0.910
2.000,-0.978,0.897
2.000,-0.991,0.885
2.000,-1.003,0.872
2.000,-1.016,0.859
2.000,-1.028,0.847
2.000,-1.040,0.834
2.000,-1.053,0.821
2.000,-1.065,0.809
2.000,-1.077,0.796
2.000,-1.090,0.784
2.000,-1.102,0.771
2.000,-1.114,0.759
2.000,-1.126,0.746
2.000,-1.138,0.734
2.000,-1.151,0.721
2.000,-1.163,0.709
2.000,-1.175,0.696
2.000,-1.187,0.684
2.000,-1.199,0.672
2.000,-1.211,0.659
2.000,-1.223,0.647
2.000,-1.234,0.635
2.000,-1.246,0.623
2.000,-1.258,0.611
2.000,-1.270,0.599
2.000,-1.281,0.587
2.000,-1.293,0.575
2.000,-1.304,0.563
2.000,-1.316,0.551
2.000,-1.327,0.539
2.000,-1.339,0.528
2.000,-1.350,0.516
2.000,-1.361,0.505
2.000,-1.372,0.493
2.000,-1.383,0.482
2.000,-1.394,0.470
2.000,-1.405,0.459
2.000,-1.416,0.448
2.000,-1.427,0.437
2.000,-1.438,0.426
2.000,-1.448,0.415
2.000,-1.459,0.404
2.000,-1.469,0.393
2.000,-1.480,0.382
2.000,-1.490,0.371
2.000,-1.500,0.361
2.000,-1.510,0.350
2.000,-1.520,0.340
2.000,-1.530,0.330
2.000,-1.540,0.320
2.000,-1.550,0.309
2.000,-1.559,0.299
2.000,-1.569,0.290
2.000,-1.578,0.280
2.000,-1.587,0.270
2.000,-1.597,0.260
2.000,-1.606,0.251
2.000,-1.615,0.242
2.000,-1.624,0.232
2.000,-1.632,0.223
2.000,-1.641,0.214
2.000,-1.650,0.205
2.000,-1.658,0.196
2.000,-1.666,0.188
2.000,-1.674,0.179
2.000,-1.683,0.170
2.000,-1.691,0.162
2.000,-1.698,0.154
2.000,-1.706,0.146
2.000,-1.714,0.138
2.000,-1.721,0.130
2.000,-1.728,0.122
2.000,-1.736,0.114
2.000,-1.743,0.107
2.000,-1.750,0.100
2.000,-1.757,0.092
2.000,-1.763,0.085
2.000,-1.770,0.078
2.000,-1.776,0.071
2.000,-1.782,0.065
2.000,-1.789,0.058
2.000,-1.795,0.052
2.000,-1.801,0.045
2.000,-1.806,0.039
2.000,-1.812,0.033
2.000,-1.817,0.027
2.000,-1.823,0.021
2.000,-1.828,0.016
2.000,-1.833,0.010
2.000,-1.838,0.005
2.000,-1.842,-1.338E-4
2.000,-1.847,-0.005
2.000,-1.852,-0.010
2.000,-1.856,-0.015
2.000,-1.860,-0.019
2.000,-1.864,-0.024
2.000,-1.868,-0.028
2.000,-1.872,-0.032
2.000,-1.875,-0.036
2.000,-1.879,-0.040
2.000,-1.882,-0.044
2.000,-1.885,-0.047
2.000,-1.888,-0.051
2.000,-1.891,-0.054
2.000,-1.893,-0.057
2.000,-1.896,-0.060
2.000,-1.898,-0.063
2.000,-1.900,-0.065
2.000,-1.902,-0.068
2.000,-1.904,-0.070
2.000,-1.906,-0.072
2.000,-1.907,-0.074
2.000,-1.909,-0.076
2.000,-1.910,-0.078
2.000,-1.911,-0.079
2.000,-1.912,-0.081
2.000,-1.913,-0.082
2.000,-1.913,-0.083
2.000,-1.914,-0.084
2.000,-1.914,-0.085
2.000,-1.914,-0.085
2.000,-1.914,-0.086
2.000,-1.914,-0.086
2.000,-1.914,-0.086
2.000,-1.913,-0.086
2.000,-1.913,-0.086
2.000,-1.912,-0.085
2.000,-1.911,-0.085
2.000,-1.910,-0.084
2.000,-1.909,-0.083
2.000,-1.907,-0.082
2.000,-1.906,-0.081
2.000,-1.904,-0.080
2.000,-1.902,-0.078
2.000,-1.900,-0.077
2.000,-1.898,-0.075
2.000,-1.895,-0.073
2.000,-1.893,-0.071
2.000,-1.890,-0.068
2.000,-1.887,-0.066
2.000,-1.884,-0.063
2.000,-1.881,-0.061
2.000,-1.878,-0.058
2.000,-1.874,-0.055
2.000,-1.871,-0.052
2.000,-1.867,-0.048
2.000,-1.863,-0.045
2.000,-1.859,-0.041
2.000,-1.855,-0.037
2.000,-1.851,-0.033
2.000,-1.846,-0.029
2.000,-1.842,-0.025
2.000,-1.837,-0.021
2.000,-1.832,-0.016
2.000,-1.827,-0.012
2.000,-1.822,-0.007
2.000,-1.816,-0.002
2.000,-1.811,0.003
2.000,-1.805,0.009
2.000,-1.799,0.014
2.000,-1.793,0.020
2.000,-1.787,0.025
2.000,-1.781,0.031
2.000,-1.775,0.037
2.000,-1.768,0.043
2.000,-1.762,0.049
2.000,-1.755,0.056
2.000,-1.748,0.062
2.000,-1.741,0.069
2.000,-1.734,0.076
2.000,-1.727,0.083
2.000,-1.719,0.090
2.000,-1.712,0.097
2.000,-1.704,0.104
2.000,-1.696,0.112
2.000,-1.688,0.119
2.000,-1.680,0.127
2.000,-1.672,0.135
2.000,-1.664,0.143
2.000,-1.656,0.151
2.000,-1.647,0.159
2.000,-1.638,0.167
2.000,-1.630,0.176
2.000,-1.621,0.184
2.000,-1.612,0.193
2.000,-1.603,0.201
2.000,-1.594,0.210
2.000,-1.584,0.219
2.000,-1.575,0.228
2.000,-1.565,0.238
2.000,-1.556,0.247
2.000,-1.546,0.256
2.000,-1.536,0.266
2.000,-1.526,0.275
2.000,-1.516,0.285
2.000,-1.506,0.295
2.000,-1.496,0.305
2.000,-1.486,0.315
2.000,-1.475,0.325
2.000,-1.465,0.335
2.000,-1.454,0.345
2.000,-1.444,0.356
2.000,-1.433,0.366
2.000,-1.422,0.377
2.000,-1.411,0.387
2.000,-1.400,0.398
2.000,-1.389,0.409
2.000,-1.378,0.420
2.000,-1.367,0.430
2.000,-1.356,0.441
2.000,-1.344,0.453
2.000,-1.333,0.464
2.000,-1.322,0.475
2.000,-1.310,0.486
2.000,-1.298,0.498
2.000,-1.287,0.509
2.000,-1.275,0.521
2.000,-1.263,0.532
2.000,-1.251,0.544
2.000,-1.239,0.555
2.000,-1.227,0.567
2.000,-1.215,0.579
2.000,-1.203,0.591
2.000,-1.191,0.603
2.000,-1.179,0.614
2.000,-1.167,0.626
2.000,-1.155,0.638
2.000,-1.143,0.651
2.000,-1.130,0.663
2.000,-1.118,0.675
2.000,-1.106,0.687
2.000,-1.093,0.699
2.000,-1.081,0.711
2.000,-1.068,0.724
2.000,-1.056,0.736
2.000,-1.043,0.748
2.000,-1.031,0.761
2.000,-1.018,0.773
2.000,-1.006,0.785
2.000,-0.993,0.798
2.000,-0.980,0.810
2.000,-0.968,0.823
2.000,-0.955,0.835
2.000,-0.943,0.848
2.000,-0.930,0.860
2.000,-0.917,0.873
2.000,-0.905,0.885
2.000,-0.892,0.898
2.000,-0.879,0.910
2.000,-0.867,0.923
2.000,-0.854,0.935
2.000,-0.841,0.947
2.000,-0.829,0.960
2.000,-0.816,0.972
2.000,-0.804,0.985
2.000,-0.791,0.997
2.000,-0.779,1.010
2.000,-0.766,1.022
2.000,-0.753,1.035
2.000,-0.741,1.047
2.000,-0.729,1.059
2.000,-0.716,1.072
2.000,-0.704,1.084
2.000,-0.691,1.096
2.000,-0.679,1.108
2.000,-0.667,1.121
2.000,-0.654,1.133
2.000,-0.642,1.145
2.000,-0.630,1.157
2.000,-0.618,1.169
2.000,-0.606,1.181
2.000,-0.594,1.193
2.000,-0.582,1.205
2.000,-0.570,1.217
2.000,-0.558,1.229
2.000,-0.546,1.240
2.000,-0.534,1.252
2.000,-0.522,1.264
2.000,-0.511,1.275
2.000,-0.499,1.287
2.000,-0.488,1.298
2.000,-0.476,1.310
2.000,-0.465,1.321
2.000,-0.453,1.333
2.000,-0.442,1.344
2.000,-0.431,1.355
2.000,-0.420,1.366
2.000,-0.409,1.377
2.000,-0.398,1.388
2.000,-0.387,1.399
2.000,-0.376,1.410
2.000,-0.365,1.420
2.000,-0.355,1.431
2.000,-0.344,1.441
2.000,-0.334,1.452
2.000,-0.323,1.462
2.000,-0.313,1.473
2.000,-0.303,1.483
2.000,-0.293,1.493
2.000,-0.283,1.503
2.000,-0.273,1.513
2.000,-0.263,1.522
2.000,-0.253,1.532
2.000,-0.243,1.542
2.000,-0.234,1.551
2.000,-0.225,1.561
2.000,-0.215,1.570
2.000,-0.206,1.579
2.000,-0.197,1.588
2.000,-0.188,1.597
2.000,-0.179,1.606
2.000,-0.170,1.615
2.000,-0.162,1.623
2.000,-0.153,1.632
2.000,-0.145,1.640
2.000,-0.136,1.649
2.000,-0.128,1.657
2.000,-0.120,1.665
2.000,-0.112,1.673
2.000,-0.105,1.681
2.000,-0.097,1.688
2.000,-0.089,1.696
2.000,-0.082,1.703
2.000,-0.075,1.711
2.000,-0.067,1.718
2.000,-0.060,1.725
2.000,-0.054,1.732
2.000,-0.047,1.738
2.000,-0.040,1.745
2.000,-0.034,1.752
2.000,-0.027,1.758
2.000,-0.021,1.764
2.000,-0.015,1.770
2.000,-0.009,1.776
2.000,-0.003,1.782
2.000,0.002,1.788
2.000,0.008,1.793
2.000,0.013,1.799
2.000,0.019,1.804
2.000,0.024,1.809
2.000,0.029,1.814
2.000,0.033,1.819
2.000,0.038,1.824
2.000,0.043,1.828
2.000,0.047,1.832
2.000,0.051,1.837
2.000,0.055,1.841
2.000,0.059,1.845
2.000,0.063,1.849
2.000,0.066,1.852
2.000,0.070,1.856
2.000,0.073,1.859
2.000,0.076,1.862
2.000,0.079,1.865
2.000,0.082,1.868
2.000,0.085,1.871
2.000,0.087,1.873
2.000,0.090,1.876
2.000,0.092,1.878
2.000,0.094,1.880
2.000,0.096,1.882
2.000,0.098,1.884
2.000,0.099,1.886
2.000,0.101,1.887
2.000,0.102,1.888
2.000,0.103,1.889
2.000,0.104,1.890
2.000,0.105,1.891
2.000,0.106,1.892
2.000,0.106,1.893
2.000,0.107,1.893
2.000,0.107,1.893
2.000,0.107,1.893
2.050,1.787E-8,2.050
2.050,9.793E-9,2.050
2.050,-1.442E-8,2.050
2.050,-1.840E-7,2.050
2.050,-1.565E-6,2.050
2.050,-1.356E-5,2.050
2.050,-1.202E-4,2.050
2.050,-3.980E-4,2.050
2.050,-0.001,2.049
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.004,2.046
2.050,-0.005,2.045
2.050,-0.007,2.043
2.050,-0.008,2.042
2.050,-0.010,2.040
2.050,-0.012,2.038
2.050,-0.014,2.036
2.050,-0.016,2.034
2.050,-0.019,2.031
2.050,-0.021,2.029
2.050,-0.024,2.026
2.050,-0.027,2.023
2.050,-0.030,2.020
2.050,-0.033,2.017
2.050,-0.036,2.014
2.050,-0.040,2.010
2.050,-0.043,2.007
2.050,-0.047,2.003
2.050,-0.051,1.999
2.050,-0.055,1.995
2.050,-0.059,1.990
2.050,-0.064,1.986
2.050,-0.068,1.981
2.050,-0.073,1.977
2.050,-0.078,1.972
