"V1
References : ['plot_vs(vin, vout)']
Dependency : [V1]
Num. Points : [171]
Matrix Size : scalar
Type : Real","vout
References : ['plot_vs(vin, vout)']
Dependency : [V1,time]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [V1,vout]
Num. Points : [171,1006]
Matrix Size : scalar
Type : Real"
2.000,-0.432,1.563
2.000,-0.442,1.553
2.000,-0.452,1.543
2.000,-0.462,1.533
2.000,-0.472,1.523
2.000,-0.482,1.513
2.000,-0.492,1.502
2.000,-0.502,1.492
2.000,-0.513,1.482
2.000,-0.523,1.471
2.000,-0.534,1.460
2.000,-0.544,1.450
2.000,-0.555,1.439
2.000,-0.565,1.428
2.000,-0.576,1.417
2.000,-0.587,1.406
2.000,-0.598,1.395
2.000,-0.609,1.384
2.000,-0.620,1.373
2.000,-0.630,1.362
2.000,-0.642,1.351
2.000,-0.653,1.339
2.000,-0.664,1.328
2.000,-0.675,1.317
2.000,-0.686,1.305
2.000,-0.697,1.294
2.000,-0.709,1.282
2.000,-0.720,1.271
2.000,-0.732,1.259
2.000,-0.743,1.247
2.000,-0.754,1.236
2.000,-0.766,1.224
2.000,-0.777,1.212
2.000,-0.789,1.200
2.000,-0.801,1.189
2.000,-0.812,1.177
2.000,-0.824,1.165
2.000,-0.835,1.153
2.000,-0.847,1.141
2.000,-0.859,1.129
2.000,-0.871,1.117
2.000,-0.882,1.105
2.000,-0.894,1.093
2.000,-0.906,1.081
2.000,-0.918,1.069
2.000,-0.929,1.057
2.000,-0.941,1.045
2.000,-0.953,1.033
2.000,-0.965,1.021
2.000,-0.976,1.009
2.000,-0.988,0.997
2.000,-1.000,0.985
2.000,-1.012,0.973
2.000,-1.024,0.961
2.000,-1.035,0.949
2.000,-1.047,0.936
2.000,-1.059,0.924
2.000,-1.071,0.912
2.000,-1.083,0.900
2.000,-1.094,0.888
2.000,-1.106,0.876
2.000,-1.118,0.864
2.000,-1.129,0.852
2.000,-1.141,0.840
2.000,-1.153,0.828
2.000,-1.164,0.816
2.000,-1.176,0.805
2.000,-1.187,0.793
2.000,-1.199,0.781
2.000,-1.210,0.769
2.000,-1.222,0.757
2.000,-1.233,0.745
2.000,-1.245,0.734
2.000,-1.256,0.722
2.000,-1.267,0.710
2.000,-1.279,0.699
2.000,-1.290,0.687
2.000,-1.301,0.676
2.000,-1.312,0.664
2.000,-1.323,0.653
2.000,-1.334,0.641
2.000,-1.345,0.630
2.000,-1.356,0.619
2.000,-1.367,0.607
2.000,-1.378,0.596
2.000,-1.389,0.585
2.000,-1.400,0.574
2.000,-1.410,0.563
2.000,-1.421,0.552
2.000,-1.431,0.541
2.000,-1.442,0.530
2.000,-1.452,0.519
2.000,-1.463,0.509
2.000,-1.473,0.498
2.000,-1.483,0.488
2.000,-1.493,0.477
2.000,-1.503,0.467
2.000,-1.513,0.456
2.000,-1.523,0.446
2.000,-1.533,0.436
2.000,-1.543,0.426
2.000,-1.552,0.416
2.000,-1.562,0.406
2.000,-1.571,0.396
2.000,-1.581,0.386
2.000,-1.590,0.376
2.000,-1.599,0.366
2.000,-1.609,0.357
2.000,-1.618,0.347
2.000,-1.627,0.338
2.000,-1.635,0.329
2.000,-1.644,0.320
2.000,-1.653,0.310
2.000,-1.662,0.301
2.000,-1.670,0.293
2.000,-1.678,0.284
2.000,-1.687,0.275
2.000,-1.695,0.266
2.000,-1.703,0.258
2.000,-1.711,0.249
2.000,-1.719,0.241
2.000,-1.727,0.233
2.000,-1.734,0.225
2.000,-1.742,0.217
2.000,-1.749,0.209
2.000,-1.757,0.201
2.000,-1.764,0.194
2.000,-1.771,0.186
2.000,-1.778,0.179
2.000,-1.785,0.171
2.000,-1.792,0.164
2.000,-1.798,0.157
2.000,-1.805,0.150
2.000,-1.811,0.143
2.000,-1.818,0.136
2.000,-1.824,0.130
2.000,-1.830,0.123
2.000,-1.836,0.117
2.000,-1.842,0.111
2.000,-1.847,0.104
2.000,-1.853,0.098
2.000,-1.858,0.092
2.000,-1.864,0.087
2.000,-1.869,0.081
2.000,-1.874,0.076
2.000,-1.879,0.070
2.000,-1.884,0.065
2.000,-1.888,0.060
2.000,-1.893,0.055
2.000,-1.897,0.050
2.000,-1.902,0.045
2.000,-1.906,0.041
2.000,-1.910,0.036
2.000,-1.914,0.032
2.000,-1.917,0.028
2.000,-1.921,0.024
2.000,-1.924,0.020
2.000,-1.928,0.016
2.000,-1.931,0.012
2.000,-1.934,0.009
2.000,-1.937,0.005
2.000,-1.940,0.002
2.000,-1.942,-0.001
2.000,-1.945,-0.004
2.000,-1.947,-0.007
2.000,-1.950,-0.010
2.000,-1.952,-0.012
2.000,-1.954,-0.015
2.000,-1.955,-0.017
2.000,-1.957,-0.019
2.000,-1.959,-0.021
2.000,-1.960,-0.023
2.000,-1.961,-0.025
2.000,-1.962,-0.026
2.000,-1.963,-0.028
2.000,-1.964,-0.029
2.000,-1.965,-0.030
2.000,-1.966,-0.031
2.000,-1.966,-0.032
2.000,-1.966,-0.033
2.000,-1.966,-0.033
2.000,-1.966,-0.034
2.000,-1.966,-0.034
2.000,-1.966,-0.034
2.000,-1.965,-0.034
2.000,-1.965,-0.034
2.000,-1.964,-0.034
2.000,-1.963,-0.033
2.000,-1.962,-0.033
2.000,-1.961,-0.032
2.000,-1.960,-0.031
2.000,-1.958,-0.030
2.000,-1.957,-0.029
2.000,-1.955,-0.028
2.000,-1.953,-0.026
2.000,-1.951,-0.025
2.000,-1.949,-0.023
2.000,-1.947,-0.021
2.000,-1.944,-0.019
2.000,-1.942,-0.017
2.000,-1.939,-0.015
2.000,-1.936,-0.012
2.000,-1.933,-0.010
2.000,-1.930,-0.007
2.000,-1.927,-0.004
2.000,-1.923,-0.001
2.000,-1.920,0.002
2.000,-1.916,0.005
2.000,-1.912,0.008
2.000,-1.909,0.012
2.000,-1.904,0.016
2.000,-1.900,0.019
2.000,-1.896,0.023
2.000,-1.891,0.027
2.000,-1.887,0.032
2.000,-1.882,0.036
2.000,-1.877,0.040
2.000,-1.872,0.045
2.000,-1.867,0.050
2.000,-1.862,0.054
2.000,-1.857,0.059
2.000,-1.851,0.065
2.000,-1.845,0.070
2.000,-1.840,0.075
2.000,-1.834,0.081
2.000,-1.828,0.086
2.000,-1.822,0.092
2.000,-1.815,0.098
2.000,-1.809,0.104
2.000,-1.802,0.110
2.000,-1.796,0.116
2.000,-1.789,0.123
2.000,-1.782,0.129
2.000,-1.775,0.136
2.000,-1.768,0.142
2.000,-1.761,0.149
2.000,-1.754,0.156
2.000,-1.746,0.163
2.000,-1.739,0.170
2.000,-1.731,0.178
2.000,-1.723,0.185
2.000,-1.716,0.192
2.000,-1.708,0.200
2.000,-1.699,0.208
2.000,-1.691,0.216
2.000,-1.683,0.224
2.000,-1.675,0.232
2.000,-1.666,0.240
2.000,-1.658,0.248
2.000,-1.649,0.256
2.000,-1.640,0.265
2.000,-1.631,0.273
2.000,-1.622,0.282
2.000,-1.613,0.291
2.000,-1.604,0.300
2.000,-1.595,0.308
2.000,-1.585,0.317
2.000,-1.576,0.327
2.000,-1.566,0.336
2.000,-1.557,0.345
2.000,-1.547,0.354
2.000,-1.537,0.364
2.000,-1.527,0.374
2.000,-1.517,0.383
2.000,-1.507,0.393
2.000,-1.497,0.403
2.000,-1.487,0.413
2.000,-1.477,0.422
2.000,-1.467,0.433
2.000,-1.456,0.443
2.000,-1.446,0.453
2.000,-1.435,0.463
2.000,-1.425,0.473
2.000,-1.414,0.484
2.000,-1.403,0.494
2.000,-1.392,0.505
2.000,-1.381,0.515
2.000,-1.371,0.526
2.000,-1.360,0.537
2.000,-1.349,0.548
2.000,-1.337,0.558
2.000,-1.326,0.569
2.000,-1.315,0.580
2.000,-1.304,0.591
2.000,-1.293,0.602
2.000,-1.281,0.613
2.000,-1.270,0.625
2.000,-1.258,0.636
2.000,-1.247,0.647
2.000,-1.235,0.658
2.000,-1.224,0.670
2.000,-1.212,0.681
2.000,-1.201,0.692
2.000,-1.189,0.704
2.000,-1.177,0.715
2.000,-1.165,0.727
2.000,-1.154,0.738
2.000,-1.142,0.750
2.000,-1.130,0.762
2.000,-1.118,0.773
2.000,-1.106,0.785
2.000,-1.094,0.797
2.000,-1.082,0.808
2.000,-1.071,0.820
2.000,-1.059,0.832
2.000,-1.047,0.844
2.000,-1.035,0.855
2.000,-1.023,0.867
2.000,-1.011,0.879
2.000,-0.999,0.891
2.000,-0.987,0.903
2.000,-0.975,0.915
2.000,-0.963,0.926
2.000,-0.951,0.938
2.000,-0.939,0.950
2.000,-0.927,0.962
2.000,-0.915,0.974
2.000,-0.902,0.986
2.000,-0.890,0.997
2.000,-0.879,1.009
2.000,-0.867,1.021
2.000,-0.855,1.033
2.000,-0.843,1.045
2.000,-0.831,1.057
2.000,-0.819,1.068
2.000,-0.807,1.080
2.000,-0.795,1.092
2.000,-0.783,1.104
2.000,-0.771,1.115
2.000,-0.759,1.127
2.000,-0.748,1.139
2.000,-0.736,1.150
2.000,-0.724,1.162
2.000,-0.712,1.173
2.000,-0.701,1.185
2.000,-0.689,1.197
2.000,-0.678,1.208
2.000,-0.666,1.219
2.000,-0.655,1.231
2.000,-0.643,1.242
2.000,-0.632,1.254
2.000,-0.620,1.265
2.000,-0.609,1.276
2.000,-0.598,1.287
2.000,-0.586,1.298
2.000,-0.575,1.309
2.000,-0.564,1.320
2.000,-0.553,1.331
2.000,-0.542,1.342
2.000,-0.531,1.353
2.000,-0.520,1.364
2.000,-0.509,1.375
2.000,-0.499,1.386
2.000,-0.488,1.396
2.000,-0.477,1.407
2.000,-0.467,1.417
2.000,-0.456,1.428
2.000,-0.446,1.438
2.000,-0.435,1.448
2.000,-0.425,1.459
2.000,-0.415,1.469
2.000,-0.405,1.479
2.000,-0.395,1.489
2.000,-0.385,1.499
2.000,-0.375,1.509
2.000,-0.365,1.518
2.000,-0.355,1.528
2.000,-0.346,1.538
2.000,-0.336,1.547
2.000,-0.327,1.557
2.000,-0.317,1.566
2.000,-0.308,1.575
2.000,-0.299,1.584
2.000,-0.290,1.594
2.000,-0.281,1.603
2.000,-0.272,1.611
2.000,-0.263,1.620
2.000,-0.254,1.629
2.000,-0.246,1.638
2.000,-0.237,1.646
2.000,-0.229,1.654
2.000,-0.220,1.663
2.000,-0.212,1.671
2.000,-0.204,1.679
2.000,-0.196,1.687
2.000,-0.188,1.695
2.000,-0.180,1.703
2.000,-0.172,1.710
2.000,-0.165,1.718
2.000,-0.157,1.725
2.000,-0.150,1.733
2.000,-0.143,1.740
2.000,-0.136,1.747
2.000,-0.129,1.754
2.000,-0.122,1.761
2.000,-0.115,1.768
2.000,-0.108,1.775
2.000,-0.102,1.781
2.000,-0.095,1.788
2.000,-0.089,1.794
2.000,-0.083,1.800
2.000,-0.077,1.806
2.000,-0.071,1.812
2.000,-0.065,1.818
2.000,-0.059,1.824
2.000,-0.054,1.829
2.000,-0.048,1.835
2.000,-0.043,1.840
2.000,-0.038,1.845
2.000,-0.033,1.850
2.000,-0.028,1.855
2.000,-0.023,1.860
2.000,-0.019,1.864
2.000,-0.014,1.869
2.000,-0.010,1.873
2.000,-0.005,1.878
2.000,-0.001,1.882
2.000,0.003,1.886
2.000,0.007,1.890
2.000,0.010,1.893
2.000,0.014,1.897
2.000,0.017,1.901
2.000,0.021,1.904
2.000,0.024,1.907
2.000,0.027,1.910
2.000,0.030,1.913
2.000,0.032,1.916
2.000,0.035,1.918
2.000,0.038,1.921
2.000,0.040,1.923
2.000,0.042,1.925
2.000,0.044,1.928
2.000,0.046,1.929
2.000,0.048,1.931
2.000,0.050,1.933
2.000,0.051,1.934
2.000,0.052,1.936
2.000,0.054,1.937
2.000,0.055,1.938
2.000,0.056,1.939
2.000,0.056,1.940
2.000,0.057,1.941
2.000,0.058,1.941
2.000,0.058,1.941
2.000,0.058,1.942
2.000,0.058,1.942
2.000,0.058,1.942
2.000,0.058,1.942
2.000,0.058,1.941
2.000,0.057,1.941
2.000,0.056,1.940
2.000,0.056,1.939
2.000,0.055,1.938
2.000,0.054,1.937
2.000,0.053,1.936
2.000,0.051,1.935
2.000,0.050,1.933
2.000,0.048,1.932
2.000,0.046,1.930
2.000,0.044,1.928
2.000,0.042,1.926
2.000,0.040,1.924
2.000,0.038,1.922
2.000,0.035,1.919
2.000,0.033,1.916
2.000,0.030,1.914
2.000,0.027,1.911
2.000,0.024,1.908
2.000,0.021,1.905
2.000,0.018,1.901
2.000,0.014,1.898
2.000,0.011,1.894
2.000,0.007,1.891
2.000,0.003,1.887
2.000,-0.001,1.883
2.000,-0.005,1.879
2.000,-0.009,1.874
2.000,-0.013,1.870
2.000,-0.018,1.866
2.000,-0.023,1.861
2.000,-0.027,1.856
2.000,-0.032,1.851
2.000,-0.037,1.846
2.000,-0.042,1.841
2.000,-0.048,1.836
2.000,-0.053,1.830
2.000,-0.059,1.825
2.000,-0.064,1.819
2.000,-0.070,1.813
2.000,-0.076,1.807
2.000,-0.082,1.801
2.000,-0.088,1.795
2.000,-0.094,1.789
2.000,-0.101,1.782
2.000,-0.107,1.776
2.000,-0.114,1.769
2.000,-0.120,1.762
2.000,-0.127,1.755
2.000,-0.134,1.748
2.000,-0.141,1.741
2.000,-0.149,1.734
2.000,-0.156,1.727
2.000,-0.163,1.719
2.000,-0.171,1.712
2.000,-0.178,1.704
2.000,-0.186,1.696
2.000,-0.194,1.688
2.000,-0.202,1.680
2.000,-0.210,1.672
2.000,-0.218,1.664
2.000,-0.226,1.655
2.000,-0.235,1.647
2.000,-0.243,1.638
2.000,-0.252,1.630
2.000,-0.260,1.621
2.000,-0.269,1.612
2.000,-0.278,1.603
2.000,-0.287,1.594
2.000,-0.296,1.585
2.000,-0.305,1.576
2.000,-0.314,1.567
2.000,-0.324,1.557
2.000,-0.333,1.548
2.000,-0.342,1.538
2.000,-0.352,1.528
2.000,-0.362,1.519
2.000,-0.371,1.509
2.000,-0.381,1.499
2.000,-0.391,1.489
2.000,-0.401,1.479
2.000,-0.411,1.469
2.000,-0.421,1.458
2.000,-0.431,1.448
2.000,-0.442,1.438
2.000,-0.452,1.427
2.000,-0.462,1.417
2.000,-0.473,1.406
2.000,-0.483,1.395
2.000,-0.494,1.385
2.000,-0.504,1.374
2.000,-0.515,1.363
2.000,-0.526,1.352
2.000,-0.537,1.341
2.000,-0.548,1.330
2.000,-0.559,1.319
2.000,-0.570,1.308
2.000,-0.581,1.297
2.000,-0.592,1.285
2.000,-0.603,1.274
2.000,-0.614,1.263
2.000,-0.625,1.251
2.000,-0.636,1.240
2.000,-0.648,1.228
2.000,-0.659,1.217
2.000,-0.670,1.205
2.000,-0.682,1.194
2.000,-0.693,1.182
2.000,-0.705,1.170
2.000,-0.716,1.159
2.000,-0.728,1.147
2.000,-0.740,1.135
2.000,-0.751,1.123
2.000,-0.763,1.111
2.000,-0.774,1.099
2.000,-0.786,1.088
2.000,-0.798,1.076
2.000,-0.810,1.064
2.000,-0.821,1.052
2.000,-0.833,1.040
2.000,-0.845,1.028
2.000,-0.857,1.016
2.000,-0.868,1.004
2.000,-0.880,0.992
2.000,-0.892,0.980
2.000,-0.904,0.968
2.000,-0.916,0.955
2.000,-0.927,0.943
2.000,-0.939,0.931
2.000,-0.951,0.919
2.000,-0.963,0.907
2.000,-0.975,0.895
2.000,-0.986,0.883
2.000,-0.998,0.871
2.000,-1.010,0.859
2.000,-1.022,0.847
2.000,-1.033,0.835
2.000,-1.045,0.823
2.000,-1.057,0.811
2.000,-1.069,0.799
2.000,-1.080,0.787
2.000,-1.092,0.775
2.000,-1.103,0.763
2.000,-1.115,0.751
2.000,-1.127,0.739
2.000,-1.138,0.727
2.000,-1.150,0.716
2.000,-1.161,0.704
2.000,-1.173,0.692
2.000,-1.184,0.680
2.000,-1.195,0.669
2.000,-1.207,0.657
2.000,-1.218,0.645
2.000,-1.229,0.634
2.000,-1.241,0.622
2.000,-1.252,0.611
2.000,-1.263,0.599
2.000,-1.274,0.588
2.000,-1.285,0.577
2.000,-1.296,0.565
2.000,-1.307,0.554
2.000,-1.318,0.543
2.000,-1.329,0.532
2.000,-1.339,0.521
2.000,-1.350,0.510
2.000,-1.361,0.499
2.000,-1.371,0.488
2.000,-1.382,0.477
2.000,-1.392,0.466
2.000,-1.402,0.455
2.000,-1.413,0.445
2.000,-1.423,0.434
2.000,-1.433,0.424
2.000,-1.443,0.413
2.000,-1.453,0.403
2.000,-1.463,0.392
2.000,-1.473,0.382
2.000,-1.483,0.372
2.000,-1.493,0.362
2.000,-1.502,0.352
2.000,-1.512,0.342
2.000,-1.521,0.332
2.000,-1.530,0.322
2.000,-1.540,0.313
2.000,-1.549,0.303
2.000,-1.558,0.294
2.000,-1.567,0.284
2.000,-1.576,0.275
2.000,-1.585,0.266
2.000,-1.594,0.257
2.000,-1.602,0.248
2.000,-1.611,0.239
2.000,-1.619,0.230
2.000,-1.627,0.221
2.000,-1.636,0.212
2.000,-1.644,0.204
2.000,-1.652,0.196
2.000,-1.660,0.187
2.000,-1.668,0.179
2.000,-1.675,0.171
2.000,-1.683,0.163
2.000,-1.690,0.155
2.000,-1.698,0.147
2.000,-1.705,0.139
2.000,-1.712,0.132
2.000,-1.719,0.124
2.000,-1.726,0.117
2.000,-1.733,0.110
2.000,-1.740,0.103
2.000,-1.746,0.096
2.000,-1.753,0.089
2.000,-1.759,0.082
2.000,-1.765,0.075
2.000,-1.772,0.069
2.000,-1.778,0.062
2.000,-1.783,0.056
2.000,-1.789,0.050
2.000,-1.795,0.044
2.000,-1.800,0.038
2.000,-1.806,0.032
2.000,-1.811,0.026
2.000,-1.816,0.021
2.000,-1.821,0.016
2.000,-1.826,0.010
2.000,-1.831,0.005
2.000,-1.835,6.944E-5
2.000,-1.840,-0.005
2.000,-1.844,-0.010
2.000,-1.848,-0.014
2.000,-1.852,-0.019
2.000,-1.856,-0.023
2.000,-1.860,-0.027
2.000,-1.864,-0.031
2.000,-1.867,-0.035
2.000,-1.871,-0.039
2.000,-1.874,-0.043
2.000,-1.877,-0.046
2.000,-1.880,-0.050
2.000,-1.883,-0.053
2.000,-1.885,-0.056
2.000,-1.888,-0.059
2.000,-1.891,-0.062
2.000,-1.893,-0.065
2.000,-1.895,-0.068
2.000,-1.897,-0.070
2.000,-1.899,-0.072
2.000,-1.901,-0.074
2.000,-1.902,-0.076
2.000,-1.904,-0.078
2.000,-1.905,-0.080
2.000,-1.906,-0.082
2.000,-1.907,-0.083
2.000,-1.908,-0.084
2.000,-1.909,-0.086
2.000,-1.909,-0.087
2.000,-1.910,-0.088
2.000,-1.910,-0.088
2.000,-1.910,-0.089
2.000,-1.910,-0.089
2.000,-1.910,-0.090
2.000,-1.910,-0.090
2.000,-1.910,-0.090
2.000,-1.909,-0.090
2.000,-1.908,-0.090
2.000,-1.908,-0.089
2.000,-1.907,-0.089
2.000,-1.906,-0.088
2.000,-1.904,-0.087
2.000,-1.903,-0.086
2.000,-1.901,-0.085
2.000,-1.900,-0.084
2.000,-1.898,-0.082
2.000,-1.896,-0.081
2.000,-1.894,-0.079
2.000,-1.892,-0.077
2.000,-1.889,-0.075
2.000,-1.887,-0.073
2.000,-1.884,-0.071
2.000,-1.881,-0.069
2.000,-1.878,-0.066
2.000,-1.875,-0.064
2.000,-1.872,-0.061
2.000,-1.869,-0.058
2.000,-1.865,-0.055
2.000,-1.862,-0.052
2.000,-1.858,-0.048
2.000,-1.854,-0.045
2.000,-1.850,-0.041
2.000,-1.846,-0.037
2.000,-1.842,-0.034
2.000,-1.837,-0.030
2.000,-1.833,-0.025
2.000,-1.828,-0.021
2.000,-1.823,-0.017
2.000,-1.818,-0.012
2.000,-1.813,-0.007
2.000,-1.808,-0.003
2.000,-1.803,0.002
2.000,-1.797,0.007
2.000,-1.792,0.013
2.000,-1.786,0.018
2.000,-1.780,0.023
2.000,-1.774,0.029
2.000,-1.768,0.035
2.000,-1.762,0.041
2.000,-1.756,0.046
2.000,-1.749,0.053
2.000,-1.743,0.059
2.000,-1.736,0.065
2.000,-1.729,0.072
2.000,-1.722,0.078
2.000,-1.715,0.085
2.000,-1.708,0.092
2.000,-1.701,0.098
2.000,-1.693,0.105
2.000,-1.686,0.113
2.000,-1.678,0.120
2.000,-1.671,0.127
2.000,-1.663,0.135
2.000,-1.655,0.142
2.000,-1.647,0.150
2.000,-1.639,0.158
2.000,-1.630,0.166
2.000,-1.622,0.174
2.000,-1.614,0.182
2.000,-1.605,0.190
2.000,-1.596,0.198
2.000,-1.588,0.207
2.000,-1.579,0.215
2.000,-1.570,0.224
2.000,-1.561,0.233
2.000,-1.552,0.242
2.000,-1.542,0.250
2.000,-1.533,0.259
2.000,-1.524,0.269
2.000,-1.514,0.278
2.000,-1.505,0.287
2.000,-1.495,0.296
2.000,-1.485,0.306
2.000,-1.475,0.315
2.000,-1.466,0.325
2.000,-1.456,0.335
2.000,-1.445,0.344
2.000,-1.435,0.354
2.000,-1.425,0.364
2.000,-1.415,0.374
2.000,-1.404,0.384
2.000,-1.394,0.395
2.000,-1.383,0.405
2.000,-1.373,0.415
2.000,-1.362,0.425
2.000,-1.352,0.436
2.000,-1.341,0.446
2.000,-1.330,0.457
2.000,-1.319,0.468
2.000,-1.308,0.478
2.000,-1.297,0.489
2.000,-1.286,0.500
2.000,-1.275,0.511
2.000,-1.264,0.522
2.000,-1.252,0.533
2.000,-1.241,0.544
2.000,-1.230,0.555
2.000,-1.218,0.566
2.000,-1.207,0.577
2.000,-1.196,0.589
2.000,-1.184,0.600
2.000,-1.173,0.611
2.000,-1.161,0.623
2.000,-1.149,0.634
2.000,-1.138,0.645
2.000,-1.126,0.657
2.000,-1.114,0.668
2.000,-1.103,0.680
2.000,-1.091,0.692
2.000,-1.079,0.703
2.000,-1.067,0.715
2.000,-1.055,0.726
2.000,-1.043,0.738
2.000,-1.031,0.750
2.000,-1.020,0.762
2.000,-1.008,0.773
2.000,-0.996,0.785
2.000,-0.984,0.797
2.000,-0.972,0.809
2.000,-0.960,0.821
2.000,-0.948,0.832
2.000,-0.936,0.844
2.000,-0.924,0.856
2.000,-0.912,0.868
2.000,-0.900,0.880
2.000,-0.888,0.892
2.000,-0.876,0.904
2.000,-0.864,0.915
2.000,-0.852,0.927
2.000,-0.840,0.939
2.000,-0.828,0.951
2.000,-0.816,0.963
2.000,-0.804,0.975
2.000,-0.792,0.986
2.000,-0.780,0.998
2.000,-0.768,1.010
2.000,-0.756,1.022
2.000,-0.744,1.034
2.000,-0.732,1.045
2.000,-0.720,1.057
2.000,-0.709,1.069
2.000,-0.697,1.080
2.000,-0.685,1.092
2.000,-0.673,1.104
2.000,-0.662,1.115
2.000,-0.650,1.127
2.000,-0.638,1.138
2.000,-0.627,1.150
2.000,-0.615,1.161
2.000,-0.604,1.173
2.000,-0.592,1.184
2.000,-0.581,1.195
2.000,-0.569,1.207
2.000,-0.558,1.218
2.000,-0.547,1.229
2.000,-0.536,1.240
2.000,-0.524,1.252
2.000,-0.513,1.263
2.000,-0.502,1.274
2.000,-0.491,1.285
2.000,-0.480,1.295
2.000,-0.469,1.306
2.000,-0.458,1.317
2.000,-0.448,1.328
2.000,-0.437,1.338
2.000,-0.426,1.349
2.000,-0.416,1.360
2.000,-0.405,1.370
2.000,-0.395,1.380
2.000,-0.384,1.391
2.000,-0.374,1.401
2.000,-0.364,1.411
2.000,-0.354,1.421
2.000,-0.344,1.431
2.000,-0.334,1.441
2.000,-0.324,1.451
2.000,-0.314,1.461
2.000,-0.304,1.471
2.000,-0.294,1.480
2.000,-0.285,1.490
2.000,-0.275,1.499
2.000,-0.266,1.509
2.000,-0.257,1.518
2.000,-0.247,1.527
2.000,-0.238,1.536
2.000,-0.229,1.545
2.000,-0.220,1.554
2.000,-0.211,1.563
2.000,-0.203,1.572
2.000,-0.194,1.581
2.000,-0.185,1.589
2.000,-0.177,1.598
2.000,-0.169,1.606
2.000,-0.160,1.614
2.000,-0.152,1.622
2.000,-0.144,1.630
2.000,-0.136,1.638
2.000,-0.128,1.646
2.000,-0.121,1.654
2.000,-0.113,1.662
2.000,-0.106,1.669
2.000,-0.098,1.676
2.000,-0.091,1.684
2.000,-0.084,1.691
2.000,-0.078,1.696
2.050,1.787E-8,2.050
2.050,1.058E-8,2.050
2.050,-1.127E-8,2.050
2.050,-1.643E-7,2.050
2.050,-1.411E-6,2.050
2.050,-1.224E-5,2.050
2.050,-1.085E-4,2.050
2.050,-3.592E-4,2.050
2.050,-0.001,2.049
2.050,-0.001,2.049
2.050,-0.002,2.048
2.050,-0.003,2.047
2.050,-0.004,2.046
2.050,-0.005,2.045
2.050,-0.006,2.044
2.050,-0.008,2.042
2.050,-0.009,2.041
2.050,-0.011,2.039
2.050,-0.013,2.037
2.050,-0.015,2.035
2.050,-0.017,2.033
2.050,-0.019,2.031
2.050,-0.022,2.028
2.050,-0.024,2.026
2.050,-0.027,2.023
2.050,-0.030,2.020
2.050,-0.033,2.017
2.050,-0.036,2.014
2.050,-0.039,2.011
2.050,-0.042,2.007
2.050,-0.046,2.004
2.050,-0.050,2.000
2.050,-0.053,1.996
2.050,-0.057,1.992
